"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Colby Parkinson","LA","TE","15","2025","20","58.8","3.5","21","6.1","6","0.4","19.4","0.30","4","66.7","51","3.4","19.3","2.55","8.50","12.75","44","11.00","18","4.50","1","33.3","5","0","0","0","6","21.4","2","0.50","4","0.200","2","33.3","6","100.0","2","33.3","1","0","0.0","0","132.6","20.0","1.9","","","100.0","","0.76","1.0","15.1","12.5","0.8","0.63","12.5"
"12","Michael Mayer","LV","TE","13","2025","24","77.4","7.8","47","16.8","6","0.5","20.0","0.25","5","83.3","51","3.9","29.5","2.13","8.50","10.20","34","6.80","9","1.80","0","0.0","1","0","0","1","4","16.7","0","","3","0.125","0","","5","83.3","0","","0","0","0.0","0","102.1","20.7","0.9","","","100.0","","0.42","0.8","10.1","9.8","0.8","0.41","9.8"
"13","Will Dissly","LAC","TE","9","2025","12","80.0","5.2","26","26.8","5","0.6","33.3","0.42","4","80.0","48","5.3","71.6","4.00","9.60","12.00","35","8.75","10","2.50","0","0.0","0","0","0","0","4","40.0","0","","3","0.250","0","","5","100.0","1","20.0","2","1","50.0","0","106.7","41.7","2.1","","","100.0","","0.73","1.0","8.8","7.9","0.9","0.66","7.9"
"14","Harold Fannin","CLV","TE","16","2025","34","85.0","6.2","37","19.3","6","0.4","16.2","0.18","4","66.7","47","2.9","19.9","1.38","7.83","11.75","25","6.25","11","2.75","0","0.0","1","0","0","1","4","16.7","0","","2","0.059","0","","4","66.7","0","","2","2","100.0","0","90.3","19.4","0.5","","","100.0","","0.26","0.5","8.7","9.5","0.6","0.28","9.5"
"15","Austin Hooper","NE","TE","16","2025","18","66.7","19.0","38","21.0","2","0.1","11.1","0.11","2","100.0","46","2.9","20.9","2.56","23.00","23.00","8","4.00","5","2.50","0","0.0","0","0","0","1","2","13.3","0","","2","0.111","0","","2","100.0","0","","1","1","100.0","0","118.8","12.5","11.8","","","100.0","","0.37","0.4","6.6","4.0","0.3","0.22","4.0"
"16","Zach Ertz","WAS","TE","13","2025","23","95.8","5.8","35","23.6","6","0.5","33.3","0.26","5","83.3","45","3.5","55.6","1.96","7.50","9.00","13","2.60","2","0.40","0","0.0","0","0","0","0","5","35.7","0","","3","0.130","1","16.7","6","100.0","0","","0","0","0.0","0","97.9","35.3","0.3","","","100.0","","0.41","0.7","9.5","14.5","1.1","0.63","14.5"
"17","Jackson Hawes","BUF","TE","17","2025","15","68.2","6.7","20","22.0","3","0.2","17.6","0.20","3","100.0","44","2.6","30.3","2.93","14.67","14.67","24","8.00","16","5.33","0","0.0","0","0","0","0","1","7.7","1","0.33","2","0.133","0","","3","100.0","0","","0","0","0.0","0","118.8","18.8","7.7","","","100.0","","0.49","0.4","7.4","4.6","0.3","0.31","4.6"
"18","Darnell Washington","PIT","TE","16","2025","14","51.9","3.4","17","13.4","5","0.3","20.8","0.36","3","60.0","42","2.6","32.3","3.00","8.40","14.00","32","10.67","1","0.33","0","0.0","1","0","0","0","4","25.0","1","0.33","2","0.143","1","20.0","4","80.0","1","20.0","0","0","0.0","0","87.1","22.7","2.0","","","100.0","","0.51","0.5","7.2","7.5","0.5","0.53","7.5"
"19","Dallas Goedert","PHI","TE","15","2025","27","100.0","3.2","19","8.1","6","0.4","26.1","0.22","5","83.3","39","2.6","21.3","1.44","6.50","7.80","26","5.20","4","0.80","3","60.0","4","1","1","0","6","33.3","0","","4","0.148","1","16.7","6","100.0","1","16.7","1","0","0.0","0","133.3","30.0","0.0","","","100.0","","1.00","1.8","26.9","14.5","1.0","0.54","14.5"
"20","Tyler Higbee","LA","TE","10","2025","25","96.2","1.3","9","3.4","7","0.7","29.2","0.28","5","71.4","39","3.9","21.3","1.56","5.57","7.80","35","7.00","9","1.80","0","0.0","0","0","0","0","5","27.8","0","","3","0.120","0","","6","85.7","2","28.6","1","0","0.0","0","84.8","30.4","-0.3","","","100.0","","0.36","0.9","8.9","10.0","1.0","0.40","10.0"
"21","Dawson Knox","BUF","TE","17","2025","33","89.2","4.6","32","12.2","7","0.4","21.2","0.21","5","71.4","37","2.2","16.9","1.12","5.29","7.40","28","5.60","9","1.80","0","0.0","0","0","0","0","6","22.2","0","","3","0.091","1","14.3","6","85.7","1","14.3","0","0","0.0","0","44.0","21.2","-1.5","","","100.0","","0.26","0.5","8.7","10.7","0.6","0.32","10.7"
"22","Juwan Johnson","NO","TE","17","2025","14","87.5","3.0","12","19.0","4","0.2","30.8","0.29","4","100.0","37","2.2","39.8","2.64","9.25","9.25","25","6.25","7","1.75","0","0.0","1","0","0","0","3","30.0","0","","2","0.143","0","","4","100.0","0","","0","0","0.0","0","105.2","30.8","2.9","","","100.0","","0.55","0.5","7.7","6.1","0.4","0.44","6.1"
"23","Oronde Gadsden","LAC","TE","15","2025","29","87.9","8.5","68","28.2","8","0.5","29.6","0.28","5","62.5","35","2.3","13.7","1.21","4.38","7.00","9","1.80","1","0.20","0","0.0","4","1","0","1","5","29.4","0","","2","0.069","1","12.5","7","87.5","0","","1","0","0.0","0","72.4","29.6","-4.0","","","100.0","","0.29","0.6","8.5","16.9","1.1","0.58","16.9"
"24","Hunter Henry","NE","TE","17","2025","26","70.3","4.0","16","7.1","4","0.2","15.4","0.15","3","75.0","32","1.9","14.6","1.23","8.00","10.67","27","9.00","3","1.00","1","33.3","3","1","0","0","4","16.7","0","","2","0.077","0","","3","75.0","1","25.0","0","0","0.0","0","137.5","15.4","1.4","","","100.0","","0.47","0.7","12.2","10.5","0.6","0.40","10.5"
"25","T.J. Hockenson","MIN","TE","15","2025","40","90.9","7.5","30","9.6","4","0.3","10.3","0.10","3","75.0","31","2.1","15.8","0.78","7.75","10.33","24","8.00","15","5.00","0","0.0","1","1","0","1","2","8.3","1","0.33","1","0.025","0","","4","100.0","1","25.0","0","0","0.0","0","96.9","12.1","0.1","","","100.0","","0.15","0.4","6.1","7.0","0.5","0.18","7.0"
"26","Tyler Warren","IND","TE","17","2025","26","81.3","3.2","19","11.8","6","0.4","23.1","0.23","4","66.7","31","1.8","16.3","1.19","5.17","7.75","27","6.75","-1","-0.25","1","100.0","3","0","0","0","6","25.0","0","","2","0.077","0","","5","83.3","1","16.7","2","1","50.0","0","118.8","24.0","-1.5","","","100.0","","0.50","0.8","13.1","13.0","0.8","0.50","13.0"
"27","Christian McCaffrey","SF","RB","17","2025","2","100.0","10.0","10","47.6","1","0.1","50.0","0.50","1","100.0","29","1.7","87.9","14.50","29.00","29.00","19","19.00","4","4.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","118.8","50.0","21.8","","","100.0","","1.95","0.2","3.9","1.3","0.1","0.67","1.3"
"28","Cole Kmet","CHI","TE","16","2025","18","64.3","0.5","1","0.6","2","0.1","9.1","0.11","2","100.0","28","1.8","14.2","1.56","14.00","14.00","27","13.50","5","2.50","0","0.0","1","0","0","0","2","12.5","0","","2","0.111","0","","2","100.0","0","","0","0","0.0","0","118.8","10.0","8.0","","","100.0","","0.27","0.3","4.8","5.3","0.3","0.29","5.3"
"29","Tommy Tremble","CAR","TE","17","2025","19","86.4","5.0","15","10.6","3","0.2","15.0","0.16","3","100.0","27","1.6","27.8","1.42","9.00","9.00","18","6.00","3","1.00","1","50.0","1","1","1","0","3","27.3","0","","2","0.105","0","","3","100.0","0","","1","1","100.0","0","143.8","18.8","1.8","","","100.0","","0.62","0.7","11.7","5.8","0.3","0.31","5.8"
"30","Davis Allen","LA","TE","17","2025","21","80.8","3.3","33","16.8","10","0.6","41.7","0.48","6","60.0","27","1.6","21.6","1.29","2.70","4.50","38","6.33","9","1.50","0","0.0","2","0","0","1","8","40.0","0","","2","0.095","1","10.0","8","80.0","1","10.0","2","1","50.0","0","64.6","41.7","-4.1","","","100.0","","0.41","0.5","8.7","18.8","1.1","0.90","18.8"
"31","Tre Tucker","LV","WR","17","2025","3","100.0","11.0","33","100.0","3","0.2","100.0","1.00","2","66.7","26","1.5","100.0","8.67","8.67","13.00","14","7.00","8","4.00","0","0.0","0","0","0","1","3","100.0","1","0.50","2","0.667","0","","2","66.7","0","","0","0","0.0","0","93.8","100.0","-0.1","","","100.0","","1.53","0.3","4.6","4.5","0.3","1.52","4.5"
"32","Elijah Arroyo","SEA","TE","13","2025","10","83.3","16.0","32","44.4","2","0.2","16.7","0.20","1","50.0","26","2.0","33.3","2.60","13.00","26.00","5","5.00","","","1","100.0","0","0","0","1","1","11.1","0","","1","0.100","0","","2","100.0","0","","1","0","0.0","0","95.8","20.0","2.1","","","100.0","","0.96","0.7","9.6","9.3","0.7","0.93","9.3"
"33","Grant Calcaterra","PHI","TE","15","2025","11","57.9","2.7","8","5.4","3","0.2","18.8","0.27","3","100.0","24","1.6","19.5","2.18","8.00","8.00","16","5.33","4","1.33","0","0.0","0","0","0","0","2","15.4","0","","1","0.091","0","","3","100.0","0","","1","1","100.0","0","100.0","20.0","1.7","","","100.0","","0.49","0.4","5.4","4.3","0.3","0.39","4.3"
"34","Adam Trautman","DEN","TE","17","2025","10","50.0","1.5","3","1.4","2","0.1","13.3","0.20","2","100.0","24","1.4","18.6","2.40","12.00","12.00","21","10.50","16","8.00","0","0.0","0","0","0","0","0","0.0","2","1.00","1","0.100","0","","2","100.0","0","","0","0","0.0","0","116.7","13.3","5.9","","","100.0","","0.44","0.3","4.4","2.9","0.2","0.29","2.9"
"35","John FitzPatrick","GB","TE","15","2025","19","70.4","2.2","13","8.6","6","0.4","25.0","0.32","4","66.7","23","1.5","12.0","1.21","3.83","5.75","16","4.00","8","2.00","0","0.0","3","0","0","0","1","7.7","0","","2","0.105","1","16.7","5","83.3","0","","1","1","100.0","0","73.6","27.3","-2.1","","","100.0","","0.33","0.4","6.3","11.9","0.8","0.62","11.9"
"36","Sam LaPorta","DET","TE","9","2025","12","75.0","15.0","15","19.2","1","0.1","6.7","0.08","1","100.0","22","2.4","17.1","1.83","22.00","22.00","7","7.00","3","3.00","0","0.0","0","0","0","0","1","7.7","1","1.00","1","0.083","0","","1","100.0","0","","0","0","0.0","0","118.8","6.7","11.4","","","100.0","","0.27","0.4","3.2","1.6","0.2","0.14","1.6"
"37","Greg Dulcich","MIA","TE","10","2025","3","100.0","0.0","0","0.0","1","0.1","33.3","0.33","1","100.0","22","2.2","137.5","7.33","22.00","22.00","22","22.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","16.7","","","100.0","","1.07","0.3","3.2","1.4","0.1","0.48","1.4"
"38","Josh Whyle","GB","TE","8","2025","6","66.7","12.0","12","8.6","1","0.1","11.1","0.17","1","100.0","21","2.6","23.9","3.50","21.00","21.00","9","9.00","6","6.00","0","0.0","0","0","0","0","1","12.5","0","","1","0.167","0","","1","100.0","0","","0","0","0.0","0","118.8","11.1","12.3","","","100.0","","0.52","0.4","3.1","1.6","0.2","0.26","1.6"
"39","Jake Ferguson","DAL","TE","17","2025","35","85.4","0.4","4","1.0","9","0.5","23.1","0.26","7","77.8","21","1.2","7.2","0.60","2.33","3.00","22","3.14","8","1.14","1","33.3","3","0","0","0","8","26.7","1","0.14","1","0.029","0","","8","88.9","2","22.2","2","1","50.0","0","116.2","24.3","-3.3","","","100.0","","0.43","0.9","15.1","15.9","0.9","0.45","15.9"
"40","Johnny Mundt","JAX","TE","16","2025","14","87.5","-1.0","-1","-1.1","1","0.1","8.3","0.07","1","100.0","21","1.3","20.6","1.50","21.00","21.00","22","22.00","22","22.00","0","0.0","0","0","0","0","0","0.0","1","1.00","1","0.071","0","","1","100.0","0","","0","0","0.0","0","118.8","8.3","16.1","","","100.0","","0.22","0.2","3.1","1.4","0.1","0.10","1.4"
"41","Dalton Kincaid","BUF","TE","12","2025","10","83.3","16.5","33","36.3","2","0.2","18.2","0.20","1","50.0","20","1.7","25.6","2.00","10.00","20.00","7","7.00","4","4.00","0","0.0","0","0","0","1","1","14.3","0","","1","0.100","0","","1","50.0","0","","0","0","0.0","0","85.4","18.2","-0.9","","","100.0","","0.30","0.3","3.0","3.1","0.3","0.31","3.1"
"42","Noah Gray","KC","TE","16","2025","22","66.7","4.7","28","11.6","6","0.4","20.7","0.27","5","83.3","20","1.3","16.7","0.91","3.33","4.00","11","2.20","5","1.00","0","0.0","0","0","0","0","2","9.5","0","","1","0.045","0","","5","83.3","1","16.7","2","2","100.0","0","80.6","22.2","-3.9","","","100.0","","0.32","0.4","7.0","9.6","0.6","0.44","9.6"
"43","Julian Hill","MIA","TE","14","2025","4","57.1","-1.0","-1","8.3","1","0.1","16.7","0.25","1","100.0","19","1.4","90.5","4.75","19.00","19.00","20","20.00","2","2.00","0","0.0","0","0","0","0","1","25.0","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","118.8","20.0","14.1","","","100.0","","0.73","0.2","2.9","1.5","0.1","0.37","1.5"
"44","Michael Pittman","IND","WR","17","2025","3","100.0","-0.5","-1","100.0","2","0.1","100.0","0.67","2","100.0","18","1.1","100.0","6.00","9.00","9.00","19","9.50","6","3.00","0","0.0","1","0","0","0","2","100.0","0","","1","0.333","0","","2","100.0","0","","0","0","0.0","0","104.2","100.0","3.7","","","100.0","","1.27","0.2","3.8","3.5","0.2","1.17","3.5"
"45","Gunnar Helm","TEN","TE","16","2025","18","78.3","5.0","20","13.5","4","0.3","22.2","0.22","2","50.0","17","1.1","13.6","0.94","4.25","8.50","15","7.50","4","2.00","0","0.0","0","0","0","0","3","27.3","0","","1","0.056","0","","3","75.0","0","","1","0","0.0","0","61.5","25.0","-2.8","","","100.0","","0.21","0.2","3.7","5.3","0.3","0.30","5.3"
"46","Tyrell Shavers","BUF","WR","17","2025","5","71.4","2.0","2","22.2","1","0.1","20.0","0.20","1","100.0","17","1.0","27.4","3.40","17.00","17.00","15","15.00","3","3.00","0","0.0","0","0","0","0","1","20.0","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","118.8","20.0","11.7","","","100.0","","0.54","0.2","2.7","1.5","0.1","0.30","1.5"
"47","Charlie Kolar","BLT","TE","17","2025","22","81.5","13.0","13","4.4","1","0.1","4.3","0.05","1","100.0","17","1.0","5.9","0.77","17.00","17.00","4","4.00","","","0","0.0","0","0","0","0","1","5.9","0","","1","0.045","0","","1","100.0","0","","0","0","0.0","0","118.8","4.5","7.0","","","100.0","","0.12","0.2","2.7","1.7","0.1","0.08","1.7"
"48","Tanner Hudson","CIN","TE","13","2025","9","100.0","13.3","40","37.4","3","0.2","33.3","0.33","2","66.7","15","1.2","34.1","1.67","5.00","7.50","1","0.50","1","0.50","1","33.3","2","2","1","2","2","28.6","0","","1","0.111","0","","2","66.7","0","","1","1","100.0","1","118.1","33.3","-4.6","","","100.0","","1.06","0.7","9.5","6.0","0.5","0.67","6.0"
"49","Drew Sample","CIN","TE","17","2025","17","68.0","-0.3","-1","-0.4","3","0.2","12.0","0.18","2","66.7","14","0.8","8.2","0.82","4.67","7.00","14","7.00","5","2.50","0","0.0","0","0","0","0","1","5.3","0","","1","0.059","0","","2","66.7","0","","0","0","0.0","0","77.1","12.0","-0.7","","","100.0","","0.20","0.2","3.4","4.4","0.3","0.26","4.4"
"50","Josh Oliver","MIN","TE","15","2025","17","70.8","-0.2","-1","-0.5","5","0.3","26.3","0.29","4","80.0","13","0.9","12.7","0.76","2.60","3.25","11","2.75","3","0.75","1","50.0","2","0","0","0","3","25.0","0","","1","0.059","0","","4","80.0","0","","0","0","0.0","0","118.8","27.8","-3.2","","","100.0","","0.66","0.8","11.3","10.3","0.7","0.61","10.3"
"51","David Njoku","CLV","TE","12","2025","24","72.7","4.0","4","1.8","1","0.1","3.4","0.04","1","100.0","13","1.1","8.8","0.54","13.00","13.00","9","9.00","5","5.00","0","0.0","0","0","0","0","1","5.9","0","","1","0.042","0","","1","100.0","0","","0","0","0.0","0","118.8","4.0","6.9","","","100.0","","0.10","0.2","2.3","1.4","0.1","0.06","1.4"
"52","Evan Engram","DEN","TE","16","2025","11","78.6","10.0","30","25.2","3","0.2","23.1","0.27","1","33.3","12","0.8","19.7","1.09","4.00","12.00","2","2.00","1","1.00","0","0.0","1","1","0","0","2","28.6","0","","1","0.091","0","","2","66.7","0","","2","1","50.0","0","46.5","27.3","-4.6","","","100.0","","0.20","0.1","2.2","5.3","0.3","0.48","5.3"
"53","Ian Thomas","LV","TE","15","2025","8","25.8","10.0","10","4.1","1","0.1","3.8","0.13","1","100.0","12","0.8","10.2","1.50","12.00","12.00","2","2.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.125","0","","1","100.0","0","","0","0","0.0","0","116.7","4.0","4.2","","","100.0","","0.28","0.1","2.2","1.4","0.1","0.18","1.4"
"54","Brock Bowers","LV","TE","12","2025","17","85.0","2.3","16","11.0","7","0.6","46.7","0.41","4","57.1","12","1.0","24.0","0.71","1.71","3.00","13","3.25","7","1.75","0","0.0","1","1","0","0","7","63.6","0","","1","0.059","2","28.6","7","100.0","0","","2","1","50.0","0","62.2","46.7","-4.5","","","100.0","","0.31","0.4","5.2","12.6","1.1","0.74","12.6"
"55","Cade Otton","TB","TE","16","2025","25","67.6","3.0","15","5.7","5","0.3","14.3","0.20","3","60.0","12","0.8","8.2","0.48","2.40","4.00","12","4.00","9","3.00","0","0.0","0","0","0","0","4","14.8","0","","0","0.000","0","","3","60.0","0","","1","1","100.0","0","64.6","14.7","-4.1","","","100.0","","0.17","0.3","4.2","7.2","0.5","0.29","7.2"
"56","Efton Chism","NE","WR","8","2025","1","100.0","13.0","13","100.0","1","0.1","100.0","1.00","1","100.0","10","1.3","100.0","10.00","10.00","10.00","0","","","","1","100.0","1","1","1","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","147.9","100.0","1.1","","","100.0","","8.00","1.0","8.0","2.8","0.3","2.79","2.8"
"57","Daniel Bellinger","NYG","TE","16","2025","19","70.4","10.7","32","13.8","3","0.2","13.0","0.16","1","33.3","10","0.6","4.4","0.53","3.33","10.00","8","8.00","4","4.00","0","0.0","1","1","0","0","3","16.7","0","","1","0.053","1","33.3","3","100.0","0","","2","0","0.0","0","43.8","13.6","-5.2","","","100.0","","0.11","0.1","2.0","5.0","0.3","0.26","5.0"
"58","James Mitchell","CAR","TE","5","2025","1","100.0","-3.0","-3","100.0","1","0.2","100.0","1.00","1","100.0","9","1.8","100.0","9.00","9.00","9.00","12","12.00","7","7.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","104.2","100.0","3.1","","","100.0","","1.90","0.4","1.9","1.4","0.3","1.44","1.4"
"59","Jake Tonges","SF","TE","16","2025","16","76.2","8.0","16","7.8","2","0.1","9.5","0.13","1","50.0","9","0.6","5.7","0.56","4.50","9.00","4","4.00","","","0","0.0","1","0","0","0","1","6.3","0","","1","0.063","0","","2","100.0","0","","1","0","0.0","0","62.5","10.0","-3.1","","","100.0","","0.12","0.1","1.9","2.7","0.2","0.17","2.7"
"60","Hunter Long","JAX","TE","9","2025","9","75.0","0.0","0","0.0","1","0.1","10.0","0.11","1","100.0","8","0.9","13.3","0.89","8.00","8.00","8","8.00","","","0","0.0","0","0","0","0","1","14.3","0","","1","0.111","0","","1","100.0","0","","0","0","0.0","0","100.0","10.0","2.7","","","100.0","","0.20","0.2","1.8","1.2","0.1","0.13","1.2"
"61","Brock Wright","DET","TE","11","2025","12","60.0","-1.0","-1","-0.6","1","0.1","5.3","0.08","1","100.0","8","0.7","3.3","0.67","8.00","8.00","9","9.00","","","0","0.0","0","0","0","0","1","5.6","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","5.6","3.1","","","100.0","","0.15","0.2","1.8","1.5","0.1","0.13","1.5"
"62","Khalil Shakir","BUF","WR","16","2025","3","100.0","-1.5","-3","100.0","2","0.1","100.0","0.67","2","100.0","7","0.4","100.0","2.33","3.50","3.50","10","5.00","2","1.00","0","0.0","1","0","0","0","2","100.0","1","0.50","1","0.333","0","","2","100.0","1","50.0","0","0","0.0","0","81.3","100.0","-2.3","","","100.0","","0.90","0.2","2.7","3.0","0.2","1.01","3.0"
"63","Darren Waller","MIA","TE","9","2025","2","100.0","4.0","4","17.4","1","0.1","50.0","0.50","1","100.0","6","0.7","100.0","3.00","6.00","6.00","2","2.00","","","0","0.0","0","0","0","0","1","50.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","91.7","50.0","-0.1","","","100.0","","0.80","0.2","1.6","1.4","0.2","0.68","1.4"
"64","Jonnu Smith","PIT","TE","17","2025","18","85.7","4.0","12","5.4","3","0.2","15.0","0.17","2","66.7","6","0.4","4.5","0.33","2.00","3.00","7","3.50","3","1.50","0","0.0","0","0","0","0","3","20.0","0","","1","0.056","0","","2","66.7","0","","0","0","0.0","0","70.1","16.7","-4.7","","","100.0","","0.14","0.2","2.6","4.3","0.3","0.24","4.3"
"65","David Martin-Robinson","TEN","TE","15","2025","3","100.0","0.0","0","0.0","1","0.1","33.3","0.33","1","100.0","6","0.4","100.0","2.00","6.00","6.00","6","6.00","1","1.00","0","0.0","0","0","0","0","1","33.3","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","91.7","33.3","0.7","","","100.0","","0.53","0.1","1.6","1.5","0.1","0.50","1.5"
"66","Kylen Granson","PHI","TE","17","2025","7","63.6","0.0","0","0.0","1","0.1","9.1","0.14","1","100.0","6","0.4","6.9","0.86","6.00","6.00","6","6.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","10.0","0.7","","","100.0","","0.23","0.1","1.6","1.4","0.1","0.20","1.4"
"67","Albert Okwuegbunam","LV","TE","1","2025","4","100.0","-5.0","-5","-10.9","1","1.0","25.0","0.25","1","100.0","5","5.0","55.6","1.25","5.00","5.00","10","10.00","6","6.00","0","0.0","0","0","0","0","1","25.0","1","1.00","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","87.5","25.0","0.6","","","100.0","","0.38","1.5","1.5","1.5","1.5","0.38","1.5"
