"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"57","Brenton Strange","JAX","TE","12","2025","23","85.2","5.8","23","9.8","4","0.3","16.0","0.17","1","25.0","11","0.9","7.2","0.48","2.75","11.00","-1","-1.00","-1","-1.00","0","0.0","2","0","0","0","1","6.3","0","","1","0.043","1","25.0","3","75.0","0","","0","0","0.0","0","39.6","17.4","-4.1","","","100.0","","0.09","0.2","2.1","7.9","0.7","0.34","7.9"
"58","Davis Allen","LA","TE","17","2025","18","69.2","3.0","6","2.9","2","0.1","9.1","0.11","2","100.0","11","0.6","9.9","0.61","5.50","5.50","5","2.50","2","1.00","0","0.0","0","0","0","0","1","8.3","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","89.6","9.5","-0.6","","","100.0","","0.17","0.2","3.1","2.6","0.2","0.14","2.6"
"59","Emanuel Wilson","GB","RB","17","2025","1","100.0","1.0","1","100.0","1","0.1","100.0","1.00","1","100.0","11","0.6","100.0","11.00","11.00","11.00","10","10.00","7","7.00","0","0.0","0","0","0","0","1","100.0","1","1.00","1","1.000","0","","1","100.0","0","","0","0","0.0","0","112.5","100.0","5.3","","","100.0","","2.10","0.1","2.1","1.3","0.1","1.31","1.3"
"60","Quintin Morris","JAX","TE","13","2025","7","70.0","11.0","11","22.9","1","0.1","11.1","0.14","1","100.0","11","0.8","18.3","1.57","11.00","11.00","0","","","","0","0.0","0","0","0","0","1","16.7","0","","1","0.143","0","","1","100.0","0","","0","0","0.0","0","112.5","11.1","2.3","","","100.0","","0.30","0.2","2.1","1.6","0.1","0.23","1.6"
"61","Charlie Kolar","BLT","TE","17","2025","7","70.0","10.0","10","62.5","1","0.1","12.5","0.14","1","100.0","10","0.6","26.3","1.43","10.00","10.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","1","0.143","0","","1","100.0","0","","1","1","100.0","0","108.3","16.7","2.2","","","100.0","","0.29","0.1","2.0","1.7","0.1","0.24","1.7"
"62","Chris Brooks","GB","RB","17","2025","1","100.0","2.0","2","100.0","1","0.1","100.0","1.00","1","100.0","10","0.6","100.0","10.00","10.00","10.00","8","8.00","3","3.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","108.3","100.0","3.6","","","100.0","","2.00","0.1","2.0","1.4","0.1","1.38","1.4"
"63","Tyler Higbee","LA","TE","10","2025","14","82.4","5.0","5","4.4","1","0.1","6.7","0.07","1","100.0","10","1.0","9.2","0.71","10.00","10.00","5","5.00","3","3.00","0","0.0","1","0","0","0","1","8.3","0","","1","0.071","0","","1","100.0","0","","0","0","0.0","0","108.3","7.1","3.5","","","100.0","","0.14","0.2","2.0","1.5","0.2","0.11","1.5"
"64","Austin Hooper","NE","TE","16","2025","13","81.3","6.0","6","5.5","1","0.1","9.1","0.08","1","100.0","9","0.6","8.9","0.69","9.00","9.00","3","3.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","9.1","1.9","","","100.0","","0.15","0.1","1.9","1.7","0.1","0.13","1.7"
"65","Tanner Conner","MIA","TE","9","2025","7","100.0","6.0","6","7.0","1","0.1","14.3","0.14","1","100.0","8","0.9","16.3","1.14","8.00","8.00","2","2.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","100.0","14.3","0.9","","","100.0","","0.26","0.2","1.8","1.5","0.2","0.21","1.5"
"66","John FitzPatrick","GB","TE","15","2025","11","91.7","0.0","0","0.0","1","0.1","10.0","0.09","1","100.0","8","0.5","6.3","0.73","8.00","8.00","8","8.00","","","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","10.0","2.7","","","100.0","","0.16","0.1","1.8","1.4","0.1","0.13","1.4"
"67","Daniel Bellinger","NYG","TE","16","2025","5","45.5","1.0","1","-2.6","1","0.1","14.3","0.20","1","100.0","8","0.5","23.5","1.60","8.00","8.00","7","7.00","2","2.00","0","0.0","0","0","0","0","1","20.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","14.3","2.2","","","100.0","","0.36","0.1","1.8","1.4","0.1","0.28","1.4"
"68","Drew Sample","CIN","TE","17","2025","14","70.0","-2.0","-4","-3.5","2","0.1","10.5","0.14","2","100.0","7","0.4","6.0","0.50","3.50","3.50","11","5.50","3","1.50","0","0.0","0","0","0","0","1","7.7","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","81.3","12.5","-1.9","","","100.0","","0.19","0.2","2.7","2.9","0.2","0.21","2.9"
"69","Chris Manhertz","NYG","TE","17","2025","2","25.0","1.0","1","1.4","1","0.1","14.3","0.50","1","100.0","7","0.4","8.2","3.50","7.00","7.00","6","6.00","3","3.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","14.3","1.2","","","100.0","","0.85","0.1","1.7","1.4","0.1","0.72","1.4"
"70","Kenneth Gainwell","PIT","RB","17","2025","10","100.0","0.5","1","1.0","2","0.1","22.2","0.20","1","50.0","7","0.4","13.5","0.70","3.50","7.00","2","2.00","1","1.00","0","0.0","1","0","0","0","2","28.6","0","","0","0.000","1","50.0","2","100.0","1","50.0","1","1","100.0","0","58.3","22.2","-2.9","","","100.0","","0.17","0.1","1.7","3.7","0.2","0.37","3.7"
"71","Luke Musgrave","GB","TE","17","2025","19","82.6","3.0","6","2.3","2","0.1","10.0","0.11","2","100.0","6","0.4","2.5","0.32","3.00","3.00","0","","","","0","0.0","0","0","0","0","2","11.8","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","79.2","10.5","-3.2","","","100.0","","0.14","0.2","2.6","3.0","0.2","0.16","3.0"
"72","Taysom Hill","NO","TE","13","2025","2","100.0","2.0","2","20.0","1","0.1","50.0","0.50","1","100.0","6","0.5","46.2","3.00","6.00","6.00","4","4.00","1","1.00","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","50.0","-0.4","","","100.0","","0.80","0.1","1.6","1.4","0.1","0.71","1.4"
"73","Stone Smartt","NYJ","TE","8","2025","2","66.7","6.0","6","50.0","1","0.1","33.3","0.50","1","100.0","6","0.8","37.5","3.00","6.00","6.00","0","","","","0","0.0","0","0","0","0","1","100.0","0","","1","0.500","0","","1","100.0","0","","1","1","100.0","0","91.7","50.0","-1.1","","","100.0","","0.80","0.2","1.6","1.4","0.2","0.69","1.4"
"74","Lucas Krull","DEN","TE","3","2025","2","100.0","5.0","5","55.6","1","0.3","50.0","0.50","1","100.0","6","2.0","46.2","3.00","6.00","6.00","1","1.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","91.7","50.0","-0.5","","","100.0","","0.80","0.5","1.6","1.5","0.5","0.74","1.5"
"75","Darnell Washington","PIT","TE","16","2025","19","79.2","1.0","1","0.8","1","0.1","4.3","0.05","1","100.0","5","0.3","2.9","0.26","5.00","5.00","4","4.00","1","1.00","0","0.0","1","0","0","0","1","6.7","2","2.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","4.8","-0.8","","","100.0","","0.08","0.1","1.5","2.1","0.1","0.11","2.1"
"76","Sam LaPorta","DET","TE","9","2025","11","78.6","5.0","5","5.4","1","0.1","8.3","0.09","1","100.0","5","0.6","4.3","0.45","5.00","5.00","0","","","","0","0.0","0","0","0","0","1","12.5","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","8.3","-1.5","","","100.0","","0.14","0.2","1.5","1.4","0.2","0.13","1.4"
"77","Ian Thomas","LV","TE","15","2025","11","84.6","-4.0","-4","-4.7","1","0.1","9.1","0.09","1","100.0","5","0.3","15.2","0.45","5.00","5.00","9","9.00","3","3.00","0","0.0","0","0","0","0","1","14.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","87.5","10.0","-1.3","","","100.0","","0.14","0.1","1.5","1.4","0.1","0.13","1.4"
"78","Ben Yurosek","MIN","TE","12","2025","3","60.0","0.0","0","0.0","1","0.1","20.0","0.33","1","100.0","5","0.4","21.7","1.67","5.00","5.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","20.0","-0.3","","","100.0","","0.50","0.1","1.5","1.4","0.1","0.47","1.4"
"79","Tanner Hudson","CIN","TE","13","2025","3","100.0","5.0","5","71.4","1","0.1","33.3","0.33","1","100.0","4","0.3","57.1","1.33","4.00","4.00","-1","-1.00","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","50.0","-2.5","","","100.0","","0.47","0.1","1.4","1.5","0.1","0.49","1.5"
"80","Anthony Firkser","DET","TE","7","2025","12","92.3","4.0","4","3.4","1","0.1","7.7","0.08","1","100.0","4","0.6","4.7","0.33","4.00","4.00","0","","","","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","83.3","8.3","-2.1","","","100.0","","0.12","0.2","1.4","1.8","0.3","0.15","1.8"
"81","Jelani Woods","NYJ","TE","4","2025","3","75.0","2.0","2","10.5","1","0.3","33.3","0.33","1","100.0","4","1.0","14.8","1.33","4.00","4.00","2","2.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","83.3","33.3","-2.4","","","100.0","","0.47","0.4","1.4","1.3","0.3","0.43","1.3"
"82","Grant Calcaterra","PHI","TE","15","2025","10","66.7","3.0","3","2.1","1","0.1","8.3","0.10","1","100.0","3","0.2","5.5","0.30","3.00","3.00","0","","","","0","0.0","1","0","0","0","1","10.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","8.3","-3.3","","","100.0","","0.13","0.1","1.3","1.5","0.1","0.15","1.5"
"83","Tip Reiman","ARZ","TE","4","2025","8","66.7","-1.0","-1","-1.2","1","0.3","9.1","0.13","1","100.0","2","0.5","1.4","0.25","2.00","2.00","3","3.00","3","3.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","9.1","-2.9","","","100.0","","0.15","0.3","1.2","1.4","0.3","0.17","1.4"
"84","Durham Smythe","CHI","TE","17","2025","4","66.7","-2.0","-2","-4.4","1","0.1","16.7","0.25","1","100.0","2","0.1","3.2","0.50","2.00","2.00","4","4.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","16.7","-2.9","","","100.0","","0.30","0.1","1.2","1.5","0.1","0.38","1.5"
"85","Cedrick Wilson","MIA","WR","10","2025","1","100.0","-1.0","-1","100.0","1","0.1","100.0","1.00","1","100.0","2","0.2","100.0","2.00","2.00","2.00","3","3.00","1","1.00","0","0.0","1","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-4.2","","","100.0","","1.20","0.1","1.2","1.6","0.2","1.64","1.6"
"86","Cade Stover","HST","TE","9","2025","8","100.0","0.0","0","0.0","2","0.2","25.0","0.25","1","50.0","2","0.2","4.9","0.25","1.00","2.00","2","2.00","1","1.00","0","0.0","0","0","0","0","2","25.0","0","","0","0.000","1","50.0","2","100.0","0","","0","0","0.0","0","56.3","25.0","-4.3","","","100.0","","0.15","0.1","1.2","2.7","0.3","0.34","2.7"
"87","Pharaoh Brown","ARZ","TE","7","2025","3","50.0","1.0","1","-25.0","1","0.1","16.7","0.33","1","100.0","1","0.1","4.0","0.33","1.00","1.00","0","","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","20.0","-4.8","","","100.0","","0.37","0.2","1.1","1.5","0.2","0.52","1.5"
"88","Mark Andrews","BLT","TE","17","2025","2","66.7","0.0","0","0.0","1","0.1","50.0","0.50","1","100.0","1","0.1","2.5","0.50","1.00","1.00","1","1.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-4.3","","","100.0","","0.55","0.1","1.1","1.6","0.1","0.78","1.6"
"89","Kyle Monangai","CHI","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"90","Blake Whiteheart","CLV","TE","16","2025","10","90.9","3.5","7","17.9","2","0.1","22.2","0.20","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","50.0","0","","1","0","0.0","0","39.6","22.2","-6.2","","","100.0","","0.00","","0.0","2.7","0.2","0.27","2.7"
"91","Devin Culp","TB","TE","11","2025","4","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"92","Omarion Hampton","LAC","RB","9","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"93","Thomas Fidone","NYG","TE","2","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"94","Ladd McConkey","LAC","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"95","Shane Zylstra","DET","TE","5","2025","4","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"96","Brayden Willis","SF","TE","6","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"97","Ross Dwelley","DET","TE","10","2025","4","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"98","Teagan Quitoriano","ATL","TE","15","2025","3","60.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"99","Robert Tonyan","KC","TE","16","2025","3","42.9","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"100","Christian McCaffrey","SF","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"101","Mo Alie-Cox","IND","TE","17","2025","19","57.6","8.0","16","6.1","2","0.1","6.3","0.11","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","4.5","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","6.5","-7.6","","","100.0","","0.00","","0.0","3.3","0.2","0.17","3.3"
"102","Tyler Conklin","LAC","TE","10","2025","3","100.0","-3.0","-3","-150.0","1","0.1","50.0","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","1","100.0","1","100.0","1","100.0","0","0","0.0","0","39.6","50.0","-5.9","","","100.0","","0.00","","0.0","1.5","0.2","0.50","1.5"
"103","Ben Sims","GB, MIN","TE","9","2025","5","83.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"104","Mike Gesicki","CIN","TE","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"105","Moliki Matavao","NO","TE","6","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"106","E.J. Jenkins","PHI","TE","2","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"107","Jackson Hawes","BUF","TE","17","2025","6","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"108","Ko Kieft","TB","TE","3","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"109","Isaiah Likely","BLT","TE","14","2025","3","60.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"110","Devaughn Vele","NO","WR","13","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"111","Josh Jacobs","GB","RB","15","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"112","Nate Adkins","DEN","TE","9","2025","4","44.4","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"113","Demarcus Robinson","SF","WR","14","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"114","Cameron Latu","PHI","TE","15","2025","3","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"115","Harrison Bryant","HST","TE","12","2025","3","50.0","11.0","22","18.2","2","0.2","33.3","0.67","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","1","1","20.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","33.3","-10.1","","","100.0","","0.00","","0.0","3.6","0.3","1.19","3.6"
"116","Jerome Ford","CLV","RB","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"117","Cam Grandy","CIN","TE","5","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"118","Travis Vokolek","ARZ","TE","3","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"119","Jaret Patterson","LAC","RB","6","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"120","Ben Sinnott","WAS","TE","16","2025","6","85.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"121","Tre Tucker","LV","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"122","Luke Farrell","SF","TE","17","2025","25","83.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"123","Brevyn Spann-Ford","DAL","TE","17","2025","10","66.7","3.0","3","2.6","1","0.1","10.0","0.10","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","11.1","-6.3","","","100.0","","0.00","","0.0","1.4","0.1","0.14","1.4"
"124","Noah Gray","KC","TE","16","2025","9","40.9","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"125","D'Andre Swift","CHI","RB","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"126","Tucker Fisk","LAC","TE","10","2025","4","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"127","Nick Kallerup","SEA","TE","9","2025","1","20.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"128","Josh Whyle","GB","TE","8","2025","7","87.5","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"129","Marcedes Lewis","DEN","TE","5","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"130","Andrew Ogletree","IND","TE","15","2025","6","60.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"131","Stephen Carlson","CHI","TE","2","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"132","Aaron Jones","MIN","RB","12","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"133","Jonnu Smith","PIT","TE","17","2025","10","76.9","22.0","22","33.3","1","0.1","7.7","0.10","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","1","1","11.1","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","8.3","-10.6","","","100.0","","0.00","","0.0","2.2","0.1","0.22","2.2"
