"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"19","Drew Sample","CIN","TE","17","2025","17","68.0","2.7","8","5.4","3","0.2","12.5","0.18","3","100.0","27","1.6","15.5","1.59","9.00","9.00","19","6.33","6","2.00","0","0.0","0","0","0","0","1","5.9","0","","1","0.059","0","","3","100.0","0","","1","1","100.0","0","104.2","13.0","3.2","","","100.0","","0.34","0.3","5.7","4.4","0.3","0.26","4.4"
"20","Julian Hill","MIA","TE","14","2025","6","50.0","3.8","15","14.7","4","0.3","33.3","0.67","3","75.0","27","1.9","28.1","4.50","6.75","9.00","19","6.33","8","2.67","0","0.0","0","0","0","0","3","33.3","1","0.33","1","0.167","1","25.0","4","100.0","0","","0","0","0.0","0","92.7","33.3","0.4","","","100.0","","0.95","0.4","5.7","5.7","0.4","0.94","5.7"
"21","Tyler Warren","IND","TE","17","2025","32","94.1","4.0","16","6.3","4","0.2","12.5","0.13","4","100.0","26","1.5","11.5","0.81","6.50","6.50","10","2.50","5","1.25","0","0.0","0","0","0","0","4","16.7","0","","1","0.031","0","","4","100.0","0","","0","0","0.0","0","93.8","12.9","0.0","","","100.0","","0.21","0.4","6.6","5.9","0.3","0.18","5.9"
"22","Jonnu Smith","PIT","TE","17","2025","11","68.8","2.7","8","10.5","3","0.2","18.8","0.27","3","100.0","25","1.5","20.2","2.27","8.33","8.33","17","5.67","4","1.33","0","0.0","0","0","0","0","1","11.1","0","","1","0.091","0","","3","100.0","0","","0","0","0.0","0","101.4","20.0","2.1","","","100.0","","0.50","0.3","5.5","4.0","0.2","0.36","4.0"
"23","Jake Ferguson","DAL","TE","17","2025","19","86.4","5.3","16","18.0","3","0.2","15.0","0.16","3","100.0","25","1.5","24.3","1.32","8.33","8.33","9","3.00","3","1.00","0","0.0","1","0","0","0","3","23.1","0","","1","0.053","0","","3","100.0","0","","2","2","100.0","0","101.4","15.0","1.1","","","100.0","","0.29","0.3","5.5","4.7","0.3","0.25","4.7"
"24","Tyler Higbee","LA","TE","10","2025","11","100.0","7.5","15","12.6","2","0.2","18.2","0.18","1","50.0","23","2.3","14.8","2.09","11.50","23.00","24","24.00","5","5.00","0","0.0","0","0","0","0","2","33.3","0","","1","0.091","1","50.0","2","100.0","1","50.0","1","0","0.0","0","91.7","20.0","4.0","","","100.0","","0.30","0.3","3.3","3.0","0.3","0.28","3.0"
"25","Jeremy Ruckert","NYJ","TE","17","2025","14","77.8","4.0","12","9.3","3","0.2","21.4","0.21","3","100.0","22","1.3","27.2","1.57","7.33","7.33","10","3.33","4","1.33","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","3","100.0","0","","0","0","0.0","0","97.2","25.0","1.0","","","100.0","","0.37","0.3","5.2","4.2","0.2","0.30","4.2"
"26","Dalton Kincaid","BUF","TE","12","2025","4","100.0","3.5","7","70.0","2","0.2","50.0","0.50","1","50.0","20","1.7","66.7","5.00","10.00","20.00","23","23.00","6","6.00","0","0.0","0","0","0","0","2","66.7","0","","1","0.250","0","","1","50.0","1","50.0","0","0","0.0","0","85.4","50.0","3.2","","","100.0","","0.75","0.3","3.0","2.8","0.2","0.71","2.8"
"27","Luke Farrell","SF","TE","17","2025","16","80.0","3.0","9","7.6","3","0.2","15.0","0.19","3","100.0","20","1.2","14.1","1.25","6.67","6.67","11","3.67","9","3.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","3","100.0","0","","1","1","100.0","0","94.4","15.0","0.3","","","100.0","","0.25","0.2","4.0","3.9","0.2","0.24","3.9"
"28","David Njoku","CLV","TE","12","2025","18","94.7","3.8","15","12.9","4","0.3","22.2","0.22","3","75.0","20","1.7","27.8","1.11","5.00","6.67","9","3.00","4","1.33","0","0.0","0","0","0","0","3","37.5","0","","0","0.000","0","","3","75.0","0","","0","0","0.0","0","85.4","25.0","-1.3","","","100.0","","0.28","0.4","5.0","7.4","0.6","0.41","7.4"
"29","Travis Kelce","KC","TE","17","2025","15","88.2","7.8","31","14.9","4","0.2","25.0","0.27","2","50.0","19","1.1","11.2","1.27","4.75","9.50","9","4.50","1","0.50","0","0.0","1","0","0","0","3","27.3","0","","1","0.067","1","25.0","3","75.0","0","","0","0","0.0","0","24.0","28.6","-2.9","","","100.0","","0.26","0.2","3.9","6.6","0.4","0.44","6.6"
"30","Michael Pittman","IND","WR","17","2025","2","100.0","0.0","0","0.0","2","0.1","100.0","1.00","2","100.0","19","1.1","100.0","9.50","9.50","9.50","19","9.50","1","0.50","0","0.0","0","0","0","0","2","100.0","0","","1","0.500","0","","2","100.0","0","","0","0","0.0","0","106.3","100.0","3.5","","","100.0","","1.95","0.2","3.9","2.8","0.2","1.39","2.8"
"31","Jackson Hawes","BUF","TE","17","2025","4","80.0","3.5","7","8.8","2","0.1","40.0","0.50","1","50.0","18","1.1","26.5","4.50","9.00","18.00","14","14.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.250","1","50.0","2","100.0","0","","0","0","0.0","0","81.3","40.0","2.8","","","100.0","","0.70","0.2","2.8","2.9","0.2","0.72","2.9"
"32","Brock Bowers","LV","TE","12","2025","15","93.8","2.0","2","4.3","1","0.1","6.3","0.07","1","100.0","18","1.5","19.4","1.20","18.00","18.00","16","16.00","1","1.00","0","0.0","0","0","0","0","1","11.1","1","1.00","1","0.067","0","","1","100.0","0","","0","0","0.0","0","118.8","7.1","11.6","","","100.0","","0.19","0.2","2.8","1.6","0.1","0.11","1.6"
"33","Michael Mayer","LV","TE","13","2025","10","76.9","-1.7","-5","-8.6","3","0.2","27.3","0.30","2","66.7","18","1.4","24.3","1.80","6.00","9.00","18","9.00","15","7.50","0","0.0","0","0","0","0","2","28.6","3","1.50","0","0.000","0","","3","100.0","2","66.7","1","0","0.0","0","82.6","27.3","0.4","","","100.0","","0.38","0.3","3.8","4.0","0.3","0.40","4.0"
"34","Trey McBride","ARZ","TE","17","2025","15","93.8","6.0","24","35.3","4","0.2","30.8","0.27","2","50.0","17","1.0","18.3","1.13","4.25","8.50","0","","","","0","0.0","0","0","0","0","1","16.7","0","","1","0.067","0","","2","50.0","0","","1","0","0.0","0","61.5","30.8","-3.0","","","100.0","","0.25","0.2","3.7","6.2","0.4","0.42","6.2"
"35","Chig Okonkwo","TEN","TE","17","2025","16","88.9","-2.0","-2","-0.9","1","0.1","5.6","0.06","1","100.0","17","1.0","10.4","1.06","17.00","17.00","19","19.00","6","6.00","0","0.0","0","0","0","0","1","11.1","0","","1","0.063","0","","1","100.0","1","100.0","0","0","0.0","0","118.8","6.3","12.1","","","100.0","","0.17","0.2","2.7","1.4","0.1","0.09","1.4"
"36","Gunnar Helm","TEN","TE","16","2025","13","68.4","3.5","7","13.7","2","0.1","13.3","0.15","2","100.0","14","0.9","20.9","1.08","7.00","7.00","7","3.50","4","2.00","0","0.0","0","0","0","0","1","11.1","1","0.50","1","0.077","0","","2","100.0","0","","0","0","0.0","0","95.8","16.7","0.8","","","100.0","","0.26","0.2","3.4","2.8","0.2","0.22","2.8"
"37","Austin Hooper","NE","TE","16","2025","12","100.0","6.0","12","10.2","2","0.1","22.2","0.17","2","100.0","13","0.8","17.1","1.08","6.50","6.50","1","0.50","1","0.50","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","93.8","25.0","-0.4","","","100.0","","0.28","0.2","3.3","3.1","0.2","0.26","3.1"
"38","Foster Moreau","NO","TE","11","2025","5","55.6","0.5","1","1.7","2","0.2","25.0","0.40","2","100.0","13","1.2","24.5","2.60","6.50","6.50","12","6.00","6","3.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","93.8","25.0","0.9","","","100.0","","0.66","0.3","3.3","3.0","0.3","0.59","3.0"
"39","Luke Schoonmaker","DAL","TE","17","2025","10","66.7","2.7","8","20.5","3","0.2","21.4","0.30","2","66.7","13","0.8","23.6","1.30","4.33","6.50","8","4.00","3","1.50","0","0.0","0","0","0","0","2","28.6","0","","1","0.100","1","33.3","3","100.0","0","","0","0","0.0","0","75.7","21.4","-1.7","","","100.0","","0.33","0.2","3.3","4.0","0.2","0.40","4.0"
"40","T.J. Hockenson","MIN","TE","15","2025","22","81.5","1.3","4","1.8","3","0.2","12.0","0.14","3","100.0","12","0.8","5.4","0.55","4.00","4.00","8","2.67","4","1.33","0","0.0","0","0","0","0","2","11.8","0","","0","0.000","0","","3","100.0","1","33.3","0","0","0.0","0","83.3","13.0","-2.2","","","100.0","","0.19","0.3","4.2","4.2","0.3","0.19","4.2"
"41","Zach Ertz","WAS","TE","13","2025","4","66.7","5.0","5","125.0","1","0.1","25.0","0.25","1","100.0","12","0.9","34.3","3.00","12.00","12.00","7","7.00","-1","-1.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","116.7","25.0","5.5","","","100.0","","0.55","0.2","2.2","1.4","0.1","0.35","1.4"
"42","Jake Tonges","SF","TE","16","2025","18","90.0","8.0","8","13.6","1","0.1","5.3","0.06","1","100.0","10","0.6","10.3","0.56","10.00","10.00","2","2.00","","","0","0.0","0","0","0","0","1","12.5","0","","1","0.056","0","","1","100.0","0","","0","0","0.0","0","108.3","5.6","2.3","","","100.0","","0.11","0.1","2.0","1.9","0.1","0.10","1.9"
"43","John Bates","WAS","TE","15","2025","9","52.9","5.5","11","8.0","2","0.1","14.3","0.22","1","50.0","10","0.7","5.3","1.11","5.00","10.00","9","9.00","3","3.00","0","0.0","0","0","0","0","2","25.0","0","","1","0.111","1","50.0","2","100.0","0","","0","0","0.0","0","64.6","15.4","-1.8","","","100.0","","0.22","0.1","2.0","2.8","0.2","0.31","2.8"
"44","Mo Alie-Cox","IND","TE","17","2025","15","75.0","5.0","5","2.6","1","0.1","5.6","0.07","1","100.0","9","0.5","4.9","0.60","9.00","9.00","4","4.00","1","1.00","0","0.0","0","0","0","0","1","6.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","5.6","2.5","","","100.0","","0.13","0.1","1.9","1.4","0.1","0.10","1.4"
"45","Greg Dulcich","MIA","TE","10","2025","7","87.5","4.0","8","7.8","2","0.2","25.0","0.29","1","50.0","9","0.9","16.7","1.29","4.50","9.00","5","5.00","3","3.00","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","2","100.0","0","","1","0","0.0","0","62.5","25.0","-1.6","","","100.0","","0.27","0.2","1.9","3.0","0.3","0.43","3.0"
"46","Tommy Tremble","CAR","TE","17","2025","7","87.5","2.0","4","44.4","2","0.1","33.3","0.29","2","100.0","8","0.5","20.0","1.14","4.00","4.00","4","2.00","1","0.50","0","0.0","0","0","0","0","2","66.7","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","83.3","33.3","-1.7","","","100.0","","0.40","0.2","2.8","2.9","0.2","0.41","2.9"
"47","Josh Oliver","MIN","TE","15","2025","12","75.0","5.0","5","3.5","1","0.1","8.3","0.08","1","100.0","8","0.5","6.0","0.67","8.00","8.00","3","3.00","1","1.00","0","0.0","0","0","0","0","1","11.1","0","","1","0.083","0","","1","100.0","0","","0","0","0.0","0","100.0","8.3","1.5","","","100.0","","0.15","0.1","1.8","1.5","0.1","0.12","1.5"
"48","Josh Whyle","GB","TE","8","2025","3","60.0","5.0","5","8.3","1","0.1","33.3","0.33","1","100.0","8","1.0","38.1","2.67","8.00","8.00","3","3.00","1","1.00","0","0.0","0","0","0","0","1","33.3","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","33.3","1.5","","","100.0","","0.60","0.2","1.8","1.5","0.2","0.49","1.5"
"49","Brock Wright","DET","TE","11","2025","10","71.4","-1.3","-4","-33.3","3","0.3","21.4","0.30","2","66.7","8","0.7","10.5","0.80","2.67","4.00","7","3.50","2","1.00","0","0.0","0","0","0","0","3","33.3","0","","0","0.000","1","33.3","3","100.0","1","33.3","0","0","0.0","0","70.1","25.0","-2.5","","","100.0","","0.28","0.3","2.8","4.6","0.4","0.46","4.6"
"50","Adam Trautman","DEN","TE","17","2025","13","59.1","9.5","19","18.8","2","0.1","11.1","0.15","1","50.0","6","0.4","5.8","0.46","3.00","6.00","1","1.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","56.3","12.5","-5.4","","","100.0","","0.12","0.1","1.6","3.4","0.2","0.26","3.4"
"51","Hunter Long","JAX","TE","9","2025","5","62.5","5.0","10","37.0","2","0.2","33.3","0.40","1","50.0","6","0.7","18.8","1.20","3.00","6.00","1","1.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","1","50.0","2","100.0","0","","0","0","0.0","0","56.3","33.3","-3.5","","","100.0","","0.32","0.2","1.6","2.8","0.3","0.56","2.8"
"52","Cade Otton","TB","TE","16","2025","7","58.3","0.0","0","0.0","2","0.1","20.0","0.29","2","100.0","6","0.4","3.3","0.86","3.00","3.00","6","3.00","2","1.00","0","0.0","0","0","0","0","1","16.7","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","79.2","20.0","-2.3","","","100.0","","0.37","0.2","2.6","2.6","0.2","0.37","2.6"
"53","Hunter Henry","NE","TE","17","2025","11","84.6","4.0","4","4.3","1","0.1","11.1","0.09","1","100.0","5","0.3","5.8","0.45","5.00","5.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","1","0.091","0","","1","100.0","0","","0","0","0.0","0","87.5","12.5","-1.1","","","100.0","","0.14","0.1","1.5","1.3","0.1","0.12","1.3"
"54","Mark Andrews","BLT","TE","17","2025","2","66.7","4.0","4","16.0","1","0.1","33.3","0.50","1","100.0","5","0.3","12.8","2.50","5.00","5.00","1","1.00","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","33.3","-1.1","","","100.0","","0.75","0.1","1.5","1.5","0.1","0.76","1.5"
"55","Quintin Morris","JAX","TE","13","2025","2","100.0","4.0","4","13.8","1","0.1","50.0","0.50","1","100.0","5","0.4","19.2","2.50","5.00","5.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","50.0","-1.1","","","100.0","","0.75","0.1","1.5","1.5","0.1","0.75","1.5"
"56","Ross Dwelley","DET","TE","10","2025","3","75.0","0.0","0","0.0","1","0.1","25.0","0.33","1","100.0","3","0.3","50.0","1.00","3.00","3.00","3","3.00","2","2.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","25.0","-2.3","","","100.0","","0.43","0.1","1.3","1.4","0.1","0.48","1.4"
"57","Ben Sims","GB, MIN","TE","9","2025","2","66.7","5.0","5","27.8","1","0.1","33.3","0.50","1","100.0","3","0.3","42.9","1.50","3.00","3.00","-2","-2.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","33.3","-3.5","","","100.0","","0.65","0.1","1.3","1.4","0.2","0.72","1.4"
"58","Cole Kmet","CHI","TE","16","2025","15","62.5","2.0","2","1.2","1","0.1","5.0","0.07","1","100.0","3","0.2","2.0","0.20","3.00","3.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","5.6","-3.4","","","100.0","","0.09","0.1","1.3","1.6","0.1","0.10","1.6"
"59","Josh Jacobs","GB","RB","15","2025","3","100.0","1.0","1","5.9","1","0.1","50.0","0.33","1","100.0","3","0.2","100.0","1.00","3.00","3.00","2","2.00","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-2.7","","","100.0","","0.43","0.1","1.3","1.4","0.1","0.47","1.4"
"60","Tanner Conner","MIA","TE","9","2025","4","66.7","9.0","18","48.6","2","0.2","33.3","0.50","1","50.0","1","0.1","5.0","0.25","0.50","1.00","2","2.00","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","1","50.0","2","100.0","0","","0","0","0.0","0","56.3","40.0","-7.2","","","100.0","","0.28","0.1","1.1","3.8","0.4","0.96","3.8"
"61","Eric Saubert","SEA","TE","11","2025","9","90.0","-2.0","-2","-3.1","1","0.1","11.1","0.11","1","100.0","1","0.1","1.1","0.11","1.00","1.00","3","3.00","","","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","14.3","-3.9","","","100.0","","0.12","0.1","1.1","1.6","0.1","0.18","1.6"
"62","Nate Adkins","DEN","TE","9","2025","4","66.7","1.0","2","2.5","2","0.2","33.3","0.50","1","50.0","-2","-0.2","-66.7","-0.50","-1.00","-2.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","2","100.0","1","50.0","1","0","0.0","0","56.3","33.3","-7.2","","","100.0","","0.20","0.1","0.8","2.8","0.3","0.69","2.8"
"63","Sal Cannella","CLV","TE","2","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"64","Rasheen Ali","BLT","RB","15","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"65","Christian McCaffrey","SF","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"66","Robert Tonyan","KC","TE","16","2025","3","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"67","Matthew Golden","GB","WR","14","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"68","Teagan Quitoriano","ATL","TE","15","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","100.0","","0.00","","0.0","0.0","0.0","0.00","0.0"
"69","Tanner Hudson","CIN","TE","13","2025","2","100.0","4.0","4","100.0","1","0.1","100.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","100.0","-6.1","","","100.0","","0.00","","0.0","1.4","0.1","0.71","1.4"
