"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Mason Taylor","NYJ","TE","13","2025","56","87.5","6.0","72","17.5","12","0.9","24.0","0.21","12","100.0","133","10.2","33.8","2.38","11.08","11.08","61","5.08","12","1.00","0","0.0","2","0","0","0","9","29.0","0","","8","0.143","0","","12","100.0","0","","2","2","100.0","0","112.8","26.1","3.9","","","100.0","","0.45","1.9","25.3","17.6","1.4","0.32","17.6"
"12","Dalton Kincaid","BUF","TE","12","2025","16","94.1","9.6","67","113.6","7","0.6","50.0","0.44","7","100.0","129","10.8","69.4","8.06","18.43","18.43","62","8.86","12","1.71","1","100.0","1","0","0","0","5","62.5","0","","6","0.375","0","","7","100.0","1","14.3","1","1","100.0","0","158.3","53.8","9.5","","","100.0","","1.62","2.2","25.9","10.7","0.9","0.67","10.7"
"13","Dallas Goedert","PHI","TE","15","2025","56","81.2","4.9","83","13.9","17","1.1","27.0","0.30","13","76.5","124","8.3","25.5","2.21","7.29","9.54","78","6.00","29","2.23","0","0.0","0","0","0","0","14","33.3","1","0.08","5","0.089","2","11.8","16","94.1","0","","1","0","0.0","0","96.2","29.8","0.4","","","100.0","","0.45","1.7","25.4","25.7","1.7","0.46","25.7"
"14","Jake Ferguson","DAL","TE","17","2025","39","84.8","3.4","47","20.2","14","0.8","31.8","0.36","14","100.0","120","7.1","31.8","3.08","8.57","8.57","79","5.64","26","1.86","3","100.0","3","2","2","0","10","32.3","4","0.29","6","0.154","0","","14","100.0","3","21.4","0","0","0.0","1","142.0","32.6","1.9","","","100.0","","1.13","2.6","44.0","23.1","1.4","0.59","23.1"
"15","Austin Hooper","NE","TE","16","2025","57","82.6","7.5","83","20.9","11","0.7","19.3","0.19","9","81.8","116","7.3","28.2","2.04","10.55","12.89","51","5.67","10","1.11","0","0.0","2","0","0","1","9","27.3","1","0.11","5","0.088","0","","10","90.9","1","9.1","1","0","0.0","0","110.6","22.4","2.7","","","100.0","","0.36","1.3","20.6","16.1","1.0","0.28","16.1"
"16","Greg Dulcich","MIA","TE","10","2025","30","88.2","4.6","41","18.7","9","0.9","27.3","0.30","8","88.9","116","11.6","35.4","3.87","12.89","14.50","80","10.00","16","2.00","0","0.0","2","0","0","0","7","31.8","0","","5","0.167","0","","8","88.9","0","","1","1","100.0","0","118.8","30.0","6.0","","","100.0","","0.65","2.0","19.6","13.7","1.4","0.46","13.7"
"17","Oronde Gadsden","LAC","TE","15","2025","35","79.5","10.8","97","26.0","9","0.6","23.7","0.26","8","88.9","116","7.7","32.6","3.31","12.89","14.50","29","3.63","10","1.25","0","0.0","0","0","0","1","8","32.0","0","","5","0.143","0","","9","100.0","0","","3","2","66.7","0","118.8","24.3","4.4","","","100.0","","0.56","1.3","19.6","15.7","1.0","0.45","15.7"
"18","Juwan Johnson","NO","TE","17","2025","51","81.0","6.2","80","24.3","13","0.8","23.2","0.25","9","69.2","114","6.7","38.6","2.24","8.77","12.67","69","7.67","19","2.11","0","0.0","1","0","0","1","11","26.8","1","0.11","6","0.118","1","7.7","10","76.9","2","15.4","1","1","100.0","0","96.3","24.5","0.9","","","100.0","","0.38","1.1","19.4","20.9","1.2","0.41","20.9"
"19","Tucker Kraft","GB","TE","8","2025","39","75.0","5.3","32","13.0","6","0.8","12.8","0.15","6","100.0","110","13.8","24.3","2.82","18.33","18.33","78","13.00","13","2.17","1","100.0","2","0","0","0","5","17.9","1","0.17","3","0.077","0","","6","100.0","0","","0","0","0.0","0","158.3","14.3","11.1","","","100.0","","0.59","2.9","23.0","9.1","1.1","0.23","9.1"
"20","Harold Fannin","CLV","TE","16","2025","53","84.1","4.6","65","18.3","14","0.9","23.3","0.26","11","78.6","108","6.8","26.3","2.04","7.71","9.82","72","6.55","38","3.45","0","0.0","0","0","0","0","10","33.3","1","0.09","4","0.075","0","","11","78.6","1","7.1","1","1","100.0","0","69.0","25.9","0.6","","","100.0","","0.41","1.4","21.8","22.2","1.4","0.42","22.2"
"21","Dalton Schultz","HST","TE","17","2025","77","80.2","5.7","86","15.4","15","0.9","17.6","0.19","14","93.3","106","6.2","17.0","1.38","7.07","7.57","41","2.93","19","1.36","0","0.0","0","0","0","1","8","13.1","1","0.07","4","0.052","0","","15","100.0","0","","1","0","0.0","0","96.1","18.3","0.1","","","100.0","","0.32","1.4","24.6","22.9","1.3","0.30","22.9"
"22","Cade Otton","TB","TE","16","2025","45","67.2","3.6","36","10.6","10","0.6","16.9","0.22","7","70.0","106","6.6","30.9","2.36","10.60","15.14","80","11.43","21","3.00","0","0.0","0","0","0","0","7","17.5","1","0.14","4","0.089","1","10.0","8","80.0","2","20.0","0","0","0.0","0","104.6","17.2","3.9","","","100.0","","0.39","1.1","17.6","14.1","0.9","0.31","14.1"
"23","Sam LaPorta","DET","TE","9","2025","34","79.1","2.3","21","8.8","9","1.0","21.4","0.26","8","88.9","105","11.7","24.7","3.09","11.67","13.13","87","10.88","24","3.00","0","0.0","0","0","0","0","6","19.4","2","0.25","4","0.118","1","11.1","9","100.0","1","11.1","0","0","0.0","0","115.3","24.3","5.6","","","100.0","","0.54","2.1","18.5","13.8","1.5","0.41","13.8"
"24","Noah Fant","CIN","TE","15","2025","29","85.3","2.2","20","8.5","9","0.6","29.0","0.31","8","88.9","105","7.0","45.1","3.62","11.67","13.13","80","10.00","23","2.88","0","0.0","0","0","0","0","7","28.0","0","","6","0.207","1","11.1","9","100.0","0","","0","0","0.0","0","115.3","29.0","5.4","","","100.0","","0.64","1.2","18.5","12.8","0.9","0.44","12.8"
"25","Gunnar Helm","TEN","TE","16","2025","42","79.2","4.9","64","16.6","13","0.8","26.0","0.31","11","84.6","103","6.4","32.5","2.45","7.92","9.36","72","6.55","11","1.00","0","0.0","2","1","0","0","10","34.5","1","0.09","6","0.143","1","7.7","13","100.0","1","7.7","3","1","33.3","0","99.7","30.2","0.5","","","100.0","","0.51","1.3","21.3","21.2","1.3","0.50","21.2"
"26","Davis Allen","LA","TE","17","2025","35","61.4","2.7","30","6.4","11","0.6","19.3","0.31","10","90.9","99","5.8","16.9","2.83","9.00","9.90","78","7.80","16","1.60","1","20.0","1","1","1","0","7","17.5","1","0.10","6","0.171","0","","11","100.0","1","9.1","1","0","0.0","0","134.5","20.0","2.7","","","100.0","","0.74","1.5","25.9","20.6","1.2","0.59","20.6"
"27","Travis Kelce","KC","TE","17","2025","49","81.7","7.8","93","22.9","12","0.7","24.5","0.24","6","50.0","94","5.5","23.9","1.92","7.83","15.67","65","10.83","13","2.17","0","0.0","0","0","0","3","5","19.2","0","","3","0.061","1","8.3","8","66.7","0","","1","1","100.0","0","76.4","27.9","0.0","","","100.0","","0.31","0.9","15.4","20.5","1.2","0.42","20.5"
"28","Zach Ertz","WAS","TE","13","2025","37","88.1","9.3","93","42.5","10","0.8","29.4","0.27","8","80.0","90","6.9","30.1","2.43","9.00","11.25","24","3.00","8","1.00","0","0.0","1","0","0","1","8","38.1","1","0.13","3","0.081","0","","8","80.0","1","10.0","1","1","100.0","0","104.2","31.3","1.0","","","100.0","","0.46","1.3","17.0","16.8","1.3","0.45","16.8"
"29","Brock Bowers","LV","TE","12","2025","37","82.2","5.3","42","14.1","8","0.7","21.6","0.22","8","100.0","87","7.3","24.2","2.35","10.88","10.88","45","5.63","13","1.63","0","0.0","0","0","0","1","5","20.0","0","","4","0.108","0","","8","100.0","1","12.5","2","2","100.0","0","112.0","22.9","3.5","","","100.0","","0.45","1.4","16.7","14.1","1.2","0.38","14.1"
"30","Michael Mayer","LV","TE","13","2025","50","80.6","7.2","72","23.2","10","0.8","17.5","0.20","8","80.0","82","6.3","19.1","1.64","8.20","10.25","51","6.38","19","2.38","0","0.0","0","0","0","1","5","14.7","0","","4","0.080","0","","8","80.0","0","","0","0","0.0","0","100.8","19.6","0.3","","","100.0","","0.32","1.2","16.2","15.0","1.2","0.30","15.0"
"31","Evan Engram","DEN","TE","16","2025","46","93.9","2.5","32","9.8","13","0.8","27.1","0.28","11","84.6","78","4.9","27.7","1.70","6.00","7.09","46","4.18","20","1.82","0","0.0","1","0","0","0","7","29.2","1","0.09","4","0.087","0","","11","84.6","1","7.7","0","0","0.0","0","91.7","28.9","-0.3","","","100.0","","0.41","1.2","18.8","18.8","1.2","0.41","18.8"
"32","T.J. Hockenson","MIN","TE","15","2025","37","74.0","3.7","26","11.3","7","0.5","16.7","0.19","7","100.0","75","5.0","28.2","2.03","10.71","10.71","49","7.00","8","1.14","0","0.0","0","0","0","0","4","14.8","0","","3","0.081","0","","7","100.0","1","14.3","2","2","100.0","0","111.3","18.9","3.8","","","100.0","","0.39","1.0","14.5","11.2","0.7","0.30","11.2"
"33","Tyler Higbee","LA","TE","10","2025","35","92.1","6.5","65","23.4","10","1.0","27.0","0.29","7","70.0","75","7.5","27.0","2.14","7.50","10.71","33","4.71","7","1.00","0","0.0","2","0","0","0","7","25.9","0","","5","0.143","1","10.0","8","80.0","3","30.0","2","1","50.0","1","91.7","30.3","0.0","","","100.0","","0.41","1.5","14.5","16.5","1.7","0.47","16.5"
"34","Jake Tonges","SF","TE","16","2025","34","82.9","2.2","20","7.2","9","0.6","23.7","0.26","7","77.8","74","4.6","25.0","2.18","8.22","10.57","56","8.00","14","2.00","1","100.0","0","0","0","0","6","27.3","1","0.14","5","0.147","0","","8","88.9","2","22.2","3","2","66.7","0","138.0","25.0","1.9","","","100.0","","0.60","1.3","20.4","14.8","0.9","0.44","14.8"
"35","Cole Kmet","CHI","TE","16","2025","63","67.0","6.9","96","11.9","14","0.9","15.9","0.22","9","64.3","66","4.1","11.9","1.05","4.71","7.33","37","4.11","8","0.89","2","40.0","1","1","1","3","8","16.3","0","","4","0.063","0","","11","78.6","3","21.4","1","0","0.0","0","114.9","17.3","-2.9","","","100.0","","0.44","1.7","27.6","24.6","1.5","0.39","24.6"
"36","Mitchell Evans","CAR","TE","17","2025","38","73.1","2.7","19","7.9","7","0.4","15.9","0.18","7","100.0","64","3.8","19.2","1.68","9.14","9.14","45","6.43","13","1.86","0","0.0","0","0","0","0","5","25.0","0","","3","0.079","0","","7","100.0","1","14.3","0","0","0.0","0","104.8","17.9","2.5","","","100.0","","0.35","0.8","13.4","10.4","0.6","0.27","10.4"
"37","Ian Thomas","LV","TE","15","2025","21","42.9","3.3","20","6.3","6","0.4","13.3","0.29","6","100.0","64","4.3","18.3","3.05","10.67","10.67","44","7.33","14","2.33","0","0.0","0","0","0","0","4","12.5","0","","3","0.143","0","","6","100.0","0","","0","0","0.0","0","111.1","14.0","3.8","","","100.0","","0.59","0.8","12.4","9.0","0.6","0.43","9.0"
"38","Jeremy Ruckert","NYJ","TE","17","2025","51","78.5","2.5","28","7.7","11","0.6","19.3","0.22","9","81.8","64","3.8","18.2","1.25","5.82","7.11","46","5.11","21","2.33","0","0.0","0","0","0","0","10","25.6","0","","2","0.039","1","9.1","10","90.9","0","","3","3","100.0","0","90.9","21.2","-0.2","","","100.0","","0.30","0.9","15.4","14.8","0.9","0.29","14.8"
"39","Charlie Kolar","BLT","TE","17","2025","27","67.5","9.2","55","17.5","6","0.4","18.8","0.22","4","66.7","63","3.7","19.9","2.33","10.50","15.75","34","8.50","10","2.50","0","0.0","0","0","0","1","2","12.5","1","0.25","3","0.111","0","","5","83.3","0","","0","0","0.0","0","101.4","20.0","2.6","","","100.0","","0.38","0.6","10.3","8.6","0.5","0.32","8.6"
"40","Adam Trautman","DEN","TE","17","2025","43","50.6","3.5","21","3.3","6","0.4","8.0","0.14","6","100.0","60","3.5","11.4","1.40","10.00","10.00","39","6.50","9","1.50","0","0.0","0","0","0","0","4","8.0","2","0.33","3","0.070","0","","6","100.0","0","","1","1","100.0","0","108.3","8.8","3.8","","","100.0","","0.28","0.7","12.0","8.2","0.5","0.19","8.2"
"41","Darnell Washington","PIT","TE","16","2025","44","64.7","2.9","32","12.3","11","0.7","18.3","0.25","7","63.6","59","3.7","15.7","1.34","5.36","8.43","47","6.71","17","2.43","0","0.0","0","0","0","0","7","16.7","2","0.29","2","0.045","2","18.2","10","90.9","1","9.1","3","2","66.7","0","77.5","20.0","-1.0","","","100.0","","0.29","0.8","12.9","15.6","1.0","0.35","15.6"
"42","Terrance Ferguson","LA","TE","13","2025","22","100.0","20.5","123","60.0","6","0.5","27.3","0.27","2","33.3","59","4.5","26.7","2.68","9.83","29.50","15","7.50","4","2.00","0","0.0","0","0","0","4","5","33.3","0","","2","0.091","1","16.7","4","66.7","0","","2","1","50.0","0","70.8","27.3","-1.9","","","100.0","","0.36","0.6","7.9","9.6","0.7","0.44","9.6"
"43","David Njoku","CLV","TE","12","2025","45","81.8","2.6","21","6.7","8","0.7","16.0","0.18","6","75.0","55","4.6","19.6","1.22","6.88","9.17","43","7.17","19","3.17","0","0.0","1","0","0","0","4","13.8","3","0.50","1","0.022","0","","7","87.5","1","12.5","2","1","50.0","0","93.2","17.0","0.4","","","100.0","","0.26","1.0","11.5","13.3","1.1","0.29","13.3"
"44","Elijah Arroyo","SEA","TE","13","2025","34","87.2","8.8","53","15.2","6","0.5","16.2","0.18","5","83.3","52","4.0","21.0","1.53","8.67","10.40","17","3.40","10","2.00","0","0.0","2","0","0","1","3","14.3","0","","2","0.059","0","","5","83.3","0","","2","2","100.0","0","102.8","19.4","0.4","","","100.0","","0.30","0.8","10.2","13.2","1.0","0.39","13.2"
"45","Julian Hill","MIA","TE","14","2025","31","54.4","0.0","0","0.0","6","0.4","10.9","0.19","6","100.0","51","3.6","12.2","1.65","8.50","8.50","51","8.50","20","3.33","0","0.0","0","0","0","0","5","13.5","1","0.17","2","0.065","0","","6","100.0","2","33.3","1","1","100.0","0","102.1","11.8","2.7","","","100.0","","0.36","0.8","11.1","8.8","0.6","0.28","8.8"
"46","Chig Okonkwo","TEN","TE","17","2025","51","85.0","1.6","22","7.3","14","0.8","27.5","0.27","7","50.0","49","2.9","22.8","0.96","3.50","7.00","44","6.29","10","1.43","1","100.0","2","0","0","0","11","32.4","0","","3","0.059","3","21.4","10","71.4","7","50.0","1","1","100.0","0","82.1","29.8","-2.3","","","100.0","","0.35","1.1","17.9","22.2","1.3","0.44","22.2"
"47","Theo Johnson","NYG","TE","15","2025","42","79.2","7.6","76","21.7","10","0.7","21.3","0.24","4","40.0","46","3.1","11.6","1.10","4.60","11.50","20","5.00","11","2.75","1","33.3","1","0","0","1","8","22.2","1","0.25","3","0.071","1","10.0","5","50.0","0","","1","1","100.0","1","87.9","22.7","-3.2","","","100.0","","0.35","1.0","14.6","21.1","1.4","0.50","21.1"
"48","John Bates","WAS","TE","15","2025","36","63.2","5.0","30","9.1","6","0.4","13.3","0.17","4","66.7","45","3.0","11.7","1.25","7.50","11.25","28","7.00","4","1.00","0","0.0","0","0","0","0","4","15.4","0","","2","0.056","0","","5","83.3","0","","1","0","0.0","0","88.9","14.3","0.6","","","100.0","","0.24","0.6","8.5","10.2","0.7","0.28","10.2"
"49","Tommy Tremble","CAR","TE","17","2025","52","82.5","4.6","37","10.7","8","0.5","14.8","0.15","6","75.0","44","2.6","10.7","0.85","5.50","7.33","35","5.83","8","1.33","1","100.0","3","0","0","0","4","17.4","1","0.17","3","0.058","1","12.5","7","87.5","0","","0","0","0.0","0","127.1","17.0","-1.4","","","100.0","","0.32","1.0","16.4","15.3","0.9","0.29","15.3"
"50","Brenton Strange","JAX","TE","12","2025","42","79.2","8.6","43","8.1","5","0.4","9.4","0.12","3","60.0","44","3.7","14.7","1.05","8.80","14.67","10","3.33","7","2.33","0","0.0","2","0","0","1","4","10.8","0","","2","0.048","1","20.0","5","100.0","0","","2","0","0.0","0","88.8","10.2","1.5","","","100.0","","0.18","0.6","7.4","9.4","0.8","0.22","9.4"
"51","Luke Musgrave","GB","TE","17","2025","37","82.2","13.4","67","25.3","5","0.3","13.9","0.14","4","80.0","43","2.5","12.5","1.16","8.60","10.75","9","2.25","2","0.50","0","0.0","0","0","0","2","5","19.2","0","","1","0.027","0","","4","80.0","0","","0","0","0.0","0","102.5","15.6","0.4","","","100.0","","0.22","0.5","8.3","9.0","0.5","0.24","9.0"
"52","Cade Stover","HST","TE","9","2025","20","83.3","2.6","13","7.6","5","0.6","23.8","0.25","5","100.0","43","4.8","27.2","2.15","8.60","8.60","30","6.00","10","2.00","0","0.0","1","0","0","0","5","35.7","0","","2","0.100","0","","5","100.0","0","","1","1","100.0","0","102.5","25.0","2.5","","","100.0","","0.47","1.0","9.3","7.2","0.8","0.36","7.2"
"53","Jackson Hawes","BUF","TE","17","2025","30","61.2","2.2","13","4.6","6","0.4","15.0","0.20","6","100.0","42","2.5","12.4","1.40","7.00","7.00","29","4.83","7","1.17","0","0.0","1","0","0","0","1","4.5","0","","5","0.167","0","","6","100.0","0","","0","0","0.0","0","95.8","16.2","1.1","","","100.0","","0.34","0.6","10.2","8.8","0.5","0.29","8.8"
"54","Ben Sinnott","WAS","TE","16","2025","27","81.8","3.6","18","8.6","5","0.3","19.2","0.19","5","100.0","40","2.5","18.3","1.48","8.00","8.00","22","4.40","6","1.20","0","0.0","0","0","0","0","2","13.3","0","","1","0.037","0","","5","100.0","0","","1","1","100.0","0","100.0","22.7","1.4","","","100.0","","0.33","0.6","9.0","7.4","0.5","0.27","7.4"
"55","Tanner Conner","MIA","TE","9","2025","14","73.7","8.8","35","32.4","4","0.4","23.5","0.29","3","75.0","34","3.8","26.0","2.43","8.50","11.33","19","6.33","9","3.00","0","0.0","1","0","0","1","1","8.3","0","","1","0.071","0","","3","75.0","0","","0","0","0.0","0","60.4","23.5","0.5","","","100.0","","0.46","0.7","6.4","6.5","0.7","0.46","6.5"
"56","Josh Oliver","MIN","TE","15","2025","19","47.5","4.3","13","3.8","3","0.2","8.3","0.16","2","66.7","34","2.3","14.5","1.79","11.33","17.00","25","12.50","4","2.00","1","100.0","1","0","0","0","1","4.5","0","","2","0.105","0","","2","66.7","0","","0","0","0.0","0","144.4","9.7","4.8","","","100.0","","0.60","0.8","11.4","4.9","0.3","0.26","4.9"
"57","Tyler Conklin","LAC","TE","10","2025","11","68.8","11.0","11","9.6","1","0.1","7.1","0.09","1","100.0","33","3.3","19.1","3.00","33.00","33.00","22","22.00","","","0","0.0","0","0","0","0","1","9.1","0","","1","0.091","0","","1","100.0","0","","0","0","0.0","0","118.8","7.1","24.3","","","100.0","","0.39","0.4","4.3","2.8","0.3","0.25","2.8"
"58","Pat Freiermuth","PIT","TE","17","2025","15","75.0","0.5","2","15.4","4","0.2","21.1","0.27","4","100.0","33","1.9","34.7","2.20","8.25","8.25","31","7.75","18","4.50","0","0.0","0","0","0","0","1","10.0","1","0.25","2","0.133","0","","4","100.0","1","25.0","0","0","0.0","0","101.0","21.1","2.8","","","100.0","","0.49","0.4","7.3","5.9","0.3","0.39","5.9"
"59","Luke Farrell","SF","TE","17","2025","32","71.1","4.3","17","6.3","4","0.2","11.1","0.13","4","100.0","33","1.9","9.1","1.03","8.25","8.25","16","4.00","6","1.50","0","0.0","1","0","0","0","3","11.1","0","","4","0.125","0","","4","100.0","0","","2","2","100.0","0","101.0","11.4","1.6","","","100.0","","0.23","0.4","7.3","5.5","0.3","0.17","5.5"
"60","Jonnu Smith","PIT","TE","17","2025","34","77.3","2.8","25","30.9","9","0.5","22.0","0.26","6","66.7","30","1.8","14.5","0.88","3.33","5.00","29","4.83","10","1.67","0","0.0","0","0","0","0","6","25.0","2","0.33","1","0.029","2","22.2","8","88.9","1","11.1","0","0","0.0","0","71.5","23.7","-3.2","","","100.0","","0.26","0.5","9.0","13.5","0.8","0.40","13.5"
"61","Christian Watson","GB","WR","10","2025","2","100.0","8.5","17","100.0","2","0.2","100.0","1.00","2","100.0","25","2.5","100.0","12.50","12.50","12.50","8","4.00","1","0.50","0","0.0","0","0","0","0","1","100.0","0","","1","0.500","0","","2","100.0","0","","0","0","0.0","0","118.8","100.0","4.6","","","100.0","","2.25","0.5","4.5","3.2","0.3","1.62","3.2"
"62","Mo Alie-Cox","IND","TE","17","2025","32","56.1","4.4","31","6.2","7","0.4","13.5","0.22","4","57.1","23","1.4","4.4","0.72","3.29","5.75","20","5.00","5","1.25","0","0.0","2","0","0","0","4","10.0","0","","0","0.000","2","28.6","6","85.7","0","","1","0","0.0","0","63.4","14.3","-3.5","","","100.0","","0.20","0.4","6.3","10.8","0.6","0.34","10.8"
"63","David Martin-Robinson","TEN","TE","15","2025","4","57.1","6.0","12","13.8","2","0.1","28.6","0.50","2","100.0","23","1.5","50.0","5.75","11.50","11.50","11","5.50","10","5.00","0","0.0","0","0","0","0","0","0.0","1","0.50","1","0.250","0","","2","100.0","0","","0","0","0.0","0","114.6","28.6","4.6","","","100.0","","1.08","0.3","4.3","3.0","0.2","0.75","3.0"
"64","Brenden Bates","CLV, HST","TE","9","2025","11","61.1","7.7","23","24.7","3","0.3","21.4","0.27","2","66.7","23","2.6","52.3","2.09","7.67","11.50","0","","1","0.50","0","0.0","1","0","0","0","2","28.6","0","","2","0.182","1","33.3","3","100.0","0","","2","1","50.0","0","89.6","30.0","-0.6","","","100.0","","0.39","0.5","4.3","6.7","0.7","0.60","6.7"
"65","Hunter Long","JAX","TE","9","2025","29","82.9","4.0","20","11.8","5","0.6","16.1","0.17","3","60.0","22","2.4","10.4","0.76","4.40","7.33","8","2.67","1","0.33","1","50.0","2","1","1","0","3","15.8","0","","1","0.034","2","40.0","5","100.0","0","","0","0","0.0","0","110.0","16.7","-2.0","","","100.0","","0.39","1.2","11.2","10.9","1.2","0.38","10.9"
"66","Eric Saubert","SEA","TE","11","2025","20","58.8","5.0","10","3.2","2","0.2","6.1","0.10","2","100.0","21","1.9","5.7","1.05","10.50","10.50","11","5.50","4","2.00","0","0.0","1","0","0","0","0","0.0","0","","1","0.050","0","","2","100.0","0","","0","0","0.0","0","110.4","7.1","3.9","","","100.0","","0.21","0.4","4.1","3.5","0.3","0.18","3.5"
"67","Elijah Higgins","ARZ","TE","17","2025","41","93.2","-0.3","-1","-0.4","4","0.2","10.3","0.10","4","100.0","20","1.2","6.2","0.49","5.00","5.00","21","5.25","8","2.00","0","0.0","0","0","0","0","1","3.7","2","0.50","1","0.024","0","","4","100.0","0","","0","0","0.0","0","87.5","11.1","-1.1","","","100.0","","0.15","0.4","6.0","8.4","0.5","0.20","8.4"
