"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"57","Ray Davis","BUF","RB","17","2025","5","100.0","-1.0","-1","-16.7","1","0.1","33.3","0.20","1","100.0","13","0.8","54.2","2.60","13.00","13.00","14","14.00","8","8.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","7.2","","","","100.0","0.46","0.1","2.3","1.6","0.1","0.32","1.6"
"58","Jerome Ford","CLV","RB","13","2025","14","82.4","-3.4","-17","-37.8","5","0.4","31.3","0.36","5","100.0","13","1.0","22.4","0.93","2.60","2.60","30","6.00","4","0.80","0","0.0","3","0","0","0","2","22.2","0","","1","0.071","0","","5","100.0","2","40.0","0","0","0.0","0","79.2","38.5","-3.1","","","","100.0","0.45","0.5","6.3","8.3","0.6","0.59","8.3"
"59","Raheem Mostert","LV","RB","12","2025","13","65.0","-3.0","-6","-5.8","2","0.2","11.8","0.15","2","100.0","13","1.1","12.7","1.00","6.50","6.50","19","9.50","3","1.50","0","0.0","0","0","0","0","0","0.0","0","","1","0.077","0","","2","100.0","0","","0","0","0.0","0","93.8","13.3","0.6","","","","100.0","0.25","0.3","3.3","3.1","0.3","0.24","3.1"
"60","Breece Hall","NYJ","RB","16","2025","26","65.0","0.0","0","0.0","1","0.1","3.1","0.04","1","100.0","12","0.8","6.3","0.46","12.00","12.00","12","12.00","3","3.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.038","0","","1","100.0","0","","0","0","0.0","0","116.7","3.3","6.2","","","","100.0","0.08","0.1","2.2","1.5","0.1","0.06","1.5"
"61","Chris Brooks","GB","RB","17","2025","11","57.9","-5.5","-11","-5.4","2","0.1","11.8","0.18","2","100.0","12","0.7","5.6","1.09","6.00","6.00","23","11.50","5","2.50","0","0.0","0","0","0","0","1","10.0","0","","1","0.091","0","","2","100.0","1","50.0","0","0","0.0","0","91.7","12.5","0.5","","","","100.0","0.29","0.2","3.2","3.3","0.2","0.30","3.3"
"62","Elijah Arroyo","SEA","TE","13","2025","1","100.0","4.0","4","100.0","1","0.1","100.0","1.00","1","100.0","12","0.9","100.0","12.00","12.00","12.00","8","8.00","2","2.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","116.7","100.0","5.9","","","","100.0","2.20","0.2","2.2","1.4","0.1","1.36","1.4"
"63","Zach Ertz","WAS","TE","13","2025","1","100.0","-1.0","-1","100.0","1","0.1","100.0","1.00","1","100.0","11","0.8","100.0","11.00","11.00","11.00","12","12.00","2","2.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","112.5","100.0","6.1","","","","100.0","2.10","0.2","2.1","1.5","0.1","1.50","1.5"
"64","Jayden Reed","GB","WR","7","2025","1","100.0","6.0","6","100.0","1","0.1","100.0","1.00","1","100.0","11","1.6","100.0","11.00","11.00","11.00","5","5.00","1","1.00","0","0.0","1","0","0","0","0","0.0","1","1.00","1","1.000","0","","1","100.0","0","","0","0","0.0","0","112.5","100.0","4.1","","","","100.0","2.10","0.3","2.1","1.4","0.2","1.37","1.4"
"65","Travis Kelce","KC","TE","17","2025","2","50.0","8.0","8","19.5","1","0.1","33.3","0.50","1","100.0","11","0.6","20.4","5.50","11.00","11.00","3","3.00","1","1.00","0","0.0","0","0","0","0","1","33.3","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","112.5","33.3","3.3","","","","100.0","1.05","0.1","2.1","1.6","0.1","0.81","1.6"
"66","Tyrone Tracy","NYG","RB","15","2025","17","65.4","0.0","0","0.0","3","0.2","13.6","0.18","2","66.7","11","0.7","7.6","0.65","3.67","5.50","13","6.50","1","0.50","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","66.7","0","","0","0","0.0","0","72.9","15.8","-2.5","","","","100.0","0.18","0.2","3.1","4.2","0.3","0.25","4.2"
"67","Brian Robinson","SF","RB","17","2025","16","100.0","0.4","2","1.6","5","0.3","33.3","0.31","3","60.0","10","0.6","19.2","0.63","2.00","3.33","14","4.67","3","1.00","0","0.0","1","0","0","0","1","11.1","1","0.33","0","0.000","0","","4","80.0","1","20.0","1","0","0.0","0","64.6","33.3","-4.3","","","","100.0","0.25","0.2","4.0","7.5","0.4","0.47","7.5"
"68","Chase Brown","CIN","RB","17","2025","37","86.0","-2.9","-23","-11.7","8","0.5","19.5","0.22","6","75.0","9","0.5","3.6","0.24","1.13","1.50","28","4.67","7","1.17","0","0.0","0","0","0","0","4","14.8","1","0.17","0","0.000","0","","8","100.0","4","50.0","1","0","0.0","0","77.1","22.2","-4.7","","","","100.0","0.19","0.4","6.9","12.7","0.7","0.34","12.7"
"69","Jordan Mason","MIN","RB","16","2025","8","50.0","-5.0","-10","-10.6","2","0.1","13.3","0.25","2","100.0","9","0.6","11.0","1.13","4.50","4.50","19","9.50","6","3.00","0","0.0","0","0","0","0","2","15.4","0","","0","0.000","0","","2","100.0","2","100.0","0","0","0.0","0","85.4","13.3","-0.8","","","","100.0","0.36","0.2","2.9","2.8","0.2","0.35","2.8"
"70","Ty Johnson","BUF","RB","17","2025","11","78.6","1.0","1","0.7","1","0.1","7.7","0.09","1","100.0","9","0.5","8.5","0.82","9.00","9.00","8","8.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","8.3","3.3","","","","100.0","0.17","0.1","1.9","1.5","0.1","0.13","1.5"
"71","Rhamondre Stevenson","NE","RB","14","2025","32","91.4","-0.8","-3","-0.9","4","0.3","14.3","0.13","3","75.0","9","0.6","3.4","0.28","2.25","3.00","16","5.33","","","0","0.0","1","0","0","0","2","10.0","0","","0","0.000","1","25.0","4","100.0","0","","1","0","0.0","0","77.1","14.3","-3.9","","","","100.0","0.12","0.3","3.9","5.3","0.4","0.17","5.3"
"72","Tee Higgins","CIN","WR","15","2025","1","100.0","0.0","0","0.0","1","0.1","100.0","1.00","1","100.0","8","0.5","100.0","8.00","8.00","8.00","8","8.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","100.0","2.0","","","","100.0","1.80","0.1","1.8","1.4","0.1","1.40","1.4"
"73","Trey McBride","ARZ","TE","17","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","8","0.5","100.0","8.00","8.00","8.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","100.0","1.7","","","","100.0","1.80","0.1","1.8","1.4","0.1","1.37","1.4"
"74","Kendre Miller","NO","RB","7","2025","7","63.6","-1.0","-1","-1.3","1","0.1","11.1","0.14","1","100.0","8","1.1","9.0","1.14","8.00","8.00","9","9.00","4","4.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","11.1","2.2","","","","100.0","0.26","0.3","1.8","2.9","0.4","0.42","2.9"
"75","Ameer Abdullah","IND","RB","13","2025","4","66.7","4.0","4","17.4","1","0.1","16.7","0.25","1","100.0","8","0.6","16.0","2.00","8.00","8.00","4","4.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","16.7","1.3","","","","100.0","0.45","0.1","1.8","1.4","0.1","0.36","1.4"
"76","Jaxon Smith-Njigba","SEA","WR","17","2025","1","100.0","6.0","6","100.0","1","0.1","100.0","1.00","1","100.0","7","0.4","100.0","7.00","7.00","7.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","0.1","","","","100.0","1.70","0.1","1.7","1.6","0.1","1.59","1.6"
"77","Kenneth Gainwell","PIT","RB","17","2025","29","78.4","-3.6","-25","-15.0","7","0.4","20.0","0.24","7","100.0","7","0.4","4.3","0.24","1.00","1.00","32","4.57","11","1.57","0","0.0","1","0","0","0","2","7.4","1","0.14","1","0.034","0","","7","100.0","2","28.6","2","2","100.0","0","79.2","20.0","-4.2","","","","100.0","0.27","0.5","7.7","12.7","0.7","0.44","12.7"
"78","Nick Chubb","HST","RB","15","2025","15","83.3","0.5","1","0.4","2","0.1","11.1","0.13","2","100.0","7","0.5","3.8","0.47","3.50","3.50","6","3.00","3","1.50","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","81.3","11.8","-2.6","","","","100.0","0.18","0.2","2.7","2.9","0.2","0.19","2.9"
"79","Jeremy McNichols","WAS","RB","17","2025","18","78.3","-1.5","-3","-2.6","2","0.1","11.8","0.11","2","100.0","6","0.4","6.3","0.33","3.00","3.00","9","4.50","4","2.00","0","0.0","0","0","0","0","2","18.2","0","","0","0.000","0","","2","100.0","1","50.0","1","1","100.0","0","79.2","12.5","-2.8","","","","100.0","0.14","0.2","2.6","2.6","0.2","0.15","2.6"
"80","Ollie Gordon","MIA","RB","17","2025","9","60.0","-2.5","-5","-3.3","2","0.1","15.4","0.22","2","100.0","6","0.4","7.9","0.67","3.00","3.00","11","5.50","5","2.50","0","0.0","0","0","0","0","1","12.5","1","0.50","0","0.000","0","","2","100.0","1","50.0","0","0","0.0","0","79.2","15.4","-3.2","","","","100.0","0.29","0.2","2.6","3.1","0.2","0.34","3.1"
"81","Justin Jefferson","MIN","WR","17","2025","2","100.0","2.0","4","100.0","2","0.1","100.0","1.00","2","100.0","6","0.4","100.0","3.00","3.00","3.00","2","1.00","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","79.2","100.0","-2.3","","","","100.0","1.30","0.2","2.6","2.7","0.2","1.34","2.7"
"82","James Conner","ARZ","RB","3","2025","7","70.0","-5.0","-10","-23.3","2","0.7","20.0","0.29","2","100.0","5","1.7","10.0","0.71","2.50","2.50","15","7.50","6","3.00","0","0.0","0","0","0","0","1","12.5","3","1.50","0","0.000","0","","2","100.0","1","50.0","0","0","0.0","0","79.2","20.0","-2.8","","","","100.0","0.36","0.8","2.5","2.8","0.9","0.39","2.8"
"83","Woody Marks","HST","RB","16","2025","30","71.4","-2.0","-4","-1.4","2","0.1","5.6","0.07","2","100.0","5","0.3","2.5","0.17","2.50","2.50","9","4.50","3","1.50","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","2","100.0","0","","0","0","0.0","0","79.2","5.9","-3.3","","","","100.0","0.08","0.2","2.5","2.7","0.2","0.09","2.7"
"84","Corey Kiner","ARZ","RB","4","2025","4","80.0","4.0","4","18.2","1","0.3","25.0","0.25","1","100.0","4","1.0","19.0","1.00","4.00","4.00","0","","","","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","83.3","25.0","-2.7","","","","100.0","0.35","0.4","1.4","1.7","0.4","0.44","1.7"
"85","Charlie Woerner","ATL","TE","17","2025","9","90.0","4.0","4","6.1","1","0.1","11.1","0.11","1","100.0","4","0.2","8.9","0.44","4.00","4.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","83.3","11.1","-2.1","","","","100.0","0.16","0.1","1.4","1.5","0.1","0.17","1.5"
"86","Tyler Warren","IND","TE","17","2025","4","100.0","8.7","26","100.0","3","0.2","75.0","0.75","1","33.3","4","0.2","100.0","1.00","1.33","4.00","8","8.00","","","0","0.0","0","0","0","0","3","100.0","0","","0","0.000","1","33.3","2","66.7","1","33.3","1","0","0.0","0","42.4","100.0","-8.0","","","","100.0","0.35","0.1","1.4","4.6","0.3","1.16","4.6"
"87","Dylan Laube","LV","RB","17","2025","2","100.0","1.0","1","20.0","1","0.1","50.0","0.50","1","100.0","4","0.2","100.0","2.00","4.00","4.00","3","3.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","50.0","-1.7","","","","100.0","0.70","0.1","1.4","1.4","0.1","0.68","1.4"
"88","Sean Tucker","TB","RB","17","2025","8","66.7","-4.3","-13","-26.5","3","0.2","27.3","0.38","3","100.0","4","0.2","6.7","0.50","1.33","1.33","17","5.67","4","1.33","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","3","100.0","0","","0","0","0.0","0","79.2","30.0","-4.4","","","","100.0","0.43","0.2","3.4","4.1","0.2","0.52","4.1"
"89","LeQuint Allen","JAX","RB","17","2025","21","80.8","-5.0","-5","-2.3","1","0.1","4.8","0.05","1","100.0","4","0.2","2.6","0.19","4.00","4.00","9","9.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","4.8","-1.9","","","","100.0","0.07","0.1","1.4","1.8","0.1","0.08","1.8"
"90","Marvin Mims","DEN","WR","15","2025","2","100.0","-6.0","-6","300.0","1","0.1","50.0","0.50","1","100.0","3","0.2","100.0","1.50","3.00","3.00","9","9.00","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-0.7","","","","100.0","0.65","0.1","1.3","1.2","0.1","0.60","1.2"
"91","Will Shipley","PHI","RB","15","2025","8","88.9","-5.0","-5","-6.3","1","0.1","14.3","0.13","1","100.0","3","0.2","23.1","0.38","3.00","3.00","8","8.00","2","2.00","0","0.0","0","0","0","0","1","20.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","16.7","-2.9","","","","100.0","0.16","0.1","1.3","2.1","0.1","0.26","2.1"
"92","Jawhar Jordan","HST","RB","4","2025","5","50.0","-6.0","-6","-120.0","1","0.3","10.0","0.20","1","100.0","3","0.8","3.3","0.60","3.00","3.00","9","9.00","2","2.00","0","0.0","0","0","0","0","1","11.1","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","11.1","-2.1","","","","100.0","0.26","0.3","1.3","1.2","0.3","0.25","1.2"
"93","Miles Sanders","DAL","RB","4","2025","2","100.0","-5.0","-5","-500.0","1","0.3","50.0","0.50","1","100.0","3","0.8","17.6","1.50","3.00","3.00","8","8.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-2.9","","","","100.0","0.65","0.3","1.3","1.6","0.4","0.82","1.6"
"94","Zavier Scott","MIN","RB","11","2025","3","60.0","0.0","0","0.0","1","0.1","20.0","0.33","1","100.0","2","0.2","10.5","0.67","2.00","2.00","2","2.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","25.0","-3.8","","","","100.0","0.40","0.1","1.2","1.5","0.1","0.51","1.5"
"95","Samaje Perine","CIN","RB","15","2025","18","69.2","-2.5","-5","-2.9","2","0.1","8.7","0.11","2","100.0","2","0.1","0.9","0.11","1.00","1.00","7","3.50","1","0.50","0","0.0","1","0","0","0","2","11.8","1","0.50","0","0.000","0","","2","100.0","2","100.0","0","0","0.0","0","79.2","9.1","-5.2","","","","100.0","0.12","0.1","2.2","3.2","0.2","0.18","3.2"
"96","Hassan Haskins","LAC","RB","11","2025","2","66.7","-3.0","-3","-23.1","1","0.1","33.3","0.50","1","100.0","2","0.2","12.5","1.00","2.00","2.00","5","5.00","3","3.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","33.3","-4.1","","","","100.0","0.60","0.1","1.2","1.4","0.1","0.68","1.4"
"97","Jaret Patterson","LAC","RB","6","2025","7","63.6","-1.0","-1","-2.3","1","0.2","10.0","0.14","1","100.0","1","0.2","1.4","0.14","1.00","1.00","2","2.00","","","0","0.0","0","0","0","0","1","11.1","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","10.0","-4.8","","","","100.0","0.16","0.2","1.1","1.6","0.3","0.22","1.6"
"98","Chig Okonkwo","TEN","TE","17","2025","1","100.0","-6.0","-6","100.0","1","0.1","100.0","1.00","1","100.0","1","0.1","100.0","1.00","1.00","1.00","7","7.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-6.1","","","","100.0","1.10","0.1","1.1","1.9","0.1","1.86","1.9"
"99","Braxton Berrios","HST","WR","4","2025","1","100.0","-8.0","-8","100.0","1","0.3","100.0","1.00","1","100.0","-1","-0.3","100.0","-1.00","-1.00","-1.00","7","7.00","2","2.00","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-3.5","","","","100.0","0.90","0.2","0.9","1.2","0.3","1.15","1.2"
"100","Tyler Allgeier","ATL","RB","17","2025","17","77.3","-4.0","-12","-12.9","3","0.2","15.0","0.18","3","100.0","-1","-0.1","-1.3","-0.06","-0.33","-0.33","11","3.67","2","0.67","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","3","100.0","0","","1","1","100.0","0","79.2","15.8","-6.1","","","","100.0","0.17","0.2","2.9","4.5","0.3","0.26","4.5"
"101","J.K. Dobbins","DEN","RB","10","2025","20","80.0","-4.5","-9","-4.0","2","0.2","8.7","0.10","1","50.0","-2","-0.2","-1.2","-0.10","-1.00","-2.00","1","1.00","","","0","0.0","0","0","0","0","1","5.9","0","","0","0.000","1","50.0","2","100.0","1","50.0","0","0","0.0","0","56.3","9.1","-6.6","","","","100.0","0.04","0.1","0.8","2.6","0.3","0.13","2.6"
"102","D'Ernest Johnson","NE, ARZ","RB","6","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"103","Amon-Ra St. Brown","DET","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"104","Kene Nwangwu","NYJ","RB","10","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"105","Jonnu Smith","PIT","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"106","Jalen Nailor","MIN","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"107","Dare Ogunbowale","HST","RB","17","2025","5","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"108","Dalton Schultz","HST","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"109","Brevyn Spann-Ford","DAL","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"110","Savion Williams","GB","WR","12","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"111","Tahj Brooks","CIN","RB","12","2025","3","100.0","-2.0","-2","-66.7","1","0.1","33.3","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","50.0","-6.2","","","","100.0","0.00","","0.0","1.3","0.1","0.44","1.3"
"112","Juwan Johnson","NO","TE","17","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"113","Durham Smythe","CHI","TE","17","2025","3","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"114","Noah Gray","KC","TE","16","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"115","Jack Stoll","NO","TE","15","2025","2","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"116","Bhayshul Tuten","JAX","RB","15","2025","12","85.7","2.0","2","1.7","1","0.1","7.7","0.08","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","11.1","0","","0","0.000","0","","1","100.0","0","","1","0","0.0","0","39.6","7.7","-6.4","","","","100.0","0.00","","0.0","1.5","0.1","0.12","1.5"
"117","Christian Kirk","HST","WR","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"118","Theo Johnson","NYG","TE","15","2025","4","80.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"119","Raheim Sanders","CLV","RB","4","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"120","Ty Chandler","MIN","RB","3","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"121","George Holani","SEA","RB","10","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"122","Jaylen Wright","MIA","RB","10","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"123","DJ Giddens","IND","RB","9","2025","3","100.0","-5.0","-5","100.0","1","0.1","33.3","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","50.0","-5.9","","","","100.0","0.00","","0.0","2.7","0.3","0.89","2.7"
"124","Kaleb Johnson","PIT","RB","10","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"125","Payne Durham","TB","TE","17","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"126","Michael Pittman","IND","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"127","Evan Hull","NO","RB","6","2025","6","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"128","DJ Moore","CHI","WR","17","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"129","Khalil Herbert","NYJ","RB","5","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"130","Connor Heyward","PIT","TE","16","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
