"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"57","Christian McCaffrey","SF","RB","17","2025","2","100.0","2.0","4","100.0","2","0.1","100.0","1.00","2","100.0","7","0.4","100.0","3.50","3.50","3.50","3","1.50","1","0.50","1","100.0","2","1","1","0","2","100.0","0","","2","1.000","0","","2","100.0","0","","0","0","0.0","0","120.8","100.0","-2.6","","100.0","","","4.35","0.5","8.7","6.2","0.4","3.10","6.2"
"58","Harold Fannin","CLV","TE","16","2025","4","100.0","14.0","28","38.4","2","0.1","50.0","0.50","1","50.0","7","0.4","11.9","1.75","3.50","7.00","0","","","","1","100.0","2","2","1","0","2","66.7","0","","1","0.250","0","","1","50.0","0","","1","1","100.0","0","97.9","50.0","-6.8","","100.0","","","1.93","0.5","7.7","6.2","0.4","1.55","6.2"
"59","Mason Taylor","NYJ","TE","13","2025","5","71.4","5.3","21","84.0","4","0.3","66.7","0.80","2","50.0","7","0.5","35.0","1.40","1.75","3.50","1","0.50","1","0.50","1","50.0","2","1","1","0","4","66.7","0","","2","0.400","1","25.0","3","75.0","1","25.0","2","1","50.0","0","95.8","66.7","-5.6","","100.0","","","1.74","0.7","8.7","8.9","0.7","1.78","8.9"
"60","Jahdae Walker","CHI","WR","7","2025","2","100.0","14.0","14","100.0","1","0.1","50.0","0.50","1","100.0","6","0.9","100.0","3.00","6.00","6.00","0","","","","1","100.0","1","1","1","0","1","100.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","131.3","100.0","-3.8","","100.0","","","3.80","1.1","7.6","2.5","0.4","1.24","2.5"
"61","DeMario Douglas","NE","WR","17","2025","7","87.5","7.7","23","29.5","3","0.2","42.9","0.43","2","66.7","5","0.3","13.5","0.71","1.67","2.50","-1","-0.50","","","1","50.0","2","2","1","0","2","33.3","0","","1","0.143","0","","2","66.7","0","","1","1","100.0","0","109.7","42.9","-5.6","","100.0","","","1.21","0.5","8.5","8.7","0.5","1.24","8.7"
"62","Michael Wilson","ARZ","WR","17","2025","5","100.0","11.5","23","53.5","2","0.1","40.0","0.40","1","50.0","5","0.3","16.7","1.00","2.50","5.00","2","2.00","1","1.00","0","0.0","1","0","0","1","2","50.0","0","","0","0.000","1","50.0","2","100.0","0","","0","0","0.0","0","56.3","40.0","-5.7","","100.0","","","0.30","0.1","1.5","7.8","0.5","1.56","7.8"
"63","Jackson Hawes","BUF","TE","17","2025","1","100.0","4.0","4","100.0","1","0.1","100.0","1.00","1","100.0","5","0.3","100.0","5.00","5.00","5.00","1","1.00","","","1","100.0","1","0","0","0","0","0.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","127.1","100.0","-1.1","","100.0","","","7.50","0.4","7.5","4.0","0.2","4.00","4.0"
"64","Ja'Tavion Sanders","CAR","TE","13","2025","3","75.0","-3.0","-3","-8.1","1","0.1","25.0","0.33","1","100.0","5","0.4","18.5","1.67","5.00","5.00","8","8.00","2","2.00","0","0.0","1","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","87.5","33.3","-0.9","","100.0","","","0.50","0.1","1.5","2.7","0.2","0.90","2.7"
"65","Jonnu Smith","PIT","TE","17","2025","6","100.0","-1.0","-2","-9.5","2","0.1","33.3","0.33","2","100.0","5","0.3","13.5","0.83","2.50","2.50","7","3.50","1","0.50","1","100.0","2","0","0","0","2","40.0","0","","1","0.167","0","","2","100.0","1","50.0","1","1","100.0","0","118.8","33.3","-3.9","","100.0","","","1.42","0.5","8.5","6.8","0.4","1.13","6.8"
"66","Quintin Morris","JAX","TE","13","2025","3","100.0","1.0","1","3.3","1","0.1","50.0","0.33","1","100.0","5","0.4","13.2","1.67","5.00","5.00","4","4.00","","","1","100.0","1","0","0","0","1","100.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","127.1","50.0","-0.8","","100.0","","","2.50","0.6","7.5","3.0","0.2","0.99","3.0"
"67","Tyquan Thornton","KC","WR","14","2025","4","100.0","12.0","12","30.0","1","0.1","25.0","0.25","1","100.0","5","0.4","100.0","1.25","5.00","5.00","0","","","","1","100.0","1","1","1","0","0","0.0","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","127.1","25.0","-4.0","","100.0","","","1.88","0.5","7.5","2.4","0.2","0.61","2.4"
"68","Theo Johnson","NYG","TE","15","2025","4","100.0","4.0","4","9.1","1","0.1","33.3","0.25","1","100.0","5","0.3","25.0","1.25","5.00","5.00","1","1.00","6","6.00","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","33.3","-1.1","","100.0","","","0.38","0.1","1.5","1.4","0.1","0.34","1.4"
"69","Kevin Austin","NO","WR","8","2025","3","75.0","3.0","3","9.7","1","0.1","25.0","0.33","1","100.0","4","0.5","9.3","1.33","4.00","4.00","1","1.00","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","25.0","-1.4","","100.0","","","0.47","0.2","1.4","1.5","0.2","0.50","1.5"
"70","Jaxon Smith-Njigba","SEA","WR","17","2025","1","100.0","13.0","13","100.0","1","0.1","100.0","1.00","1","100.0","4","0.2","100.0","4.00","4.00","4.00","0","","","","1","100.0","1","1","1","0","0","0.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","122.9","100.0","-4.9","","100.0","","","7.40","0.4","7.4","7.1","0.4","7.07","7.1"
"71","Jaylin Noel","HST","WR","17","2025","5","83.3","9.0","18","72.0","2","0.1","40.0","0.40","1","50.0","4","0.2","36.4","0.80","2.00","4.00","6","6.00","","","1","100.0","1","0","0","1","2","50.0","0","","1","0.200","0","","1","50.0","0","","0","0","0.0","0","95.8","50.0","-6.2","","100.0","","","1.48","0.4","7.4","5.6","0.3","1.12","5.6"
"72","Michael Pittman","IND","WR","17","2025","5","100.0","1.0","2","10.0","2","0.1","40.0","0.40","1","50.0","4","0.2","23.5","0.80","2.00","4.00","7","7.00","","","1","33.3","1","0","0","0","2","50.0","0","","1","0.200","0","","1","50.0","0","","0","0","0.0","0","95.8","50.0","-3.7","","100.0","","","1.48","0.4","7.4","4.4","0.3","0.88","4.4"
"73","Rashid Shaheed","SEA, NO","WR","18","2025","4","100.0","1.0","1","7.1","1","0.1","33.3","0.25","1","100.0","3","0.2","37.5","0.75","3.00","3.00","2","2.00","1","1.00","1","100.0","1","0","0","0","1","33.3","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","-2.1","","100.0","","","1.83","0.4","7.3","4.4","0.2","1.10","4.4"
"74","Raheem Mostert","LV","RB","12","2025","1","100.0","-2.0","-2","100.0","1","0.1","100.0","1.00","1","100.0","3","0.3","100.0","3.00","3.00","3.00","5","5.00","2","2.00","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-3.2","","100.0","","","1.30","0.1","1.3","2.2","0.2","2.20","2.2"
"75","JuJu Smith-Schuster","KC","WR","17","2025","7","100.0","-1.0","-1","-2.7","1","0.1","14.3","0.14","1","100.0","3","0.2","8.3","0.43","3.00","3.00","4","4.00","1","1.00","0","0.0","1","0","0","0","1","20.0","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","14.3","-3.2","","100.0","","","0.19","0.1","1.3","2.0","0.1","0.28","2.0"
"76","Dallas Goedert","PHI","TE","15","2025","17","100.0","1.5","3","3.7","2","0.1","11.8","0.12","1","50.0","2","0.1","3.4","0.12","1.00","2.00","4","4.00","","","1","50.0","1","0","0","0","1","6.7","0","","1","0.059","0","","1","50.0","1","50.0","0","0","0.0","0","95.8","11.8","-4.7","","100.0","","","0.42","0.5","7.2","5.6","0.4","0.33","5.6"
"77","Tetairoa McMillan","CAR","WR","17","2025","4","100.0","18.7","56","105.7","3","0.2","75.0","0.75","1","33.3","2","0.1","0.0","0.50","0.67","2.00","0","","","","1","100.0","1","2","1","2","2","66.7","0","","1","0.250","0","","2","66.7","0","","1","0","0.0","0","81.9","75.0","-9.4","","100.0","","","1.80","0.4","7.2","7.6","0.4","1.91","7.6"
"78","Bijan Robinson","ATL","RB","17","2025","7","100.0","1.0","2","20.0","2","0.1","33.3","0.29","2","100.0","2","0.1","11.8","0.29","1.00","1.00","0","","2","1.00","0","0.0","1","0","0","0","2","40.0","0","","0","0.000","0","","2","100.0","1","50.0","0","0","0.0","0","79.2","33.3","-5.4","","100.0","","","0.31","0.1","2.2","3.0","0.2","0.42","3.0"
"79","Gunnar Helm","TEN","TE","16","2025","2","100.0","2.0","2","8.7","1","0.1","50.0","0.50","1","100.0","2","0.1","100.0","1.00","2.00","2.00","0","","","","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","79.2","50.0","-4.4","","100.0","","","0.60","0.1","1.2","2.1","0.1","1.06","2.1"
"80","Josh Whyle","GB","TE","8","2025","1","100.0","5.0","5","100.0","1","0.1","100.0","1.00","1","100.0","2","0.3","100.0","2.00","2.00","2.00","0","","","","1","100.0","1","1","1","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","118.8","100.0","-4.5","","100.0","","","7.20","0.9","7.2","3.6","0.5","3.60","3.6"
"81","Mark Andrews","BLT","TE","17","2025","23","95.8","8.8","35","22.7","4","0.2","20.0","0.17","1","25.0","2","0.1","2.1","0.09","0.50","2.00","0","","","","0","0.0","3","3","0","0","4","28.6","0","","0","0.000","1","25.0","2","50.0","0","","0","0","0.0","0","39.6","23.5","-7.8","","100.0","","","0.05","0.1","1.2","10.0","0.6","0.44","10.0"
"82","RJ Harvey","DEN","RB","17","2025","3","100.0","-6.0","-6","-200.0","1","0.1","33.3","0.33","1","100.0","2","0.1","33.3","0.67","2.00","2.00","8","8.00","","","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","33.3","-3.1","","100.0","","","0.40","0.1","1.2","1.4","0.1","0.46","1.4"
"83","Davante Adams","LA","WR","14","2025","4","100.0","7.7","23","100.0","3","0.2","75.0","0.75","1","33.3","2","0.1","66.7","0.50","0.67","2.00","0","","","","1","50.0","3","3","1","0","3","75.0","0","","1","0.250","0","","1","33.3","0","","0","0","0.0","0","81.9","75.0","-6.7","","100.0","","","1.80","0.5","7.2","9.5","0.7","2.37","9.5"
"84","Jalen Coker","CAR","WR","11","2025","4","80.0","1.0","1","2.6","1","0.1","25.0","0.25","1","100.0","1","0.1","3.6","0.25","1.00","1.00","0","","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","25.0","-4.1","","100.0","","","0.28","0.1","1.1","1.5","0.1","0.37","1.5"
"85","Hunter Renfrow","CAR","WR","6","2025","3","100.0","5.0","5","33.3","1","0.2","33.3","0.33","1","100.0","1","0.2","33.3","0.33","1.00","1.00","0","","","","1","50.0","1","1","1","0","1","100.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","50.0","-5.4","","100.0","","","2.37","1.2","7.1","3.5","0.6","1.16","3.5"
"86","Luther Burden","CHI","WR","15","2025","6","85.7","1.5","3","8.1","2","0.1","28.6","0.33","1","50.0","-2","-0.1","-50.0","-0.33","-1.00","-2.00","1","1.00","","","0","0.0","0","0","0","0","2","40.0","0","","0","0.000","0","","1","50.0","1","50.0","0","0","0.0","0","56.3","33.3","-6.9","","100.0","","","0.13","0.1","0.8","3.0","0.2","0.50","3.0"
"87","Jawhar Jordan","HST","RB","4","2025","1","100.0","-5.0","-5","100.0","1","0.3","100.0","1.00","1","100.0","-4","-1.0","100.0","-4.00","-4.00","-4.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","100.0","-9.9","","100.0","","","0.60","0.2","0.6","1.9","0.5","1.87","1.9"
"88","Tyreek Hill","MIA","WR","4","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"89","Ashton Jeanty","LV","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"90","Blake Whiteheart","CLV","TE","16","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"91","T.J. Hockenson","MIN","TE","15","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"92","Justin Watson","HST","WR","3","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"93","Sterling Shepard","TB","WR","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"94","Adonai Mitchell","NYJ, IND","WR","16","2025","2","100.0","10.0","10","58.8","1","0.1","50.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","50.0","-7.5","","100.0","","","0.00","","0.0","1.4","0.1","0.69","1.4"
"95","Kayshon Boutte","NE","WR","14","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"96","Tutu Atwell","LA","WR","10","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"97","DK Metcalf","PIT","WR","15","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"98","Cedric Tillman","CLV","WR","13","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","2.6","0.2","1.29","2.6"
"99","Keleki Latu","BUF","TE","5","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"100","Jahan Dotson","PHI","WR","17","2025","13","100.0","4.5","9","9.4","2","0.1","15.4","0.15","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","2","18.2","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","16.7","-6.2","","100.0","","","0.00","","0.0","3.5","0.2","0.27","3.5"
"101","Skyy Moore","SF","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"102","Jonathan Taylor","IND","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"103","Alec Pierce","IND","WR","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"104","Shane Zylstra","DET","TE","5","2025","5","83.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"105","Zach Charbonnet","SEA","RB","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"106","Jeremy McNichols","WAS","RB","17","2025","3","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"107","Brian Thomas","JAX","WR","14","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"108","Matthew Golden","GB","WR","14","2025","2","50.0","6.0","6","31.6","1","0.1","25.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","25.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","25.0","-6.9","","100.0","","","0.00","","0.0","1.5","0.1","0.76","1.5"
"109","Ross Dwelley","DET","TE","10","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"110","Rachaad White","TB","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"111","Tanner Hudson","CIN","TE","13","2025","2","100.0","12.0","12","40.0","1","0.1","50.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","1","0","0","1","50.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","50.0","-8.7","","100.0","","","0.00","","0.0","2.8","0.2","1.41","2.8"
"112","DeAndre Hopkins","BLT","WR","17","2025","6","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"113","LeQuint Allen","JAX","RB","17","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"114","Dawson Knox","BUF","TE","17","2025","3","75.0","6.0","6","23.1","1","0.1","25.0","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","1","0","0","1","33.3","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","25.0","-7.1","","100.0","","","0.00","","0.0","4.5","0.3","1.51","4.5"
"115","Calvin Austin","PIT","WR","14","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"116","Kimani Vidal","LAC","RB","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"117","Ameer Abdullah","IND","RB","13","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"118","Mo Alie-Cox","IND","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"119","Jordan Addison","MIN","WR","14","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"120","Xavier Smith","LA","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"121","Ty Johnson","BUF","RB","17","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"122","Anthony Firkser","DET","TE","7","2025","3","60.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"123","Colby Parkinson","LA","TE","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"124","Luke Musgrave","GB","TE","17","2025","3","100.0","-2.0","-2","-40.0","1","0.1","33.3","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","33.3","0","","0","0.000","1","100.0","1","100.0","1","100.0","0","0","0.0","0","39.6","33.3","-4.9","","100.0","","","0.00","","0.0","1.6","0.1","0.55","1.6"
"125","Tanner Conner","MIA","TE","9","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"126","Xavier Weaver","ARZ","WR","9","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"127","Tyler Conklin","LAC","TE","10","2025","5","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"128","Konata Mumpfield","LA","WR","17","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"129","Kareem Hunt","KC","RB","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"130","Gabe Davis","BUF","WR","6","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"131","Cody White","SEA","WR","9","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"132","AJ Barner","SEA","TE","17","2025","2","100.0","2.0","2","20.0","1","0.1","50.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","1","0","0.0","0","39.6","50.0","-6.4","","100.0","","","0.00","","0.0","3.5","0.2","1.74","3.5"
"133","Rome Odunze","CHI","WR","12","2025","5","71.4","13.0","26","68.4","2","0.2","33.3","0.40","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","1","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","50.0","-8.9","","100.0","","","0.00","","0.0","6.3","0.5","1.26","6.3"
