"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"62","Mack Hollins","NE","WR","15","2025","15","100.0","15.8","63","42.9","4","0.3","33.3","0.27","3","75.0","24","1.6","30.8","1.60","6.00","8.00","8","2.67","","","0","0.0","0","0","0","1","4","50.0","1","0.33","1","0.067","0","","4","100.0","0","","1","0","0.0","0","89.6","33.3","-2.7","100.0","","","","0.36","0.4","5.4","5.6","0.4","0.37","5.6"
"63","Lil'Jordan Humphrey","NYG, DEN","WR","10","2025","7","63.6","6.7","20","71.4","3","0.3","30.0","0.43","3","100.0","24","2.4","33.8","3.43","8.00","8.00","4","1.33","2","0.67","0","0.0","0","0","0","0","3","33.3","0","","2","0.286","0","","3","100.0","0","","1","1","100.0","0","100.0","30.0","1.1","100.0","","","","0.77","0.5","5.4","4.3","0.4","0.61","4.3"
"64","Troy Franklin","DEN","WR","17","2025","31","96.9","14.2","71","33.5","5","0.3","17.2","0.16","3","60.0","24","1.4","16.6","0.77","4.80","8.00","6","2.00","2","0.67","0","0.0","0","0","0","2","3","20.0","0","","2","0.065","0","","4","80.0","1","20.0","1","0","0.0","0","72.1","17.9","-4.4","100.0","","","","0.17","0.3","5.4","8.5","0.5","0.27","8.5"
"65","Devin Duvernay","CHI","WR","17","2025","1","100.0","26.0","26","100.0","1","0.1","100.0","1.00","1","100.0","24","1.4","100.0","24.00","24.00","24.00","-2","-2.00","-1","-1.00","0","0.0","0","0","0","1","0","0.0","0","","1","1.000","0","","1","100.0","0","","1","1","100.0","0","118.8","100.0","11.0","100.0","","","","3.40","0.2","3.4","2.7","0.2","2.71","2.7"
"66","Tetairoa McMillan","CAR","WR","17","2025","27","96.4","12.3","49","61.3","4","0.2","16.7","0.15","2","50.0","23","1.4","15.8","0.85","5.75","11.50","3","1.50","1","0.50","0","0.0","0","0","0","0","3","23.1","0","","1","0.037","0","","2","50.0","0","","0","0","0.0","0","67.7","18.2","-3.2","100.0","","","","0.16","0.3","4.3","6.6","0.4","0.24","6.6"
"67","Christian Watson","GB","WR","10","2025","24","92.3","34.8","174","77.3","5","0.5","22.7","0.21","2","40.0","23","2.3","21.3","0.96","4.60","11.50","-1","-0.50","","","0","0.0","0","0","0","3","5","31.3","0","","2","0.083","0","","3","60.0","0","","2","1","50.0","0","15.0","23.8","-8.0","100.0","","","","0.18","0.4","4.3","8.0","0.8","0.33","8.0"
"68","Kevin Austin","NO","WR","8","2025","6","100.0","9.3","28","103.7","3","0.4","50.0","0.50","2","66.7","22","2.8","46.8","3.67","7.33","11.00","7","3.50","4","2.00","0","0.0","0","0","0","0","2","40.0","0","","1","0.167","0","","2","66.7","0","","0","0","0.0","0","88.2","50.0","-0.3","100.0","","","","0.70","0.5","4.2","4.7","0.6","0.78","4.7"
"69","Rashod Bateman","BLT","WR","13","2025","22","88.0","8.5","17","27.9","2","0.2","9.1","0.09","2","100.0","22","1.7","16.5","1.00","11.00","11.00","5","2.50","","","0","0.0","0","0","0","0","1","6.7","0","","1","0.045","0","","2","100.0","0","","0","0","0.0","0","112.5","10.5","3.4","100.0","","","","0.19","0.3","4.2","3.0","0.2","0.14","3.0"
"70","Adam Thielen","MIN, PIT","WR","16","2025","6","75.0","9.0","18","150.0","2","0.1","33.3","0.33","2","100.0","22","1.4","48.9","3.67","11.00","11.00","4","2.00","","","0","0.0","0","0","0","0","2","40.0","0","","2","0.333","0","","2","100.0","0","","1","1","100.0","0","112.5","33.3","3.5","100.0","","","","0.70","0.3","4.2","2.8","0.2","0.47","2.8"
"71","Darren Waller","MIA","TE","9","2025","3","75.0","19.0","19","111.8","1","0.1","25.0","0.33","1","100.0","21","2.3","75.0","7.00","21.00","21.00","2","2.00","","","0","0.0","0","0","0","0","1","33.3","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","25.0","10.4","100.0","","","","1.03","0.3","3.1","1.4","0.2","0.47","1.4"
"72","Mason Taylor","NYJ","TE","13","2025","6","85.7","6.0","18","47.4","3","0.2","50.0","0.50","2","66.7","21","1.6","51.2","3.50","7.00","10.50","8","4.00","4","2.00","0","0.0","0","0","0","0","2","66.7","0","","1","0.167","1","33.3","3","100.0","0","","1","1","100.0","0","86.8","50.0","0.1","100.0","","","","0.68","0.3","4.1","4.5","0.3","0.75","4.5"
"73","Kendrick Bourne","SF","WR","16","2025","25","83.3","6.5","13","12.1","2","0.1","7.1","0.08","2","100.0","21","1.3","15.4","0.84","10.50","10.50","8","4.00","4","2.00","0","0.0","0","0","0","0","2","10.5","0","","2","0.080","0","","2","100.0","0","","1","1","100.0","0","110.4","7.4","3.5","100.0","","","","0.16","0.3","4.1","3.1","0.2","0.12","3.1"
"74","Jahmyr Gibbs","DET","RB","17","2025","2","100.0","-1.0","-2","100.0","2","0.1","100.0","1.00","1","50.0","20","1.2","100.0","10.00","10.00","20.00","23","23.00","6","6.00","1","100.0","1","0","0","0","2","100.0","2","2.00","1","0.500","1","50.0","2","100.0","1","50.0","0","0","0.0","0","125.0","100.0","4.1","100.0","","","","4.50","0.5","9.0","2.7","0.2","1.33","2.7"
"75","Jordan Whittington","LA","WR","17","2025","9","100.0","11.0","11","16.7","1","0.1","12.5","0.11","1","100.0","19","1.1","14.8","2.11","19.00","19.00","8","8.00","3","3.00","0","0.0","0","0","0","0","1","33.3","0","","1","0.111","0","","1","100.0","0","","0","0","0.0","0","118.8","12.5","10.7","100.0","","","","0.32","0.2","2.9","1.5","0.1","0.17","1.5"
"76","Isaiah Bond","CLV","WR","16","2025","13","100.0","13.5","54","67.5","4","0.3","33.3","0.31","3","75.0","19","1.2","47.5","1.46","4.75","6.33","5","1.67","","","0","0.0","0","0","0","1","3","60.0","0","","2","0.154","0","","4","100.0","1","25.0","2","1","50.0","0","84.4","40.0","-3.9","100.0","","","","0.38","0.3","4.9","5.5","0.3","0.42","5.5"
"77","Tyreek Hill","MIA","WR","4","2025","3","75.0","18.0","18","66.7","1","0.3","25.0","0.33","1","100.0","19","4.8","90.5","6.33","19.00","19.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","8.1","100.0","","","","0.97","0.7","2.9","1.9","0.5","0.62","1.9"
"78","Jalen McMillan","TB","WR","4","2025","5","100.0","13.0","26","51.0","2","0.5","50.0","0.40","1","50.0","19","4.8","70.4","3.80","9.50","19.00","2","2.00","","","0","0.0","1","0","0","0","0","0.0","0","","1","0.200","1","50.0","2","100.0","0","","0","0","0.0","0","83.3","50.0","-0.1","100.0","","","","0.58","0.7","2.9","3.7","0.9","0.75","3.7"
"79","Brenton Strange","JAX","TE","12","2025","3","100.0","16.7","50","100.0","3","0.3","100.0","1.00","2","66.7","19","1.6","100.0","6.33","6.33","9.50","1","0.50","","","1","100.0","0","1","1","2","3","100.0","0","","1","0.333","0","","2","66.7","1","33.3","0","0","0.0","0","123.6","100.0","-3.6","100.0","","","","3.30","0.8","9.9","5.1","0.4","1.70","5.1"
"80","Chris Rodriguez","WAS","RB","13","2025","1","100.0","0.0","0","0.0","1","0.1","100.0","1.00","1","100.0","18","1.4","100.0","18.00","18.00","18.00","18","18.00","4","4.00","0","0.0","0","0","0","0","0","0.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","118.8","100.0","12.2","100.0","","","","2.80","0.2","2.8","1.3","0.1","1.30","1.3"
"81","Colston Loveland","CHI","TE","16","2025","8","88.9","6.7","20","58.8","3","0.2","42.9","0.38","2","66.7","18","1.1","25.4","2.25","6.00","9.00","4","2.00","3","1.50","0","0.0","0","0","0","0","2","40.0","0","","1","0.125","0","","3","100.0","0","","1","1","100.0","0","82.6","42.9","-1.4","100.0","","","","0.48","0.2","3.8","4.4","0.3","0.55","4.4"
"82","Casey Washington","ATL","WR","7","2025","5","100.0","15.7","47","72.3","3","0.4","60.0","0.60","1","33.3","17","2.4","32.1","3.40","5.67","17.00","0","","","","0","0.0","0","0","0","0","1","50.0","0","","1","0.200","1","33.3","3","100.0","0","","1","0","0.0","0","53.5","60.0","-4.9","100.0","","","","0.54","0.4","2.7","5.0","0.7","1.00","5.0"
"83","Jahan Dotson","PHI","WR","17","2025","14","100.0","8.5","17","21.0","2","0.1","16.7","0.14","2","100.0","17","1.0","24.6","1.21","8.50","8.50","0","","","","0","0.0","0","0","0","0","1","20.0","0","","1","0.071","0","","2","100.0","0","","0","0","0.0","0","102.1","20.0","0.6","100.0","","","","0.26","0.2","3.7","3.5","0.2","0.25","3.5"
"84","Dalton Schultz","HST","TE","17","2025","3","100.0","5.0","5","22.7","1","0.1","33.3","0.33","1","100.0","17","1.0","45.9","5.67","17.00","17.00","12","12.00","5","5.00","0","0.0","0","0","0","0","0","0.0","1","1.00","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","10.5","100.0","","","","0.90","0.2","2.7","1.4","0.1","0.47","1.4"
"85","Nick Westbrook-Ikhine","MIA","WR","15","2025","7","58.3","10.0","10","16.4","1","0.1","9.1","0.14","1","100.0","17","1.1","17.9","2.43","17.00","17.00","7","7.00","5","5.00","0","0.0","0","0","0","0","1","11.1","0","","1","0.143","0","","1","100.0","0","","1","1","100.0","0","118.8","9.1","9.5","100.0","","","","0.39","0.2","2.7","1.4","0.1","0.20","1.4"
"86","Darius Slayton","NYG","WR","14","2025","30","93.8","16.3","49","21.8","3","0.2","11.5","0.10","2","66.7","16","1.1","18.0","0.53","5.33","8.00","3","1.50","1","0.50","0","0.0","0","0","0","1","2","11.8","0","","0","0.000","0","","3","100.0","0","","2","1","50.0","0","79.9","13.0","-3.9","100.0","","","","0.12","0.3","3.6","8.9","0.6","0.30","8.9"
"87","Jack Bech","LV","WR","16","2025","14","93.3","6.8","27","65.9","4","0.3","30.8","0.29","3","75.0","16","1.0","16.8","1.14","4.00","5.33","0","","","","0","0.0","0","0","0","0","3","33.3","0","","0","0.000","0","","3","75.0","0","","1","1","100.0","0","81.3","33.3","-3.0","100.0","","","","0.33","0.3","4.6","7.2","0.4","0.51","7.2"
"88","Pat Bryant","DEN","WR","15","2025","6","85.7","14.0","14","26.4","1","0.1","14.3","0.17","1","100.0","16","1.1","28.6","2.67","16.00","16.00","2","2.00","1","1.00","0","0.0","0","0","0","0","1","25.0","0","","1","0.167","0","","1","100.0","0","","0","0","0.0","0","118.8","14.3","6.2","100.0","","","","0.43","0.2","2.6","1.2","0.1","0.20","1.2"
"89","Dallas Goedert","PHI","TE","15","2025","10","100.0","9.0","9","32.1","1","0.1","16.7","0.10","1","100.0","16","1.1","25.8","1.60","16.00","16.00","7","7.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","1","0.100","0","","1","100.0","0","","0","0","0.0","0","118.8","16.7","8.7","100.0","","","","0.26","0.2","2.6","1.6","0.1","0.16","1.6"
"90","Ryan Flournoy","DAL","WR","15","2025","19","95.0","6.4","32","21.1","5","0.3","25.0","0.26","3","60.0","16","1.1","18.4","0.84","3.20","5.33","19","6.33","6","2.00","0","0.0","0","0","0","1","2","14.3","1","0.33","0","0.000","1","20.0","4","80.0","0","","1","0","0.0","0","65.4","25.0","-4.1","100.0","","","","0.24","0.3","4.6","7.3","0.5","0.38","7.3"
"91","Sterling Shepard","TB","WR","13","2025","14","93.3","20.0","40","46.0","2","0.2","18.2","0.14","1","50.0","15","1.2","20.8","1.07","7.50","15.00","0","","","","0","0.0","1","1","0","1","2","28.6","0","","0","0.000","0","","1","50.0","0","","1","1","100.0","0","75.0","20.0","-3.4","100.0","","","","0.18","0.2","2.5","4.2","0.3","0.30","4.2"
"92","Brandin Cooks","NO, BUF","WR","15","2025","16","100.0","7.5","15","11.3","2","0.1","15.4","0.13","2","100.0","15","1.0","10.1","0.94","7.50","7.50","0","","-1","-0.50","0","0.0","0","0","0","0","1","16.7","0","","1","0.063","0","","2","100.0","0","","0","0","0.0","0","97.9","15.4","0.6","100.0","","","","0.22","0.2","3.5","3.0","0.2","0.18","3.0"
"93","Trent Sherfield","ARZ, DEN","WR","12","2025","3","60.0","6.0","6","27.3","1","0.1","20.0","0.33","1","100.0","15","1.3","50.0","5.00","15.00","15.00","9","9.00","9","9.00","0","0.0","0","0","0","0","1","33.3","1","1.00","1","0.333","0","","1","100.0","0","","0","0","0.0","0","118.8","20.0","8.1","100.0","","","","0.83","0.2","2.5","1.5","0.1","0.49","1.5"
"94","Trey McBride","ARZ","TE","17","2025","4","100.0","5.0","5","33.3","1","0.1","33.3","0.25","1","100.0","14","0.8","42.4","3.50","14.00","14.00","9","9.00","4","4.00","0","0.0","0","0","0","0","1","33.3","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","118.8","33.3","7.5","100.0","","","","0.60","0.1","2.4","1.4","0.1","0.36","1.4"
"95","Travis Hunter","JAX","WR","7","2025","3","100.0","5.5","11","100.0","2","0.3","100.0","0.67","2","100.0","14","2.0","100.0","4.67","7.00","7.00","3","1.50","","","0","0.0","0","0","0","0","2","100.0","0","","1","0.333","0","","2","100.0","0","","0","0","0.0","0","95.8","100.0","0.5","100.0","","","","1.13","0.5","3.4","3.1","0.4","1.02","3.1"
"96","Josh Reynolds","NYJ","WR","5","2025","14","100.0","33.7","101","58.4","3","0.6","25.0","0.21","1","33.3","13","2.6","22.0","0.93","4.33","13.00","1","1.00","1","1.00","0","0.0","0","1","0","2","1","33.3","0","","0","0.000","0","","1","33.3","0","","0","0","0.0","0","8.3","27.3","-8.7","100.0","","","","0.16","0.5","2.3","6.9","1.4","0.49","6.9"
"97","Deebo Samuel","WAS","WR","16","2025","12","92.3","-2.5","-5","-5.4","2","0.1","18.2","0.17","2","100.0","12","0.8","10.2","1.00","6.00","6.00","17","8.50","5","2.50","0","0.0","1","0","0","0","2","22.2","0","","0","0.000","0","","2","100.0","2","100.0","0","0","0.0","0","91.7","20.0","0.8","100.0","","","","0.27","0.2","3.2","2.7","0.2","0.22","2.7"
"98","Devaughn Vele","NO","WR","13","2025","17","94.4","12.0","12","10.3","1","0.1","8.3","0.06","1","100.0","12","0.9","9.2","0.71","12.00","12.00","0","","","","0","0.0","0","0","0","0","1","20.0","0","","1","0.059","0","","1","100.0","0","","1","1","100.0","0","116.7","9.1","3.0","100.0","","","","0.13","0.2","2.2","1.6","0.1","0.09","1.6"
"99","Kyle Williams","NE","WR","17","2025","11","100.0","12.0","12","7.5","1","0.1","12.5","0.09","1","100.0","12","0.7","17.1","1.09","12.00","12.00","0","","","","0","0.0","0","0","0","0","1","25.0","0","","1","0.091","0","","1","100.0","0","","0","0","0.0","0","116.7","12.5","3.0","100.0","","","","0.20","0.1","2.2","3.3","0.2","0.30","3.3"
"100","Greg Dortch","ARZ","WR","12","2025","4","100.0","-3.0","-6","-60.0","2","0.2","50.0","0.50","2","100.0","12","1.0","32.4","3.00","6.00","6.00","18","9.00","6","3.00","0","0.0","1","0","0","0","1","33.3","2","1.00","0","0.000","0","","2","100.0","1","50.0","0","0","0.0","0","91.7","50.0","0.8","100.0","","","","0.80","0.3","3.2","3.2","0.3","0.80","3.2"
"101","Kyle Pitts","ATL","TE","17","2025","9","100.0","13.0","13","14.1","1","0.1","12.5","0.11","1","100.0","12","0.7","18.5","1.33","12.00","12.00","-1","-1.00","-1","-1.00","0","0.0","0","0","0","0","1","12.5","0","","1","0.111","0","","1","100.0","0","","0","0","0.0","0","116.7","12.5","2.0","100.0","","","","0.24","0.1","2.2","1.7","0.1","0.19","1.7"
"102","Tez Johnson","TB","WR","16","2025","12","92.3","11.0","11","13.6","1","0.1","11.1","0.08","1","100.0","12","0.8","20.7","1.00","12.00","12.00","1","1.00","","","0","0.0","0","0","0","0","0","0.0","0","","1","0.083","0","","1","100.0","0","","1","1","100.0","0","116.7","12.5","3.7","100.0","","","","0.18","0.1","2.2","3.4","0.2","0.28","3.4"
"103","Rome Odunze","CHI","WR","12","2025","20","87.0","9.0","45","35.4","5","0.4","25.0","0.25","2","40.0","11","0.9","11.8","0.55","2.20","5.50","7","3.50","2","1.00","0","0.0","0","0","0","0","4","44.4","0","","1","0.050","0","","2","40.0","1","20.0","1","0","0.0","0","8.3","29.4","-6.0","100.0","","","","0.16","0.3","3.1","7.9","0.7","0.39","7.9"
"104","Mike Evans","TB","WR","8","2025","10","90.9","7.5","15","20.8","2","0.3","20.0","0.20","1","50.0","11","1.4","13.3","1.10","5.50","11.00","1","1.00","1","1.00","0","0.0","1","0","0","0","2","40.0","0","","1","0.100","0","","2","100.0","0","","1","0","0.0","0","66.7","20.0","-1.4","100.0","","","","0.21","0.3","2.1","3.2","0.4","0.32","3.2"
"105","Matthew Golden","GB","WR","14","2025","16","100.0","21.2","106","65.0","5","0.4","41.7","0.31","2","40.0","11","0.8","12.8","0.69","2.20","5.50","2","1.00","2","1.00","0","0.0","0","0","0","2","5","55.6","0","","0","0.000","1","20.0","4","80.0","0","","1","0","0.0","0","47.9","41.7","-7.6","100.0","","","","0.19","0.2","3.1","9.2","0.7","0.57","9.2"
"106","David Njoku","CLV","TE","12","2025","3","75.0","3.0","3","11.5","1","0.1","33.3","0.33","1","100.0","11","0.9","45.8","3.67","11.00","11.00","8","8.00","4","4.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","112.5","33.3","4.7","100.0","","","","0.70","0.2","2.1","1.6","0.1","0.52","1.6"
"107","Andrei Iosivas","CIN","WR","17","2025","16","88.9","6.0","6","5.5","1","0.1","5.9","0.06","1","100.0","11","0.6","10.2","0.69","11.00","11.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","7.1","0","","1","0.063","0","","1","100.0","0","","0","0","0.0","0","112.5","6.3","4.1","100.0","","","","0.13","0.1","2.1","1.2","0.1","0.08","1.2"
"108","Zach Ertz","WAS","TE","13","2025","5","100.0","5.0","5","23.8","1","0.1","25.0","0.20","1","100.0","11","0.8","21.2","2.20","11.00","11.00","6","6.00","2","2.00","0","0.0","0","0","0","0","1","33.3","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","112.5","25.0","4.5","100.0","","","","0.42","0.2","2.1","1.4","0.1","0.28","1.4"
"109","Dont'e Thornton","LV","WR","15","2025","9","81.8","17.3","52","65.0","3","0.2","27.3","0.33","2","66.7","11","0.7","22.4","1.22","3.67","5.50","2","1.00","2","1.00","0","0.0","1","0","0","1","2","25.0","0","","1","0.111","0","","3","100.0","0","","2","1","50.0","0","72.9","27.3","-5.5","100.0","","","","0.34","0.2","3.1","5.4","0.4","0.60","5.4"
"110","Quentin Johnston","LAC","WR","14","2025","50","100.0","8.2","49","14.8","6","0.4","17.6","0.12","2","33.3","10","0.7","7.0","0.20","1.67","5.00","9","4.50","4","2.00","0","0.0","0","0","0","1","3","17.6","0","","0","0.000","2","33.3","4","66.7","1","16.7","0","0","0.0","0","42.4","21.4","-6.1","100.0","","","","0.06","0.2","3.0","8.9","0.6","0.18","8.9"
"111","Dontayvion Wicks","GB","WR","14","2025","17","100.0","18.7","56","29.3","3","0.2","21.4","0.18","1","33.3","10","0.7","10.5","0.59","3.33","10.00","0","","","","0","0.0","0","0","0","1","3","37.5","0","","1","0.059","0","","1","33.3","0","","0","0","0.0","0","43.8","23.1","-6.3","100.0","","","","0.12","0.1","2.0","5.0","0.4","0.29","5.0"
"112","Raheim Sanders","CLV","RB","4","2025","1","100.0","6.0","6","100.0","1","0.3","100.0","1.00","1","100.0","10","2.5","100.0","10.00","10.00","10.00","4","4.00","3","3.00","0","0.0","0","0","0","0","1","100.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","108.3","100.0","2.3","100.0","","","","2.00","0.5","2.0","1.3","0.3","1.31","1.3"
"113","John Metchie","NYJ, PHI","WR","16","2025","16","100.0","10.0","20","38.5","2","0.1","18.2","0.13","1","50.0","10","0.6","17.5","0.63","5.00","10.00","5","5.00","2","2.00","0","0.0","0","0","0","0","1","16.7","0","","1","0.063","0","","1","50.0","0","","0","0","0.0","0","64.6","25.0","-3.4","100.0","","","","0.13","0.1","2.0","3.3","0.2","0.21","3.3"
"114","Chimere Dike","TEN","WR","17","2025","14","82.4","-2.0","-4","-6.2","2","0.1","11.8","0.14","2","100.0","10","0.6","6.9","0.71","5.00","5.00","14","7.00","","","0","0.0","0","0","0","0","2","18.2","0","","0","0.000","0","","2","100.0","2","100.0","0","0","0.0","0","87.5","12.5","-0.5","100.0","","","","0.21","0.2","3.0","3.4","0.2","0.25","3.4"
"115","Noah Brown","WAS","WR","4","2025","4","100.0","18.0","36","120.0","2","0.5","66.7","0.50","1","50.0","9","2.3","100.0","2.25","4.50","9.00","3","3.00","1","1.00","0","0.0","0","0","0","1","1","50.0","0","","0","0.000","0","","2","100.0","0","","1","0","0.0","0","62.5","66.7","-3.6","100.0","","","","0.48","0.5","1.9","3.4","0.8","0.85","3.4"
"116","Sam LaPorta","DET","TE","9","2025","3","75.0","6.0","6","14.6","1","0.1","25.0","0.33","1","100.0","9","1.0","15.3","3.00","9.00","9.00","3","3.00","2","2.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","25.0","1.9","100.0","","","","0.63","0.2","1.9","1.5","0.2","0.51","1.5"
"117","Cedric Tillman","CLV","WR","13","2025","26","96.3","8.3","25","20.3","3","0.2","13.6","0.12","2","66.7","9","0.7","4.4","0.35","3.00","4.50","-1","-0.50","","","0","0.0","0","0","0","0","1","8.3","0","","0","0.000","0","","2","66.7","0","","0","0","0.0","0","70.1","15.0","-4.6","100.0","","","","0.11","0.2","2.9","3.8","0.3","0.15","3.8"
"118","Mitchell Tinsley","CIN","WR","17","2025","7","87.5","4.0","4","80.0","1","0.1","12.5","0.14","1","100.0","9","0.5","18.8","1.29","9.00","9.00","5","5.00","5","5.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","12.5","3.0","100.0","","","","0.27","0.1","1.9","1.4","0.1","0.20","1.4"
"119","Marvin Mims","DEN","WR","15","2025","16","100.0","4.5","9","14.3","2","0.1","12.5","0.13","2","100.0","9","0.6","8.8","0.56","4.50","4.50","0","","","","0","0.0","0","0","0","0","1","14.3","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","85.4","13.3","-1.7","100.0","","","","0.18","0.2","2.9","2.9","0.2","0.18","2.9"
"120","Brock Bowers","LV","TE","12","2025","4","80.0","5.0","5","125.0","1","0.1","33.3","0.25","1","100.0","9","0.8","40.9","2.25","9.00","9.00","4","4.00","2","2.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","33.3","2.5","100.0","","","","0.48","0.2","1.9","1.4","0.1","0.36","1.4"
"121","Cade Otton","TB","TE","16","2025","8","100.0","3.0","3","3.1","1","0.1","14.3","0.13","1","100.0","8","0.5","8.8","1.00","8.00","8.00","5","5.00","2","2.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","16.7","1.7","100.0","","","","0.23","0.1","1.8","1.3","0.1","0.16","1.3"
"122","Dylan Sampson","CLV","RB","15","2025","3","75.0","3.0","3","20.0","1","0.1","25.0","0.33","1","100.0","8","0.5","26.7","2.67","8.00","8.00","5","5.00","3","3.00","0","0.0","0","0","0","0","1","25.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","100.0","25.0","1.5","100.0","","","","0.60","0.1","1.8","1.4","0.1","0.46","1.4"
"123","Marquise Brown","KC","WR","16","2025","23","92.0","3.5","7","4.1","2","0.1","8.0","0.09","2","100.0","8","0.5","4.2","0.35","4.00","4.00","1","0.50","","","0","0.0","0","0","0","0","1","6.3","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","83.3","8.3","-1.7","100.0","","","","0.12","0.2","2.8","2.7","0.2","0.12","2.7"
"124","Jimmy Horn","CAR","WR","13","2025","4","100.0","2.0","2","20.0","1","0.1","50.0","0.25","1","100.0","7","0.5","36.8","1.75","7.00","7.00","5","5.00","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","50.0","1.7","100.0","","","","0.43","0.1","1.7","1.3","0.1","0.33","1.3"
"125","Mo Alie-Cox","IND","TE","17","2025","1","100.0","5.0","5","100.0","1","0.1","100.0","1.00","1","100.0","7","0.4","100.0","7.00","7.00","7.00","2","2.00","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","0.5","100.0","","","","1.70","0.1","1.7","1.5","0.1","1.48","1.5"
"126","Jaylen Warren","PIT","RB","16","2025","1","100.0","-3.0","-3","100.0","1","0.1","100.0","1.00","1","100.0","7","0.4","100.0","7.00","7.00","7.00","10","10.00","4","4.00","0","0.0","0","0","0","0","1","100.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","95.8","100.0","0.9","100.0","","","","1.70","0.1","1.7","1.5","0.1","1.51","1.5"
"127","Juwan Johnson","NO","TE","17","2025","6","100.0","7.0","7","53.8","1","0.1","25.0","0.17","1","100.0","7","0.4","21.9","1.17","7.00","7.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","1","95.8","33.3","-0.3","100.0","","","","0.28","0.1","1.7","1.3","0.1","0.22","1.3"
"128","Noah Gray","KC","TE","16","2025","6","100.0","9.0","27","79.4","3","0.2","60.0","0.50","1","33.3","6","0.4","24.0","1.00","2.00","6.00","4","4.00","2","2.00","0","0.0","0","0","0","0","3","60.0","0","","0","0.000","1","33.3","2","66.7","0","","0","0","0.0","0","42.4","60.0","-6.0","100.0","","","","0.27","0.1","1.6","4.3","0.3","0.72","4.3"
"129","Luther Burden","CHI","WR","15","2025","10","100.0","9.0","18","28.6","2","0.1","25.0","0.20","1","50.0","6","0.4","10.5","0.60","3.00","6.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","1","50.0","2","100.0","0","","1","1","100.0","0","56.3","28.6","-4.6","100.0","","","","0.16","0.1","1.6","2.9","0.2","0.29","2.9"
"130","KeAndre Lambert-Smith","LAC","WR","10","2025","4","80.0","4.0","4","36.4","1","0.1","25.0","0.25","1","100.0","6","0.6","42.9","1.50","6.00","6.00","2","2.00","","","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","91.7","33.3","0.0","100.0","","","","0.40","0.2","1.6","1.3","0.1","0.33","1.3"
"131","Brian Thomas","JAX","WR","14","2025","29","96.7","18.0","54","26.6","3","0.2","12.5","0.10","1","33.3","6","0.4","3.4","0.21","2.00","6.00","2","2.00","1","1.00","0","0.0","0","0","0","1","2","13.3","0","","0","0.000","0","","2","66.7","0","","0","0","0.0","0","42.4","12.5","-7.8","100.0","","","","0.06","0.1","1.6","4.5","0.3","0.16","4.5"
