"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Davante Adams","LA","WR","14","2025","34","91.9","15.0","135","48.6","9","0.6","25.7","0.26","7","77.8","129","9.2","43.9","3.79","14.33","18.43","14","2.00","4","0.57","1","50.0","1","1","1","2","8","38.1","3","0.43","5","0.147","0","","7","77.8","1","11.1","1","1","100.0","0","155.8","27.3","5.0","100.0","","","","0.76","1.9","25.9","14.4","1.0","0.42","14.4"
"12","Kendrick Bourne","SF","WR","16","2025","34","97.1","17.8","71","32.1","4","0.3","12.9","0.12","4","100.0","127","7.9","33.9","3.74","31.75","31.75","56","14.00","14","3.50","0","0.0","0","0","0","1","3","18.8","1","0.25","3","0.088","0","","4","100.0","0","","0","0","0.0","0","118.8","14.3","21.3","100.0","","","","0.49","1.0","16.7","7.5","0.5","0.22","7.5"
"13","Tee Higgins","CIN","WR","15","2025","126","97.7","11.3","147","27.1","13","0.9","11.0","0.10","9","69.2","125","8.3","15.7","0.99","9.62","13.89","44","4.89","21","2.33","0","0.0","0","0","0","2","11","18.6","2","0.22","5","0.040","2","15.4","13","100.0","0","","4","2","50.0","0","99.8","11.8","1.4","100.0","","","","0.17","1.4","21.5","20.3","1.4","0.16","20.3"
"14","Justin Jefferson","MIN","WR","17","2025","66","100.0","8.4","84","23.3","10","0.6","18.5","0.15","6","60.0","114","6.7","30.1","1.73","11.40","19.00","65","10.83","23","3.83","0","0.0","0","0","0","1","7","26.9","2","0.33","5","0.076","1","10.0","7","70.0","0","","1","1","100.0","0","99.6","19.6","4.5","100.0","","","","0.26","1.0","17.4","15.3","0.9","0.23","15.3"
"15","Courtland Sutton","DEN","WR","17","2025","62","79.5","10.2","122","28.9","12","0.7","16.7","0.19","9","75.0","111","6.5","27.2","1.79","9.25","12.33","35","3.89","14","1.56","0","0.0","0","0","0","1","9","24.3","1","0.11","8","0.129","0","","10","83.3","0","","1","1","100.0","0","68.4","18.8","1.3","100.0","","","","0.32","1.2","20.1","19.3","1.1","0.31","19.3"
"16","Rashid Shaheed","SEA, NO","WR","18","2025","48","94.1","9.2","119","34.8","13","0.7","27.1","0.27","9","69.2","109","6.1","28.0","2.27","8.38","12.11","16","1.78","10","1.11","0","0.0","1","0","0","1","8","40.0","1","0.11","7","0.146","0","","11","84.6","0","","3","1","33.3","0","62.7","28.9","0.6","100.0","","","","0.41","1.1","19.9","20.4","1.1","0.42","20.4"
"17","George Pickens","DAL","WR","17","2025","93","97.9","11.5","127","18.4","11","0.6","13.1","0.12","7","63.6","105","6.2","13.3","1.13","9.55","15.00","23","3.29","11","1.57","0","0.0","1","0","0","1","9","23.1","0","","5","0.054","0","","8","72.7","1","9.1","1","0","0.0","1","57.0","14.9","0.7","100.0","","","","0.19","1.0","17.5","19.5","1.1","0.21","19.5"
"18","Brian Thomas","JAX","WR","14","2025","41","87.2","12.1","97","32.9","8","0.6","19.5","0.20","7","87.5","101","7.2","23.4","2.46","12.63","14.43","19","2.71","2","0.29","0","0.0","0","0","0","2","6","26.1","0","","6","0.146","0","","8","100.0","0","","3","2","66.7","1","118.8","21.6","3.6","100.0","","","","0.42","1.2","17.1","11.9","0.8","0.29","11.9"
"19","A.J. Brown","PHI","WR","15","2025","77","100.0","11.1","144","31.6","13","0.9","19.1","0.17","9","69.2","98","6.5","19.1","1.27","7.54","10.89","15","1.67","21","2.33","0","0.0","0","0","0","1","8","25.8","0","","5","0.065","0","","9","69.2","0","","3","3","100.0","0","91.2","21.7","-1.1","100.0","","","","0.24","1.3","18.8","22.2","1.5","0.29","22.2"
"20","Drake London","ATL","WR","12","2025","37","94.9","8.9","71","27.0","8","0.7","21.1","0.22","7","87.5","97","8.1","35.4","2.62","12.13","13.86","38","5.43","22","3.14","0","0.0","0","0","0","1","6","35.3","1","0.14","3","0.081","0","","7","87.5","0","","0","0","0.0","0","117.2","24.2","4.4","100.0","","","","0.45","1.4","16.7","12.8","1.1","0.35","12.8"
"21","Jakobi Meyers","LV, JAX","WR","16","2025","41","93.2","10.6","95","33.0","9","0.6","22.5","0.22","6","66.7","96","6.0","32.1","2.34","10.67","16.00","51","8.50","8","1.33","0","0.0","0","0","0","1","6","26.1","0","","4","0.098","0","","6","66.7","1","11.1","0","0","0.0","0","62.5","25.0","2.1","100.0","","","","0.38","1.0","15.6","13.8","0.9","0.34","13.8"
"22","Keenan Allen","LAC","WR","17","2025","35","100.0","11.5","127","53.1","11","0.6","36.7","0.31","8","72.7","95","5.6","42.4","2.71","8.64","11.88","19","2.38","10","1.25","0","0.0","1","0","0","3","6","40.0","1","0.13","6","0.171","1","9.1","10","90.9","0","","1","0","0.0","1","98.7","39.3","0.7","100.0","","","","0.50","1.0","17.5","19.7","1.2","0.56","19.7"
"23","Parker Washington","JAX","WR","16","2025","28","87.5","6.9","48","26.7","7","0.4","25.0","0.25","6","85.7","91","5.7","44.6","3.25","13.00","15.17","72","12.00","2","0.33","0","0.0","1","0","0","1","6","31.6","4","0.67","2","0.071","0","","7","100.0","2","28.6","1","1","100.0","0","118.8","28.0","6.1","100.0","","","","0.54","0.9","15.1","10.4","0.6","0.37","10.4"
"24","Jaylen Waddle","MIA","WR","16","2025","53","86.9","12.9","168","60.2","13","0.8","25.0","0.25","8","61.5","89","5.6","28.4","1.68","6.85","11.13","10","1.25","2","0.25","0","0.0","0","0","0","2","10","28.6","0","","5","0.094","0","","8","61.5","1","7.7","1","1","100.0","0","81.9","26.0","-1.8","100.0","","","","0.32","1.1","16.9","20.8","1.3","0.39","20.8"
"25","Jauan Jennings","SF","WR","15","2025","34","94.4","14.8","59","24.9","4","0.3","13.3","0.12","3","75.0","87","5.8","25.7","2.56","21.75","29.00","45","15.00","2","0.67","2","100.0","0","0","0","1","4","23.5","1","0.33","2","0.059","0","","3","75.0","0","","1","1","100.0","0","116.7","14.3","11.6","100.0","","","","0.70","1.6","23.7","6.5","0.4","0.19","6.5"
"26","Puka Nacua","LA","WR","16","2025","24","92.3","9.1","64","36.6","7","0.4","29.2","0.29","5","71.4","87","5.4","35.2","3.63","12.43","17.40","30","6.00","18","3.60","1","50.0","0","0","0","1","6","42.9","3","0.60","4","0.167","0","","7","100.0","1","14.3","3","1","33.3","1","153.0","31.8","4.7","100.0","","","","0.82","1.2","19.7","10.2","0.6","0.43","10.2"
"27","Emeka Egbuka","TB","WR","17","2025","45","97.8","12.4","112","38.2","9","0.5","20.9","0.20","6","66.7","84","4.9","25.7","1.87","9.33","14.00","35","5.83","16","2.67","1","100.0","1","1","0","2","5","18.5","1","0.17","4","0.089","0","","6","66.7","1","11.1","2","1","50.0","0","133.6","22.5","0.4","100.0","","","","0.45","1.2","20.4","15.3","0.9","0.34","15.3"
"28","Theo Wease","MIA","WR","3","2025","9","90.0","18.5","74","69.8","4","1.3","57.1","0.44","2","50.0","83","27.7","79.0","9.22","20.75","41.50","43","21.50","","","1","100.0","1","1","0","2","3","60.0","0","","2","0.222","0","","3","75.0","0","","1","0","0.0","0","95.8","57.1","9.8","100.0","","","","1.81","5.4","16.3","9.3","3.1","1.04","9.3"
"29","Stefon Diggs","NE","WR","17","2025","30","93.8","11.3","102","65.0","9","0.5","39.1","0.30","6","66.7","80","4.7","35.9","2.67","8.89","13.33","28","4.67","6","1.00","0","0.0","0","0","0","3","6","42.9","0","","3","0.100","2","22.2","8","88.9","0","","0","0","0.0","0","55.1","40.9","0.7","100.0","","","","0.47","0.8","14.0","14.0","0.8","0.47","14.0"
"30","Romeo Doubs","GB","WR","16","2025","29","87.9","16.4","82","46.6","5","0.3","17.9","0.17","4","80.0","78","4.9","26.0","2.69","15.60","19.50","18","4.50","8","2.00","0","0.0","1","0","0","2","2","13.3","1","0.25","3","0.103","0","","4","80.0","0","","0","0","0.0","0","118.8","18.5","5.5","100.0","","","","0.41","0.7","11.8","9.5","0.6","0.33","9.5"
"31","Tre Tucker","LV","WR","17","2025","60","96.8","11.6","139","37.0","12","0.7","21.1","0.20","8","66.7","76","4.5","23.6","1.27","6.33","9.50","42","5.25","11","1.38","0","0.0","0","2","0","2","10","25.6","1","0.13","6","0.100","1","8.3","9","75.0","2","16.7","2","0","0.0","0","84.0","22.2","-2.0","100.0","","","","0.26","0.9","15.6","22.3","1.3","0.37","22.3"
"32","Chris Olave","NO","WR","16","2025","40","95.2","18.3","128","54.7","7","0.4","18.9","0.18","4","57.1","74","4.6","30.1","1.85","10.57","18.50","5","1.25","1","0.25","0","0.0","0","0","0","3","4","21.1","0","","2","0.050","0","","4","57.1","0","","0","0","0.0","0","93.8","20.0","0.1","100.0","","","","0.29","0.7","11.4","12.6","0.8","0.31","12.6"
"33","Quentin Johnston","LAC","WR","14","2025","46","97.9","21.0","63","16.4","3","0.2","7.5","0.07","3","100.0","72","5.1","19.5","1.57","24.00","24.00","9","3.00","2","0.67","0","0.0","1","0","0","1","2","10.0","0","","3","0.065","0","","3","100.0","0","","1","1","100.0","1","118.8","8.1","14.7","100.0","","","","0.22","0.7","10.2","5.3","0.4","0.12","5.3"
"34","Garrett Wilson","NYJ","WR","7","2025","30","100.0","12.3","74","51.0","6","0.9","30.0","0.20","5","83.3","71","10.1","42.3","2.37","11.83","14.20","30","6.00","22","4.40","0","0.0","0","0","0","2","5","55.6","1","0.20","3","0.100","0","","5","83.3","0","","1","1","100.0","0","76.4","31.6","2.9","100.0","","","","0.40","1.7","12.1","11.0","1.6","0.37","11.0"
"35","Darius Slayton","NYG","WR","14","2025","62","92.5","9.9","79","23.4","8","0.6","13.1","0.13","5","62.5","70","5.0","15.2","1.13","8.75","14.00","31","6.20","7","1.40","1","50.0","0","0","0","1","7","20.6","1","0.20","4","0.065","1","12.5","6","75.0","0","","0","0","0.0","0","130.2","14.0","0.9","100.0","","","","0.29","1.3","18.0","13.2","0.9","0.21","13.2"
"36","Xavier Legette","CAR","WR","15","2025","39","92.9","10.8","97","45.5","9","0.6","25.0","0.23","5","55.6","69","4.6","21.4","1.77","7.67","13.80","30","6.00","5","1.00","0","0.0","0","0","0","2","7","41.2","2","0.40","4","0.103","0","","8","88.9","1","11.1","0","0","0.0","0","80.3","28.1","-0.6","100.0","","","","0.31","0.8","11.9","16.4","1.1","0.42","16.4"
"37","Wan'Dale Robinson","NYG","WR","16","2025","21","100.0","14.2","71","49.7","5","0.3","29.4","0.24","5","100.0","68","4.3","54.4","3.24","13.60","13.60","5","1.00","2","0.40","1","100.0","0","1","1","1","3","30.0","0","","3","0.143","0","","5","100.0","0","","1","1","100.0","0","158.3","33.3","4.6","100.0","","","","0.85","1.1","17.8","7.2","0.4","0.34","7.2"
"38","Dalton Kincaid","BUF","TE","12","2025","7","100.0","11.5","23","71.9","2","0.2","33.3","0.29","2","100.0","67","5.6","94.4","9.57","33.50","33.50","44","22.00","6","3.00","0","0.0","0","0","0","0","1","33.3","0","","2","0.286","0","","2","100.0","0","","0","0","0.0","0","118.8","33.3","24.8","100.0","","","","1.24","0.7","8.7","3.1","0.3","0.45","3.1"
"39","Zay Jones","ARZ","WR","8","2025","14","100.0","18.3","55","57.9","3","0.4","27.3","0.21","3","100.0","67","8.4","51.5","4.79","22.33","22.33","12","4.00","","","0","0.0","0","0","0","1","3","42.9","0","","2","0.143","0","","3","100.0","0","","0","0","0.0","1","118.8","30.0","12.5","100.0","","","","0.69","1.2","9.7","3.8","0.5","0.27","3.8"
"40","Dalton Schultz","HST","TE","17","2025","6","85.7","12.3","49","96.1","4","0.2","57.1","0.67","3","75.0","66","3.9","89.2","11.00","16.50","22.00","40","13.33","10","3.33","0","0.0","0","0","0","1","2","66.7","1","0.33","2","0.333","0","","3","75.0","0","","0","0","0.0","0","116.7","66.7","7.5","100.0","","","","1.60","0.6","9.6","6.4","0.4","1.07","6.4"
"41","Jaxon Smith-Njigba","SEA","WR","17","2025","30","96.8","11.0","55","41.4","5","0.3","18.5","0.17","4","80.0","62","3.6","31.2","2.07","12.40","15.50","32","8.00","18","4.50","0","0.0","0","0","0","1","4","36.4","1","0.25","2","0.067","0","","4","80.0","0","","0","0","0.0","0","118.3","21.7","3.9","100.0","","","","0.34","0.6","10.2","8.3","0.5","0.28","8.3"
"42","Tyreek Hill","MIA","WR","4","2025","17","85.0","15.4","77","130.5","5","1.3","26.3","0.29","4","80.0","58","14.5","43.9","3.41","11.60","14.50","3","0.75","3","0.75","0","0.0","0","0","0","3","3","27.3","0","","3","0.176","0","","4","80.0","0","","0","0","0.0","0","115.0","27.8","2.2","100.0","","","","0.58","2.5","9.8","8.9","2.2","0.52","8.9"
"43","Matthew Golden","GB","WR","14","2025","21","95.5","14.3","57","41.9","4","0.3","22.2","0.19","3","75.0","57","4.1","26.9","2.71","14.25","19.00","22","7.33","","","0","0.0","0","0","0","2","3","30.0","2","0.67","2","0.095","0","","3","75.0","0","","1","1","100.0","0","77.1","23.5","5.3","100.0","","","","0.41","0.6","8.7","5.4","0.4","0.26","5.4"
"44","Travis Kelce","KC","TE","17","2025","12","85.7","16.0","32","31.7","2","0.1","16.7","0.17","2","100.0","57","3.4","41.6","4.75","28.50","28.50","25","12.50","1","0.50","0","0.0","0","0","0","0","0","0.0","0","","2","0.167","0","","2","100.0","0","","0","0","0.0","0","118.8","18.2","18.2","100.0","","","","0.64","0.5","7.7","3.1","0.2","0.26","3.1"
"45","Van Jefferson","TEN","WR","16","2025","50","87.7","14.1","99","27.4","7","0.4","13.2","0.14","4","57.1","55","3.4","17.4","1.10","7.86","13.75","9","2.25","4","1.00","0","0.0","0","0","0","2","5","15.6","0","","2","0.040","0","","4","57.1","0","","0","0","0.0","0","82.4","13.7","-1.7","100.0","","","","0.19","0.6","9.5","11.3","0.7","0.23","11.3"
"46","Rome Odunze","CHI","WR","12","2025","33","91.7","17.0","119","54.1","7","0.6","20.6","0.21","2","28.6","54","4.5","26.5","1.64","7.71","27.00","11","5.50","1","0.50","1","100.0","0","0","0","3","6","33.3","0","","2","0.061","3","42.9","5","71.4","0","","1","0","0.0","0","98.8","22.6","-2.7","100.0","","","","0.41","1.1","13.4","11.7","1.0","0.35","11.7"
"47","Calvin Ridley","TEN","WR","7","2025","20","95.2","9.6","48","55.8","5","0.7","27.8","0.25","4","80.0","53","7.6","49.1","2.65","10.60","13.25","19","4.75","1","0.25","0","0.0","0","0","0","0","2","15.4","3","0.75","2","0.100","1","20.0","5","100.0","0","","0","0","0.0","0","110.8","27.8","2.7","100.0","","","","0.47","1.3","9.3","7.4","1.1","0.37","7.4"
"48","DJ Moore","CHI","WR","17","2025","36","94.7","10.3","62","40.5","6","0.4","19.4","0.17","4","66.7","50","2.9","32.7","1.39","8.33","12.50","18","4.50","4","1.00","0","0.0","0","0","0","0","5","35.7","0","","3","0.083","0","","4","66.7","1","16.7","0","0","0.0","0","92.4","25.0","-0.5","100.0","","","","0.25","0.5","9.0","10.9","0.6","0.30","10.9"
"49","Isaac TeSlaa","DET","WR","17","2025","29","100.0","9.3","28","14.6","3","0.2","10.7","0.10","3","100.0","49","2.9","17.0","1.69","16.33","16.33","21","7.00","5","1.67","0","0.0","0","0","0","0","3","16.7","0","","2","0.069","0","","3","100.0","0","","0","0","0.0","0","118.8","11.5","8.0","100.0","","","","0.27","0.5","7.9","5.3","0.3","0.18","5.3"
"50","Deebo Samuel","WAS","WR","16","2025","20","100.0","8.3","33","22.0","4","0.3","30.8","0.20","3","75.0","47","2.9","23.2","2.35","11.75","15.67","19","6.33","11","3.67","0","0.0","0","0","0","0","4","40.0","0","","2","0.100","0","","3","75.0","1","25.0","1","1","100.0","0","113.5","30.8","3.8","100.0","","","","0.39","0.5","7.7","7.2","0.4","0.36","7.2"
"51","Pat Bryant","DEN","WR","15","2025","18","85.7","12.0","48","84.2","4","0.3","22.2","0.22","3","75.0","47","3.1","35.1","2.61","11.75","15.67","14","4.67","6","2.00","1","100.0","0","1","1","1","3","25.0","1","0.33","3","0.167","0","","3","75.0","0","","0","0","0.0","0","113.5","23.5","4.5","100.0","","","","0.76","0.9","13.7","9.0","0.6","0.50","9.0"
"52","Colston Loveland","CHI","TE","16","2025","9","81.8","8.3","25","34.2","3","0.2","37.5","0.33","3","100.0","47","2.9","58.8","5.22","15.67","15.67","22","7.33","10","3.33","0","0.0","0","0","0","0","3","50.0","1","0.33","3","0.333","0","","3","100.0","0","","0","0","0.0","0","118.8","42.9","7.7","100.0","","","","0.86","0.5","7.7","5.9","0.4","0.65","5.9"
"53","Chris Moore","WAS","WR","14","2025","19","86.4","12.3","37","26.2","3","0.2","15.0","0.16","3","100.0","47","3.4","22.1","2.47","15.67","15.67","10","3.33","3","1.00","0","0.0","0","0","0","0","2","14.3","0","","3","0.158","0","","3","100.0","0","","0","0","0.0","0","118.8","16.7","7.0","100.0","","","","0.41","0.6","7.7","5.0","0.4","0.26","5.0"
"54","Kalif Raymond","DET","WR","15","2025","28","96.6","8.7","52","27.7","6","0.4","20.7","0.21","5","83.3","47","3.1","19.1","1.68","7.83","9.40","17","3.40","9","1.80","0","0.0","0","0","0","1","3","20.0","0","","2","0.071","0","","5","83.3","0","","1","1","100.0","0","99.3","20.7","0.2","100.0","","","","0.35","0.6","9.7","8.4","0.6","0.30","8.4"
"55","Cade Otton","TB","TE","16","2025","10","90.9","8.0","32","49.2","4","0.3","44.4","0.40","3","75.0","46","2.9","40.7","4.60","11.50","15.33","18","6.00","8","2.67","0","0.0","1","0","0","0","1","25.0","1","0.33","2","0.200","0","","4","100.0","0","","1","0","0.0","0","72.9","50.0","3.9","100.0","","","","0.76","0.5","7.6","5.7","0.4","0.57","5.7"
"56","Tre Harris","LAC","WR","17","2025","27","100.0","11.2","56","23.3","5","0.3","25.0","0.19","4","80.0","46","2.7","26.7","1.70","9.20","11.50","14","3.50","7","1.75","0","0.0","0","0","0","2","4","36.4","2","0.50","2","0.074","0","","4","80.0","0","","0","0","0.0","0","105.0","25.0","1.1","100.0","","","","0.32","0.5","8.6","8.2","0.5","0.30","8.2"
"57","Nico Collins","HST","WR","15","2025","51","94.4","13.1","157","51.5","12","0.8","24.0","0.24","5","41.7","46","3.1","15.3","0.90","3.83","9.20","19","3.80","10","2.00","0","0.0","0","0","0","2","7","25.9","0","","2","0.039","0","","8","66.7","1","8.3","3","2","66.7","0","18.1","25.0","-5.2","100.0","","","","0.19","0.6","9.6","21.9","1.5","0.43","21.9"
"58","Tyler Lockett","LV, TEN","WR","17","2025","17","94.4","10.5","42","41.2","4","0.2","23.5","0.24","3","75.0","46","2.7","25.0","2.71","11.50","15.33","9","3.00","4","1.33","0","0.0","0","0","0","1","3","27.3","0","","2","0.118","1","25.0","4","100.0","0","","0","0","0.0","0","112.5","25.0","3.3","100.0","","","","0.45","0.4","7.6","5.9","0.3","0.35","5.9"
"59","Tyler Johnson","NYJ","WR","12","2025","18","90.0","12.0","60","90.9","5","0.4","41.7","0.28","3","60.0","44","3.7","71.0","2.44","8.80","14.67","17","5.67","5","1.67","0","0.0","1","0","0","2","4","50.0","0","","1","0.056","1","20.0","4","80.0","0","","1","0","0.0","0","88.8","50.0","0.3","100.0","","","","0.41","0.6","7.4","8.9","0.7","0.50","8.9"
"60","David Sills","ATL","WR","17","2025","31","91.2","11.4","57","25.4","5","0.3","15.2","0.16","3","60.0","42","2.5","19.4","1.35","8.40","14.00","4","1.33","","","0","0.0","0","0","0","1","3","17.6","0","","2","0.065","1","20.0","4","80.0","1","20.0","3","2","66.7","0","47.5","17.2","-0.5","100.0","","","","0.23","0.4","7.2","8.4","0.5","0.27","8.4"
"61","Luther Burden","CHI","WR","15","2025","24","100.0","6.4","45","38.5","7","0.5","30.4","0.29","5","71.4","41","2.7","52.6","1.71","5.86","8.20","17","3.40","8","1.60","0","0.0","0","0","0","0","6","60.0","0","","3","0.125","1","14.3","6","85.7","1","14.3","0","0","0.0","0","86.0","36.8","-1.3","100.0","","","","0.38","0.6","9.1","10.7","0.7","0.45","10.7"
"62","Adonai Mitchell","IND, NYJ","WR","16","2025","44","91.7","11.7","82","33.9","7","0.4","17.5","0.16","3","42.9","40","2.5","14.9","0.91","5.71","13.33","4","1.33","","","0","0.0","2","1","0","1","6","23.1","0","","1","0.023","1","14.3","4","57.1","0","","2","1","50.0","1","61.6","18.9","-3.1","100.0","","","","0.16","0.4","7.0","11.0","0.7","0.25","11.0"
"63","Dee Eskridge","MIA","WR","13","2025","12","100.0","35.0","35","31.3","1","0.1","9.1","0.08","1","100.0","40","3.1","40.8","3.33","40.00","40.00","5","5.00","4","4.00","0","0.0","0","0","0","1","1","25.0","0","","1","0.083","0","","1","100.0","0","","1","1","100.0","1","118.8","10.0","26.3","100.0","","","","0.42","0.4","5.0","2.3","0.2","0.19","2.3"
"64","KaVontae Turpin","DAL","WR","15","2025","10","83.3","11.7","35","52.2","3","0.2","25.0","0.30","3","100.0","38","2.5","29.7","3.80","12.67","12.67","3","1.00","1","0.33","0","0.0","1","0","0","1","3","37.5","0","","2","0.200","0","","3","100.0","0","","2","2","100.0","1","118.8","25.0","4.3","100.0","","","","0.68","0.5","6.8","5.0","0.3","0.50","5.0"
"65","Ricky Pearsall","SF","WR","9","2025","25","96.2","15.3","61","39.9","4","0.4","18.2","0.16","3","75.0","38","4.2","16.4","1.52","9.50","12.67","0","","","","0","0.0","0","0","0","2","3","21.4","0","","2","0.080","0","","3","75.0","0","","0","0","0.0","1","64.6","18.2","0.2","100.0","","","","0.27","0.8","6.8","10.6","1.2","0.43","10.6"
"66","Malachi Corley","CLV","WR","13","2025","6","100.0","3.0","9","36.0","3","0.2","50.0","0.50","3","100.0","36","2.8","62.1","6.00","12.00","12.00","27","9.00","3","1.00","0","0.0","0","0","0","0","2","40.0","1","0.33","2","0.333","0","","3","100.0","2","66.7","0","0","0.0","0","116.7","50.0","5.9","100.0","","","","1.10","0.5","6.6","4.4","0.3","0.73","4.4"
"67","Mike Gesicki","CIN","TE","13","2025","16","100.0","9.0","27","22.7","3","0.2","21.4","0.19","3","100.0","35","2.7","43.2","2.19","11.67","11.67","8","2.67","2","0.67","0","0.0","0","0","0","0","3","30.0","0","","2","0.125","0","","3","100.0","0","","0","0","0.0","0","115.3","23.1","3.7","100.0","","","","0.41","0.5","6.5","4.8","0.4","0.30","4.8"
