"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"65","Bam Knight","ARZ","RB","12","2025","19","70.4","4.3","13","5.0","3","0.3","12.5","0.16","2","66.7","6","0.5","3.6","0.32","2.00","3.00","5","2.50","2","1.00","0","0.0","1","0","0","0","1","5.3","0","","1","0.053","0","","2","66.7","0","","0","0","0.0","0","70.1","13.6","-5.0","","","","100.0","0.14","0.2","2.6","5.3","0.4","0.28","5.3"
"66","Josh Jacobs","GB","RB","15","2025","25","39.1","0.5","1","0.2","2","0.1","3.5","0.08","1","50.0","4","0.3","0.9","0.16","2.00","4.00","0","","","","0","0.0","0","0","0","0","1","2.6","0","","0","0.000","0","","1","50.0","0","","1","1","100.0","0","56.3","3.8","-4.4","","","","100.0","0.06","0.1","1.4","3.1","0.2","0.13","3.1"
"67","Chuba Hubbard","CAR","RB","15","2025","24","60.0","-1.0","-4","-1.4","4","0.3","11.1","0.17","2","50.0","4","0.3","1.6","0.17","1.00","2.00","6","3.00","","","0","0.0","1","0","0","0","1","4.2","0","","0","0.000","2","50.0","4","100.0","0","","0","0","0.0","0","56.3","13.3","-4.9","","","","100.0","0.10","0.2","2.4","7.3","0.5","0.30","7.3"
"68","Ben Sinnott","WAS","TE","16","2025","1","100.0","2.0","2","100.0","1","0.1","100.0","1.00","1","100.0","4","0.3","100.0","4.00","4.00","4.00","2","2.00","","","1","100.0","1","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","122.9","100.0","-2.4","","","","100.0","7.40","0.5","7.4","2.5","0.2","2.55","2.5"
"69","James Conner","ARZ","RB","3","2025","2","50.0","-2.0","-2","25.0","1","0.3","33.3","0.50","1","100.0","4","1.3","57.1","2.00","4.00","4.00","6","6.00","3","3.00","1","50.0","1","0","0","0","1","50.0","0","","1","0.500","0","","1","100.0","1","100.0","0","0","0.0","0","122.9","33.3","-2.2","","","","100.0","3.70","2.5","7.4","3.0","1.0","1.51","3.0"
"70","Jared Wiley","KC","TE","4","2025","1","100.0","-4.0","-4","100.0","1","0.3","100.0","1.00","1","100.0","4","1.0","100.0","4.00","4.00","4.00","8","8.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","83.3","100.0","-2.3","","","","100.0","1.40","0.4","1.4","1.3","0.3","1.25","1.3"
"71","Justice Hill","BLT","RB","10","2025","26","74.3","1.0","4","1.3","4","0.4","12.9","0.15","2","50.0","4","0.4","1.6","0.15","1.00","2.00","15","7.50","1","0.50","0","0.0","0","0","0","0","3","14.3","0","","0","0.000","0","","2","50.0","0","","0","0","0.0","0","56.3","13.3","-5.6","","","","100.0","0.09","0.2","2.4","5.7","0.6","0.22","5.7"
"72","Colson Yankoff","WAS","TE","14","2025","1","100.0","0.0","0","0.0","1","0.1","100.0","1.00","1","100.0","4","0.3","100.0","4.00","4.00","4.00","4","4.00","2","2.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","83.3","100.0","-1.3","","","","100.0","1.40","0.1","1.4","1.3","0.1","1.30","1.3"
"73","Quinshon Judkins","CLV","RB","14","2025","30","75.0","-2.3","-14","-4.7","6","0.4","16.2","0.20","3","50.0","3","0.2","1.1","0.10","0.50","1.00","9","3.00","4","1.33","0","0.0","0","0","0","0","5","17.9","0","","0","0.000","0","","4","66.7","4","66.7","1","0","0.0","0","56.3","18.8","-5.4","","","","100.0","0.11","0.2","3.3","8.5","0.6","0.28","8.5"
"74","De'Von Achane","MIA","RB","16","2025","21","72.4","2.5","15","17.6","6","0.4","24.0","0.29","3","50.0","3","0.2","3.0","0.14","0.50","1.00","9","3.00","2","0.67","0","0.0","1","0","0","0","3","20.0","0","","0","0.000","2","33.3","5","83.3","0","","0","0","0.0","0","56.3","28.6","-4.9","","","","100.0","0.16","0.2","3.3","8.7","0.5","0.41","8.7"
"75","Ray Davis","BUF","RB","17","2025","12","66.7","3.0","6","4.2","2","0.1","12.5","0.17","1","50.0","2","0.1","1.6","0.17","1.00","2.00","3","3.00","1","1.00","1","50.0","1","0","0","0","1","7.7","0","","1","0.083","0","","1","50.0","0","","0","0","0.0","0","95.8","13.3","-5.6","","","","100.0","0.60","0.4","7.2","4.4","0.3","0.37","4.4"
"76","Devin Neal","NO","RB","9","2025","11","64.7","-2.5","-5","-3.2","2","0.2","12.5","0.18","1","50.0","2","0.2","1.7","0.18","1.00","2.00","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","50.0","0","","1","1","100.0","0","56.3","12.5","-4.5","","","","100.0","0.11","0.1","1.2","2.7","0.3","0.25","2.7"
"77","Javonte Williams","DAL","RB","16","2025","36","47.4","-4.0","-8","-1.2","2","0.1","2.9","0.06","1","50.0","2","0.1","0.3","0.06","1.00","2.00","6","6.00","2","2.00","0","0.0","0","0","0","0","0","0.0","2","2.00","1","0.028","0","","1","50.0","0","","0","0","0.0","0","56.3","2.9","-4.6","","","","100.0","0.03","0.1","1.2","2.8","0.2","0.08","2.8"
"78","J.K. Dobbins","DEN","RB","10","2025","6","46.2","-5.0","-5","-4.0","1","0.1","8.3","0.17","1","100.0","-1","-0.1","-1.5","-0.17","-1.00","-1.00","4","4.00","3","3.00","0","0.0","0","0","0","0","1","10.0","1","1.00","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","8.3","-6.9","","","","100.0","0.15","0.1","0.9","1.6","0.2","0.26","1.6"
"79","Will Shipley","PHI","RB","15","2025","9","64.3","-6.0","-6","-10.0","1","0.1","10.0","0.11","1","100.0","-1","-0.1","-3.1","-0.11","-1.00","-1.00","5","5.00","1","1.00","0","0.0","0","0","0","0","1","14.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","11.1","-6.1","","","","100.0","0.10","0.1","0.9","1.4","0.1","0.15","1.4"
"80","Zach Charbonnet","SEA","RB","16","2025","21","58.3","-4.0","-4","-1.3","1","0.1","3.2","0.05","1","100.0","-4","-0.3","-2.0","-0.19","-4.00","-4.00","0","","","","0","0.0","0","0","0","0","1","4.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","3.4","-9.6","","","","100.0","0.03","0.0","0.6","1.7","0.1","0.08","1.7"
"81","Kyle Monangai","CHI","RB","17","2025","28","75.7","-2.3","-7","-2.4","3","0.2","8.6","0.11","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","2","7.1","0","","0","0.000","3","100.0","3","100.0","2","66.7","0","0","0.0","0","39.6","9.1","-5.9","","","","100.0","0.00","","0.0","5.6","0.3","0.20","5.6"
"82","Antonio Gibson","NE","RB","5","2025","3","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"83","Nyheim Hines","LAC, NO","RB","4","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"84","Samaje Perine","CIN","RB","15","2025","24","61.5","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"85","Travis Kelce","KC","TE","17","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"86","Tony Pollard","TEN","RB","17","2025","29","56.9","1.0","1","0.3","1","0.1","2.4","0.03","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","3.1","-5.7","","","","100.0","0.00","","0.0","2.6","0.2","0.09","2.6"
"87","Nick Chubb","HST","RB","15","2025","14","45.2","1.3","4","1.6","3","0.2","10.7","0.21","1","33.3","0","0.0","0.0","","0.00","","3","3.00","","","0","0.0","1","0","0","0","2","8.7","0","","0","0.000","0","","1","33.3","1","33.3","0","0","0.0","0","42.4","11.1","-6.6","","","","100.0","0.07","0.1","1.0","4.7","0.3","0.34","4.7"
"88","Puka Nacua","LA","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"89","Zaire Mitchell-Paden","BLT, NO","TE","8","2025","3","75.0","8.0","8","15.1","1","0.1","25.0","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","1","0","0","0","0.0","0","","0","0.000","1","100.0","1","100.0","0","","1","0","0.0","0","39.6","25.0","-7.7","","","","100.0","0.00","","0.0","3.6","0.4","1.18","3.6"
"90","Evan Engram","DEN","TE","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"91","LeQuint Allen","JAX","RB","17","2025","22","68.8","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","3.3","0.2","0.15","3.3"
"92","Dawson Knox","BUF","TE","17","2025","3","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"93","AJ Dillon","PHI","RB","7","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"94","Najee Harris","LAC","RB","3","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"95","Rasheen Ali","BLT","RB","15","2025","16","69.6","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","1.2","0.1","0.08","1.2"
"96","Elijah Higgins","ARZ","TE","17","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"97","Khalil Herbert","NYJ","RB","5","2025","3","50.0","-4.0","-4","-12.5","1","0.2","16.7","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","16.7","-5.6","","","","100.0","0.00","","0.0","1.7","0.3","0.57","1.7"
"98","Kendre Miller","NO","RB","7","2025","3","42.9","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"99","Clyde Edwards-Helaire","KC","RB","2","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"100","Julius Chestnut","TEN","RB","17","2025","2","40.0","5.0","5","18.5","1","0.1","25.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","25.0","-7.2","","","","100.0","0.00","","0.0","1.4","0.1","0.72","1.4"
"101","Tyler Goodson","IND","RB","11","2025","3","100.0","0.0","0","0.0","1","0.1","33.3","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","33.3","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","33.3","-5.8","","","","100.0","0.00","","0.0","3.0","0.3","1.00","3.0"
"102","Rome Odunze","CHI","WR","12","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"103","Tyjae Spears","TEN","RB","13","2025","23","54.8","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"104","Jaleel McLaughlin","DEN","RB","8","2025","2","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"105","Drew Sample","CIN","TE","17","2025","5","62.5","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"106","DeeJay Dallas","JAX, CAR","RB","5","2025","2","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"107","James Proche","TEN","WR","9","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"108","Cole Kmet","CHI","TE","16","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"109","Travis Homer","CHI","RB","8","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"110","Braelon Allen","NYJ","RB","4","2025","3","50.0","0.0","0","0.0","1","0.3","16.7","0.33","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","25.0","0","","0","0.000","1","100.0","1","100.0","0","","0","0","0.0","0","39.6","20.0","-5.8","","","","100.0","0.00","","0.0","2.6","0.7","0.88","2.6"
"111","Rashee Rice","KC","WR","8","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"112","Chris Rodriguez","WAS","RB","13","2025","12","75.0","14.0","14","9.3","1","0.1","6.7","0.08","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","7.1","-9.9","","","","100.0","0.00","","0.0","1.7","0.1","0.14","1.7"
"113","Taysom Hill","NO","TE","13","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"114","Jameson Williams","DET","WR","17","2025","1","100.0","2.0","2","100.0","1","0.1","100.0","1.00","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","1","0","0","0","1","100.0","0","","0","0.000","1","100.0","1","100.0","0","","0","0","0.0","0","39.6","100.0","-5.3","","","","100.0","0.00","","0.0","2.6","0.2","2.64","2.6"
"115","Cameron Latu","PHI","TE","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"116","Miles Sanders","DAL","RB","4","2025","3","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"117","Roschon Johnson","CHI","RB","6","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"118","Hassan Haskins","LAC","RB","11","2025","8","66.7","-4.0","-4","-7.1","1","0.1","9.1","0.13","1","100.0","0","0.0","0.0","","0.00","","4","4.00","1","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","10.0","-5.6","","","","100.0","0.13","0.1","1.0","1.5","0.1","0.19","1.5"
"119","Blake Corum","LA","RB","17","2025","11","31.4","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"120","Zamir White","LV","RB","5","2025","5","62.5","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"121","Tank Bigsby","PHI, JAX","RB","16","2025","9","75.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"122","Savion Williams","GB","WR","12","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"123","Jaret Patterson","LAC","RB","6","2025","4","44.4","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"124","Andrei Iosivas","CIN","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"125","Brock Bowers","LV","TE","12","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"126","Ja'Tavion Sanders","CAR","TE","13","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"127","Charlie Woerner","ATL","TE","17","2025","6","66.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"128","Dalton Schultz","HST","TE","17","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"129","Michael Mayer","LV","TE","13","2025","1","50.0","-1.0","-1","-9.1","1","0.1","50.0","1.00","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","50.0","-4.9","","","","100.0","0.00","","0.0","1.3","0.1","1.35","1.3"
"130","Mason Taylor","NYJ","TE","13","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"131","Durham Smythe","CHI","TE","17","2025","1","33.3","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"132","Juwan Johnson","NO","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"133","Josh Whyle","GB","TE","8","2025","1","50.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"134","Brittain Brown","CHI","RB","2","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"135","Ronnie Rivers","LA","RB","7","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"136","John FitzPatrick","GB","TE","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"137","Emari Demercado","ARZ","RB","13","2025","19","79.2","1.0","1","0.4","1","0.1","5.0","0.05","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","1","0","0.0","0","39.6","5.3","-5.7","","","","100.0","0.00","","0.0","1.5","0.1","0.08","1.5"
"138","Brian Robinson","SF","RB","17","2025","8","72.7","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"139","Brandin Cooks","NO, BUF","WR","15","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"140","Corey Kiner","ARZ","RB","4","2025","2","100.0","2.0","2","100.0","1","0.3","50.0","0.50","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","1","100.0","1","100.0","0","","0","0","0.0","0","39.6","100.0","-6.4","","","","100.0","0.00","","0.0","1.5","0.4","0.74","1.5"
"141","Xavier Worthy","KC","WR","14","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
"142","Bucky Irving","TB","RB","10","2025","24","55.8","-3.5","-7","-2.8","2","0.2","5.9","0.08","2","100.0","0","0.0","0.0","","0.00","","7","3.50","5","2.50","0","0.0","0","0","0","0","1","4.2","0","","0","0.000","0","","2","100.0","0","","1","1","100.0","0","79.2","6.7","-6.0","","","","100.0","0.08","0.2","2.0","4.5","0.4","0.19","4.5"
"143","John Metchie","PHI, NYJ","WR","16","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","","","100.0","0.00","","0.0","0.0","0.0","0.00","0.0"
