"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Ashton Jeanty","LV","RB","17","2025","89","69.5","-1.5","-26","-4.1","17","1.0","15.0","0.19","13","76.5","97","5.7","11.2","1.09","5.71","7.46","125","9.62","41","3.15","1","50.0","1","0","0","0","5","6.6","3","0.23","4","0.045","1","5.9","14","82.4","0","","1","1","100.0","0","109.2","16.2","0.1","","","","100.0","0.32","1.7","28.7","27.2","1.6","0.31","27.2"
"12","Kyren Williams","LA","RB","17","2025","90","61.6","2.6","41","3.3","16","0.9","11.5","0.18","11","68.8","91","5.4","7.3","1.01","5.69","8.27","63","5.73","14","1.27","1","12.5","4","0","0","0","4","4.1","1","0.09","6","0.067","0","","11","68.8","0","","2","2","100.0","0","103.9","12.0","-0.7","","","","100.0","0.29","1.5","26.1","23.0","1.4","0.26","23.0"
"13","Kyle Monangai","CHI","RB","17","2025","59","65.6","0.8","8","0.9","10","0.6","12.2","0.17","8","80.0","91","5.4","14.7","1.54","9.10","11.38","89","11.13","17","2.13","0","0.0","0","0","0","0","2","4.4","2","0.25","3","0.051","2","20.0","10","100.0","1","10.0","0","0","0.0","0","104.6","13.3","2.7","","","","100.0","0.29","1.0","17.1","15.5","0.9","0.26","15.5"
"14","Chuba Hubbard","CAR","RB","15","2025","54","74.0","-1.5","-19","-4.1","13","0.9","20.0","0.24","11","84.6","87","5.8","17.5","1.61","6.69","7.91","118","10.73","26","2.36","0","0.0","2","0","0","0","5","12.2","4","0.36","6","0.111","2","15.4","13","100.0","2","15.4","0","0","0.0","0","94.6","21.3","0.8","","","","100.0","0.36","1.3","19.7","21.5","1.4","0.40","21.5"
"15","Bam Knight","ARZ","RB","12","2025","35","67.3","0.6","7","2.4","11","0.9","23.4","0.31","8","72.7","85","7.1","22.0","2.43","7.73","10.63","77","9.63","20","2.50","1","50.0","2","0","0","0","3","10.7","1","0.13","6","0.171","1","9.1","9","81.8","1","9.1","0","0","0.0","0","125.2","25.6","1.7","","","","100.0","0.64","1.9","22.5","19.1","1.6","0.54","19.1"
"16","Jaylen Warren","PIT","RB","16","2025","55","66.3","-4.9","-54","-18.2","11","0.7","15.3","0.20","11","100.0","81","5.1","17.1","1.47","7.36","7.36","135","12.27","56","5.09","0","0.0","1","0","0","0","4","8.2","8","0.73","4","0.073","0","","11","100.0","3","27.3","0","0","0.0","0","97.3","16.4","2.2","","","","100.0","0.35","1.2","19.1","17.3","1.1","0.31","17.3"
"17","De'Von Achane","MIA","RB","16","2025","57","69.5","-0.9","-13","-2.7","15","0.9","19.7","0.26","14","93.3","81","5.1","14.2","1.42","5.40","5.79","83","5.93","23","1.64","1","50.0","1","0","0","0","5","9.6","3","0.21","4","0.070","0","","14","93.3","2","13.3","1","1","100.0","0","111.4","21.1","-1.0","","","","100.0","0.49","1.8","28.1","23.8","1.5","0.42","23.8"
"18","Michael Carter","ARZ","RB","13","2025","61","75.3","1.2","20","3.9","17","1.3","24.3","0.28","13","76.5","78","6.0","19.7","1.28","4.59","6.00","67","5.15","24","1.85","0","0.0","2","0","0","0","3","7.5","4","0.31","3","0.049","2","11.8","15","88.2","0","","0","0","0.0","0","84.9","26.6","-1.6","","","","100.0","0.34","1.6","20.8","24.2","1.9","0.40","24.2"
"19","David Montgomery","DET","RB","17","2025","60","69.0","1.2","14","2.5","12","0.7","15.2","0.20","10","83.3","76","4.5","12.1","1.27","6.33","7.60","73","7.30","15","1.50","0","0.0","2","0","0","0","4","8.2","1","0.10","3","0.050","0","","10","83.3","3","25.0","0","0","0.0","0","93.1","16.7","-0.1","","","","100.0","0.29","1.0","17.6","18.0","1.1","0.30","18.0"
"20","Rico Dowdle","CAR","RB","17","2025","51","64.6","-1.2","-17","-3.9","14","0.8","20.6","0.27","14","100.0","75","4.4","16.8","1.47","5.36","5.36","92","6.57","25","1.79","1","100.0","2","0","0","1","4","12.5","1","0.07","4","0.078","0","","14","100.0","3","21.4","0","0","0.0","0","112.8","24.1","-0.7","","","","100.0","0.54","1.6","27.5","23.2","1.4","0.45","23.2"
"21","Ty Johnson","BUF","RB","17","2025","51","79.7","-2.2","-24","-8.2","11","0.6","20.4","0.22","8","72.7","72","4.2","16.8","1.41","6.55","9.00","90","11.25","24","3.00","0","0.0","1","0","0","0","5","17.2","1","0.13","4","0.078","1","9.1","9","81.8","5","45.5","0","0","0.0","0","90.0","21.6","0.1","","","","100.0","0.30","0.9","15.2","16.8","1.0","0.33","16.8"
"22","Cam Skattebo","NYG","RB","8","2025","30","83.3","-0.7","-6","-3.5","9","1.1","33.3","0.30","8","88.9","71","8.9","27.4","2.37","7.89","8.88","77","9.63","19","2.38","1","50.0","1","0","0","0","4","22.2","2","0.25","4","0.133","1","11.1","9","100.0","3","33.3","0","0","0.0","0","136.6","36.0","2.0","","","","100.0","0.70","2.6","21.1","13.7","1.7","0.46","13.7"
"23","Josh Jacobs","GB","RB","15","2025","53","75.7","-2.4","-34","-9.2","14","0.9","22.2","0.26","11","78.6","71","4.7","12.6","1.34","5.07","6.45","93","8.45","20","1.82","0","0.0","0","0","0","0","3","8.6","4","0.36","1","0.019","0","","11","78.6","2","14.3","0","0","0.0","0","87.8","24.1","-0.7","","","","100.0","0.34","1.2","18.1","20.0","1.3","0.38","20.0"
"24","Chase Brown","CIN","RB","17","2025","74","79.6","-0.6","-7","-1.4","12","0.7","13.6","0.16","11","91.7","67","3.9","11.4","0.91","5.58","6.09","73","6.64","15","1.36","0","0.0","0","0","0","0","3","5.2","4","0.36","3","0.041","1","8.3","12","100.0","0","","2","2","100.0","0","89.9","14.6","-0.4","","","","100.0","0.24","1.0","17.7","19.3","1.1","0.26","19.3"
"25","Tony Pollard","TEN","RB","17","2025","76","61.3","0.4","5","0.7","13","0.8","11.4","0.17","10","76.9","66","3.9","10.3","0.87","5.08","6.60","69","6.90","27","2.70","0","0.0","1","0","0","0","3","4.2","0","","5","0.066","1","7.7","11","84.6","2","15.4","1","1","100.0","0","55.3","12.9","-1.2","","","","100.0","0.22","1.0","16.6","21.7","1.3","0.29","21.7"
"26","TreVeyon Henderson","NE","RB","17","2025","72","82.8","-1.3","-17","-2.6","13","0.8","17.3","0.18","10","76.9","63","3.7","8.4","0.88","4.85","6.30","80","8.00","16","1.60","0","0.0","1","0","0","0","4","9.1","1","0.10","0","0.000","2","15.4","12","92.3","4","30.8","0","0","0.0","0","86.4","18.3","-1.2","","","","100.0","0.23","1.0","16.3","21.2","1.2","0.29","21.2"
"27","Kenneth Gainwell","PIT","RB","17","2025","36","76.6","-1.4","-14","-8.9","10","0.6","21.7","0.28","10","100.0","62","3.6","24.2","1.72","6.20","6.20","76","7.60","9","0.90","0","0.0","2","0","0","0","5","17.2","0","","4","0.111","0","","10","100.0","2","20.0","0","0","0.0","0","92.5","22.7","0.2","","","","100.0","0.45","1.0","16.2","15.0","0.9","0.42","15.0"
"28","Tyrone Tracy","NYG","RB","15","2025","58","69.0","0.1","1","0.2","9","0.6","12.3","0.16","8","88.9","62","4.1","8.6","1.07","6.89","7.75","64","8.00","18","2.25","1","25.0","1","1","1","1","3","5.8","2","0.25","3","0.052","0","","8","88.9","2","22.2","1","1","100.0","0","132.4","13.0","1.3","","","","100.0","0.35","1.3","20.2","15.4","1.0","0.27","15.4"
"29","Emanuel Wilson","GB","RB","17","2025","33","64.7","-0.6","-3","-1.1","5","0.3","11.9","0.15","5","100.0","59","3.5","17.7","1.79","11.80","11.80","62","12.40","25","5.00","0","0.0","0","0","0","0","1","3.6","3","0.60","2","0.061","0","","5","100.0","1","20.0","0","0","0.0","0","115.8","13.5","5.8","","","","100.0","0.33","0.6","10.9","8.2","0.5","0.25","8.2"
"30","Rhamondre Stevenson","NE","RB","14","2025","69","68.3","1.1","10","1.6","9","0.6","10.6","0.13","7","77.8","59","4.2","7.9","0.86","6.56","8.43","69","9.86","6","0.86","0","0.0","0","0","0","0","2","3.6","1","0.14","1","0.014","1","11.1","8","88.9","2","22.2","0","0","0.0","0","94.0","11.4","0.0","","","","100.0","0.19","0.9","12.9","13.1","0.9","0.19","13.1"
"31","Jeremy McNichols","WAS","RB","17","2025","37","72.5","-1.9","-21","-16.2","11","0.6","30.6","0.30","7","63.6","58","3.4","28.4","1.57","5.27","8.29","87","12.43","30","4.29","0","0.0","0","0","0","0","4","23.5","1","0.14","4","0.108","1","9.1","8","72.7","3","27.3","0","0","0.0","0","39.2","34.4","-0.7","","","","100.0","0.35","0.8","12.8","16.1","0.9","0.44","16.1"
"32","Tyjae Spears","TEN","RB","13","2025","43","68.3","-2.4","-24","-5.5","10","0.8","18.5","0.23","8","80.0","58","4.5","17.6","1.35","5.80","7.25","73","9.13","22","2.75","0","0.0","0","0","0","0","4","11.8","3","0.38","3","0.070","1","10.0","9","90.0","1","10.0","0","0","0.0","0","90.8","20.0","0.2","","","","100.0","0.32","1.1","13.8","13.6","1.0","0.32","13.6"
"33","Bucky Irving","TB","RB","10","2025","42","72.4","-2.9","-32","-12.7","11","1.1","19.6","0.26","9","81.8","56","5.6","18.1","1.33","5.09","6.22","94","10.44","28","3.11","0","0.0","1","0","0","0","4","11.8","5","0.56","3","0.071","0","","9","81.8","3","27.3","0","0","0.0","0","87.9","20.4","-0.5","","","","100.0","0.35","1.5","14.6","20.4","2.0","0.49","20.4"
"34","D'Andre Swift","CHI","RB","16","2025","78","69.6","-0.8","-10","-1.4","13","0.8","12.7","0.17","10","76.9","54","3.4","7.2","0.69","4.15","5.40","50","5.00","7","0.70","0","0.0","0","0","0","0","6","9.5","1","0.10","4","0.051","1","7.7","11","84.6","3","23.1","0","0","0.0","0","83.5","14.3","-2.0","","","","100.0","0.20","1.0","15.4","19.6","1.2","0.25","19.6"
"35","Ray Davis","BUF","RB","17","2025","23","79.3","0.6","3","1.7","5","0.3","19.2","0.22","4","80.0","54","3.2","17.5","2.35","10.80","13.50","52","13.00","4","1.00","1","50.0","1","0","0","0","1","7.1","2","0.50","4","0.174","0","","4","80.0","0","","0","0","0.0","0","151.3","19.2","4.7","","","","100.0","0.67","0.9","15.4","7.2","0.4","0.31","7.2"
"36","Rachaad White","TB","RB","17","2025","68","63.0","-1.4","-13","-1.7","9","0.5","10.3","0.13","9","100.0","53","3.1","10.3","0.78","5.89","5.89","66","7.33","26","2.89","0","0.0","0","0","0","0","5","8.6","1","0.11","3","0.044","0","","9","100.0","4","44.4","0","0","0.0","0","91.2","10.8","-0.2","","","","100.0","0.21","0.8","14.3","12.9","0.8","0.19","12.9"
"37","Alvin Kamara","NO","RB","11","2025","60","71.4","2.9","40","6.7","14","1.3","19.7","0.23","10","71.4","52","4.7","11.1","0.87","3.71","5.20","51","5.10","4","0.40","0","0.0","1","0","0","1","8","15.4","1","0.10","2","0.033","1","7.1","12","85.7","0","","1","0","0.0","0","77.1","20.0","-2.6","","","","100.0","0.25","1.4","15.2","23.6","2.1","0.39","23.6"
"38","Tyler Warren","IND","TE","17","2025","7","100.0","6.3","19","37.3","3","0.2","42.9","0.43","3","100.0","49","2.9","87.5","7.00","16.33","16.33","30","10.00","5","1.67","0","0.0","0","0","0","0","3","50.0","0","","1","0.143","0","","3","100.0","0","","0","0","0.0","0","118.8","42.9","8.3","","","","100.0","1.13","0.5","7.9","4.9","0.3","0.70","4.9"
"39","Derrick Henry","BLT","RB","17","2025","47","68.1","2.2","13","2.1","6","0.4","10.2","0.13","4","66.7","47","2.8","7.4","1.00","7.83","11.75","39","9.75","7","1.75","0","0.0","0","0","0","0","1","2.5","1","0.25","2","0.043","0","","4","66.7","0","","0","0","0.0","0","50.7","10.7","1.6","","","","100.0","0.19","0.5","8.7","7.8","0.5","0.17","7.8"
"40","Aaron Jones","MIN","RB","12","2025","36","72.0","-0.9","-7","-2.4","8","0.7","17.8","0.22","6","75.0","44","3.7","15.5","1.22","5.50","7.33","48","8.00","8","1.33","0","0.0","1","0","0","0","4","14.3","0","","1","0.028","2","25.0","8","100.0","3","37.5","0","0","0.0","0","87.5","21.1","-0.4","","","","100.0","0.29","0.9","10.4","14.5","1.2","0.40","14.5"
"41","Bhayshul Tuten","JAX","RB","15","2025","23","67.6","0.3","2","0.8","6","0.4","20.0","0.26","4","66.7","43","2.9","18.8","1.87","7.17","10.75","44","11.00","6","1.50","0","0.0","0","0","0","0","1","5.3","1","0.25","1","0.043","1","16.7","5","83.3","1","16.7","1","0","0.0","0","87.5","21.4","1.3","","","","100.0","0.36","0.6","8.3","10.3","0.7","0.45","10.3"
"42","Kareem Hunt","KC","RB","17","2025","52","66.7","-0.6","-4","-0.6","7","0.4","11.1","0.13","6","85.7","43","2.5","7.2","0.83","6.14","7.17","47","7.83","14","2.33","0","0.0","0","0","0","0","3","7.9","0","","3","0.058","0","","6","85.7","2","28.6","0","0","0.0","0","92.3","11.9","0.1","","","","100.0","0.20","0.6","10.3","10.1","0.6","0.19","10.1"
"43","Omarion Hampton","LAC","RB","9","2025","42","80.8","-0.7","-6","-1.7","9","1.0","20.5","0.21","7","77.8","42","4.7","12.2","1.00","4.67","6.00","52","7.43","13","1.86","0","0.0","0","0","0","0","3","12.0","0","","1","0.024","0","","8","88.9","1","11.1","2","1","50.0","0","86.1","21.4","-1.4","","","","100.0","0.27","1.2","11.2","13.3","1.5","0.32","13.3"
"44","Saquon Barkley","PHI","RB","16","2025","63","57.8","-0.8","-8","-1.0","10","0.6","10.8","0.16","5","50.0","39","2.4","6.1","0.62","3.90","7.80","43","8.60","-1","-0.20","0","0.0","0","0","0","0","2","3.6","0","","2","0.032","4","40.0","9","90.0","0","","0","0","0.0","0","60.0","11.6","-1.5","","","","100.0","0.14","0.6","8.9","14.3","0.9","0.23","14.3"
"45","James Cook","BUF","RB","17","2025","73","74.5","0.2","2","0.4","11","0.6","13.8","0.15","9","81.8","37","2.2","5.5","0.51","3.36","4.11","32","3.56","11","1.22","1","25.0","2","0","0","0","4","8.2","1","0.11","1","0.014","0","","10","90.9","1","9.1","0","0","0.0","0","111.0","14.5","-2.7","","","","100.0","0.26","1.1","18.7","17.5","1.0","0.24","17.5"
"46","Jacory Croskey-Merritt","WAS","RB","17","2025","37","58.7","-0.5","-2","-0.5","4","0.2","8.0","0.11","3","75.0","37","2.2","8.4","1.00","9.25","12.33","34","11.33","2","0.67","0","0.0","0","0","0","0","1","3.3","0","","2","0.054","0","","3","75.0","1","25.0","0","0","0.0","0","103.1","8.7","3.1","","","","100.0","0.18","0.4","6.7","7.9","0.5","0.21","7.9"
"47","Samaje Perine","CIN","RB","15","2025","38","71.7","-2.0","-12","-2.8","6","0.4","12.2","0.16","6","100.0","36","2.4","8.8","0.95","6.00","6.00","48","8.00","12","2.00","0","0.0","0","0","0","0","0","0.0","1","0.17","2","0.053","0","","6","100.0","0","","0","0","0.0","0","91.7","13.0","0.3","","","","100.0","0.25","0.6","9.6","9.5","0.6","0.25","9.5"
"48","Zavier Scott","MIN","RB","11","2025","12","66.7","-3.7","-11","-14.9","3","0.3","20.0","0.25","3","100.0","35","3.2","24.0","2.92","11.67","11.67","46","15.33","27","9.00","0","0.0","0","0","0","0","2","22.2","2","0.67","3","0.250","0","","3","100.0","1","33.3","0","0","0.0","0","115.3","20.0","6.1","","","","100.0","0.54","0.6","6.5","4.0","0.4","0.34","4.0"
"49","Tyler Allgeier","ATL","RB","17","2025","26","57.8","-4.0","-16","-8.6","4","0.2","9.3","0.15","4","100.0","32","1.9","12.8","1.23","8.00","8.00","48","12.00","10","2.50","0","0.0","0","0","0","0","1","3.6","0","","1","0.038","0","","4","100.0","1","25.0","0","0","0.0","0","100.0","10.0","2.4","","","","100.0","0.28","0.4","7.2","5.7","0.3","0.22","5.7"
"50","Jaylen Wright","MIA","RB","10","2025","16","80.0","-3.4","-17","-21.0","5","0.5","26.3","0.31","3","60.0","31","3.1","21.2","1.94","6.20","10.33","42","14.00","29","9.67","0","0.0","0","0","0","0","3","17.6","1","0.33","2","0.125","1","20.0","5","100.0","3","60.0","1","0","0.0","0","77.9","26.3","0.5","","","","100.0","0.38","0.6","6.1","7.3","0.7","0.45","7.3"
"51","Isiah Pacheco","KC","RB","13","2025","53","65.4","-2.5","-25","-5.8","10","0.8","14.3","0.19","6","60.0","29","2.2","5.5","0.55","2.90","4.83","39","6.50","7","1.17","0","0.0","1","0","0","0","2","4.5","0","","1","0.019","4","40.0","10","100.0","2","20.0","0","0","0.0","0","64.6","15.9","-3.2","","","","100.0","0.17","0.7","8.9","15.1","1.2","0.29","15.1"
"52","Chris Brooks","GB","RB","17","2025","26","68.4","1.4","7","2.0","5","0.3","15.2","0.19","4","80.0","28","1.6","12.2","1.08","5.60","7.00","26","6.50","4","1.00","0","0.0","1","0","0","0","1","5.6","2","0.50","0","0.000","0","","4","80.0","0","","0","0","0.0","0","90.0","15.6","-0.8","","","","100.0","0.26","0.4","6.8","7.3","0.4","0.28","7.3"
"53","DJ Moore","CHI","WR","17","2025","5","71.4","6.3","19","33.9","3","0.2","42.9","0.60","3","100.0","28","1.6","59.6","5.60","9.33","9.33","9","3.00","2","0.67","0","0.0","0","0","0","1","2","50.0","0","","1","0.200","0","","3","100.0","1","33.3","1","1","100.0","0","105.6","42.9","2.4","","","","100.0","1.16","0.3","5.8","3.9","0.2","0.78","3.9"
"54","Jerome Ford","CLV","RB","13","2025","34","72.3","-2.5","-15","-5.0","6","0.5","15.0","0.18","6","100.0","28","2.2","14.0","0.82","4.67","4.67","43","7.17","14","2.33","0","0.0","0","0","0","0","2","8.7","2","0.33","0","0.000","0","","6","100.0","2","33.3","0","0","0.0","0","86.1","17.1","-1.2","","","","100.0","0.26","0.7","8.8","11.0","0.8","0.32","11.0"
"55","Tyler Badie","DEN","RB","16","2025","30","81.1","-2.2","-11","-3.5","5","0.3","13.9","0.17","3","60.0","27","1.7","14.1","0.90","5.40","9.00","34","11.33","5","1.67","0","0.0","0","0","0","0","1","5.0","0","","1","0.033","1","20.0","4","80.0","1","20.0","0","0","0.0","0","74.6","14.7","-0.4","","","","100.0","0.19","0.4","5.7","7.1","0.4","0.24","7.1"
"56","Kimani Vidal","LAC","RB","13","2025","49","63.6","-2.3","-16","-3.1","7","0.5","10.4","0.14","7","100.0","26","2.0","5.4","0.53","3.71","3.71","42","6.00","6","0.86","1","50.0","2","0","0","0","2","4.5","0","","2","0.041","0","","7","100.0","0","","0","0","0.0","0","121.7","11.3","-2.1","","","","100.0","0.32","1.2","15.6","12.7","1.0","0.26","12.7"
"57","Cole Kmet","CHI","TE","16","2025","6","66.7","12.5","25","16.7","2","0.1","25.0","0.33","1","50.0","26","1.6","14.7","4.33","13.00","26.00","2","2.00","","","0","0.0","0","0","0","1","0","0.0","0","","1","0.167","0","","1","50.0","0","","1","1","100.0","0","95.8","25.0","2.4","","","","100.0","0.60","0.2","3.6","4.0","0.2","0.66","4.0"
"58","J.K. Dobbins","DEN","RB","10","2025","32","50.8","-2.3","-18","-4.2","8","0.8","14.8","0.25","6","75.0","25","2.5","7.7","0.78","3.13","4.17","34","5.67","9","1.50","0","0.0","0","0","0","0","4","9.5","1","0.17","0","0.000","1","12.5","7","87.5","2","25.0","0","0","0.0","0","77.6","16.0","-2.7","","","","100.0","0.27","0.9","8.5","11.3","1.1","0.35","11.3"
"59","Jordan Mason","MIN","RB","16","2025","33","57.9","-3.2","-19","-4.8","6","0.4","11.5","0.18","4","66.7","21","1.3","5.8","0.64","3.50","5.25","38","9.50","9","2.25","0","0.0","0","0","0","0","4","11.1","0","","1","0.030","1","16.7","5","83.3","4","66.7","0","0","0.0","0","72.2","12.2","-2.1","","","","100.0","0.18","0.4","6.1","9.3","0.6","0.28","9.3"
"60","Audric Estime","NO","RB","6","2025","25","80.6","2.0","8","3.0","4","0.7","14.3","0.16","3","75.0","21","3.5","10.7","0.84","5.25","7.00","16","5.33","4","1.33","0","0.0","0","0","0","0","3","12.5","1","0.33","0","0.000","0","","3","75.0","0","","0","0","0.0","0","86.5","14.3","-1.1","","","","100.0","0.20","0.9","5.1","5.7","1.0","0.23","5.7"
"61","Najee Harris","LAC","RB","3","2025","7","77.8","2.5","5","7.1","2","0.7","28.6","0.29","2","100.0","20","6.7","45.5","2.86","10.00","10.00","15","7.50","8","4.00","0","0.0","0","0","0","0","1","16.7","1","0.50","1","0.143","0","","2","100.0","0","","0","0","0.0","0","108.3","28.6","3.8","","","","100.0","0.57","1.3","4.0","2.7","0.9","0.39","2.7"
"62","Isaiah Davis","NYJ","RB","16","2025","45","71.4","2.2","11","2.5","5","0.3","9.4","0.11","4","80.0","20","1.3","6.2","0.44","4.00","5.00","15","3.75","4","1.00","0","0.0","0","0","0","0","2","6.7","0","","1","0.022","0","","4","80.0","1","20.0","1","1","100.0","0","83.3","11.1","-2.9","","","","100.0","0.13","0.4","6.0","7.5","0.5","0.17","7.5"
"63","Emari Demercado","ARZ","RB","13","2025","28","70.0","-0.8","-5","-2.3","6","0.5","16.7","0.21","4","66.7","19","1.5","7.4","0.68","3.17","4.75","20","5.00","4","1.00","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","4","66.7","0","","0","0","0.0","0","70.8","18.8","-2.8","","","","100.0","0.21","0.5","5.9","8.8","0.7","0.31","8.8"
"64","James Conner","ARZ","RB","3","2025","10","58.8","-4.0","-16","-44.4","4","1.3","28.6","0.40","4","100.0","19","6.3","38.8","1.90","4.75","4.75","35","8.75","10","2.50","0","0.0","0","0","0","0","2","18.2","0","","2","0.200","0","","4","100.0","2","50.0","0","0","0.0","0","86.5","28.6","-0.6","","","","100.0","0.59","2.0","5.9","5.5","1.8","0.55","5.5"
"65","Javonte Williams","DAL","RB","16","2025","71","70.3","0.3","2","0.2","8","0.5","8.5","0.11","6","75.0","18","1.1","2.2","0.25","2.25","3.00","26","4.33","12","2.00","0","0.0","0","0","0","0","4","6.7","0","","2","0.028","0","","7","87.5","3","37.5","2","0","0.0","0","77.1","8.9","-4.1","","","","100.0","0.11","0.5","7.8","11.3","0.7","0.16","11.3"
