"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Tetairoa McMillan","CAR","WR","17","2025","137","95.1","13.7","492","57.7","36","2.1","27.9","0.26","18","50.0","304","17.9","35.4","2.22","8.44","16.89","74","4.11","13","0.72","1","33.3","2","3","0","10","23","33.3","0","","15","0.109","8","22.2","30","83.3","1","2.8","6","1","16.7","0","76.6","32.1","-0.6","100.0","","","","0.40","3.2","54.4","62.9","3.7","0.46","62.9"
"12","A.J. Brown","PHI","WR","15","2025","121","91.7","13.4","456","42.4","34","2.3","30.1","0.28","24","70.6","304","20.3","32.3","2.51","8.94","12.67","63","2.63","38","1.58","2","50.0","3","1","1","8","27","37.0","2","0.08","15","0.124","3","8.8","29","85.3","2","5.9","7","5","71.4","1","93.3","31.2","0.1","100.0","","","","0.55","4.4","66.4","60.0","4.0","0.50","60.0"
"13","Alec Pierce","IND","WR","15","2025","117","96.7","21.0","505","46.4","24","1.6","22.0","0.21","13","54.2","303","20.2","31.1","2.59","12.63","23.31","51","3.92","20","1.54","0","0.0","1","1","0","8","20","24.4","0","","12","0.103","0","","16","66.7","0","","7","3","42.9","1","64.6","23.3","1.6","100.0","","","","0.37","2.9","43.3","50.8","3.4","0.43","50.8"
"14","Courtland Sutton","DEN","WR","17","2025","165","92.2","13.9","554","40.8","40","2.4","25.0","0.24","22","55.0","299","17.6","26.5","1.81","7.48","13.59","51","2.32","29","1.32","1","33.3","3","1","0","7","35","33.0","2","0.09","14","0.085","3","7.5","31","77.5","0","","9","4","44.4","0","77.0","26.0","-1.6","100.0","","","","0.35","3.4","57.9","69.9","4.1","0.42","69.9"
"15","DeVonta Smith","PHI","WR","17","2025","66","95.7","21.6","368","53.4","17","1.0","28.3","0.26","12","70.6","291","17.1","55.9","4.41","17.12","24.25","59","4.92","15","1.25","1","100.0","0","1","0","7","15","36.6","0","","12","0.182","0","","13","76.5","1","5.9","5","4","80.0","1","132.6","32.1","6.5","100.0","","","","0.71","2.8","47.1","40.9","2.4","0.62","40.9"
"16","Drake London","ATL","WR","12","2025","79","84.0","11.6","312","55.0","27","2.3","30.0","0.34","17","63.0","289","24.1","44.1","3.66","10.70","17.00","87","5.12","26","1.53","1","50.0","1","0","0","3","22","36.7","0","","11","0.139","0","","20","74.1","0","","6","3","50.0","2","111.5","33.3","2.3","100.0","","","","0.66","4.3","51.9","45.9","3.8","0.58","45.9"
"17","Terry McLaurin","WAS","WR","10","2025","60","95.2","13.7","274","66.5","20","2.0","41.7","0.33","17","85.0","277","27.7","61.0","4.62","13.85","16.29","52","3.06","21","1.24","0","0.0","0","0","0","2","16","51.6","2","0.12","15","0.250","0","","19","95.0","0","","5","3","60.0","0","118.8","45.5","4.6","100.0","","","","0.75","4.5","44.7","35.8","3.6","0.60","35.8"
"18","Darius Slayton","NYG","WR","14","2025","85","92.4","12.6","252","42.2","20","1.4","26.7","0.24","16","80.0","259","18.5","38.0","3.05","12.95","16.19","105","6.56","39","2.44","0","0.0","0","1","0","6","18","29.5","3","0.19","10","0.118","1","5.0","19","95.0","0","","5","3","60.0","1","118.8","27.4","4.6","100.0","","","","0.49","3.0","41.9","35.4","2.5","0.42","35.4"
"19","Kayshon Boutte","NE","WR","14","2025","110","94.8","13.6","285","38.7","21","1.5","21.4","0.19","17","81.0","253","18.1","30.4","2.30","12.05","14.88","21","1.24","10","0.59","1","33.3","0","1","1","3","17","27.4","0","","15","0.136","0","","19","90.5","0","","5","3","60.0","0","132.7","23.1","2.9","100.0","","","","0.44","3.5","48.3","39.9","2.8","0.36","39.9"
"20","DK Metcalf","PIT","WR","15","2025","89","90.8","8.2","269","64.5","33","2.2","37.1","0.37","22","66.7","251","16.7","42.2","2.82","7.61","11.41","160","7.27","43","1.95","1","33.3","4","1","1","6","29","46.8","5","0.23","12","0.135","2","6.1","26","78.8","4","12.1","4","1","25.0","0","74.2","39.3","0.2","100.0","","","","0.60","3.5","53.1","54.2","3.6","0.61","54.2"
"21","Davante Adams","LA","WR","14","2025","95","88.0","13.6","367","40.6","27","1.9","26.0","0.28","17","63.0","242","17.3","27.4","2.55","8.96","14.24","24","1.41","12","0.71","2","50.0","3","2","2","4","20","26.7","0","","15","0.158","5","18.5","24","88.9","0","","3","1","33.3","0","116.6","27.0","-0.5","100.0","","","","0.56","3.8","53.2","51.0","3.6","0.54","51.0"
"22","Troy Franklin","DEN","WR","17","2025","88","96.7","13.1","289","42.8","22","1.3","25.6","0.25","17","77.3","240","14.1","33.8","2.73","10.91","14.12","78","4.59","26","1.53","0","0.0","3","0","0","4","18","33.3","4","0.24","9","0.102","2","9.1","19","86.4","3","13.6","1","1","100.0","0","111.9","27.5","2.0","100.0","","","","0.47","2.4","41.0","38.4","2.3","0.44","38.4"
"23","Luther Burden","CHI","WR","15","2025","48","94.1","9.4","150","43.5","16","1.1","34.8","0.33","12","75.0","228","15.2","58.9","4.75","14.25","19.00","101","8.42","40","3.33","1","50.0","0","0","0","2","14","46.7","6","0.50","7","0.146","1","6.3","14","87.5","3","18.8","1","0","0.0","0","137.5","39.0","6.5","100.0","","","","0.85","2.7","40.8","26.1","1.7","0.54","26.1"
"24","Quentin Johnston","LAC","WR","14","2025","107","97.3","12.6","289","37.5","23","1.6","24.7","0.21","14","60.9","219","15.6","31.5","2.05","9.52","15.64","76","5.43","30","2.14","1","20.0","1","0","0","6","19","33.3","5","0.36","6","0.056","3","13.0","19","82.6","5","21.7","4","1","25.0","0","88.9","27.1","1.2","100.0","","","","0.39","3.0","41.9","38.6","2.8","0.36","38.6"
"25","Amon-Ra St. Brown","DET","WR","17","2025","80","92.0","11.2","247","48.4","22","1.3","27.5","0.28","14","63.6","218","12.8","36.6","2.73","9.91","15.57","87","6.21","15","1.07","0","0.0","1","0","0","2","18","36.0","1","0.07","11","0.138","2","9.1","17","77.3","1","4.5","2","1","50.0","0","77.5","31.4","1.3","100.0","","","","0.45","2.1","35.8","36.6","2.2","0.46","36.6"
"26","Tre Tucker","LV","WR","17","2025","138","96.5","9.2","267","31.5","29","1.7","22.7","0.21","20","69.0","217","12.8","23.2","1.57","7.48","10.85","69","3.45","23","1.15","1","50.0","3","1","1","3","23","25.8","3","0.15","10","0.072","2","6.9","24","82.8","4","13.8","5","3","60.0","1","87.9","24.4","-0.3","100.0","","","","0.35","2.8","47.7","54.5","3.2","0.39","54.5"
"27","Romeo Doubs","GB","WR","16","2025","94","95.9","16.5","297","45.3","18","1.1","20.2","0.19","12","66.7","215","13.4","33.2","2.29","11.94","17.92","41","3.42","21","1.75","1","33.3","3","1","1","4","15","30.0","0","","9","0.096","1","5.6","15","83.3","0","","7","3","42.9","0","125.9","22.2","2.4","100.0","","","","0.42","2.5","39.5","35.4","2.2","0.38","35.4"
"28","Emeka Egbuka","TB","WR","17","2025","99","93.4","10.7","322","55.5","30","1.8","32.6","0.30","17","56.7","212","12.5","33.4","2.14","7.07","12.47","83","4.88","19","1.12","1","50.0","2","2","1","5","26","40.0","1","0.06","7","0.071","2","6.7","19","63.3","4","13.3","4","4","100.0","0","76.0","33.7","-1.4","100.0","","","","0.45","2.6","44.2","53.7","3.2","0.54","53.7"
"29","Marvin Harrison","ARZ","WR","12","2025","96","94.1","15.7","313","54.9","20","1.7","23.8","0.21","11","55.0","206","17.2","33.1","2.15","10.30","18.73","46","4.18","34","3.09","0","0.0","4","4","0","6","17","32.1","2","0.18","9","0.094","1","5.0","13","65.0","0","","2","1","50.0","2","90.8","26.3","0.8","100.0","","","","0.33","2.6","31.6","38.6","3.2","0.40","38.6"
"30","Brian Thomas","JAX","WR","14","2025","125","94.0","15.2","502","46.7","33","2.4","27.0","0.26","17","51.5","205","14.6","28.4","1.64","6.21","12.06","76","4.47","10","0.59","1","33.3","3","2","0","10","29","34.9","1","0.06","9","0.072","2","6.1","26","78.8","0","","8","1","12.5","0","81.0","28.9","-3.0","100.0","","","","0.35","3.1","43.5","61.4","4.4","0.49","61.4"
"31","Stefon Diggs","NE","WR","17","2025","56","93.3","9.4","132","23.6","14","0.8","26.9","0.25","14","100.0","195","11.5","32.6","3.48","13.93","13.93","63","4.50","26","1.86","1","25.0","2","0","0","2","8","20.5","4","0.29","9","0.161","0","","14","100.0","0","","2","2","100.0","1","142.6","28.6","6.3","100.0","","","","0.71","2.3","39.5","22.2","1.3","0.40","22.2"
"32","Jerry Jeudy","CLV","WR","17","2025","121","91.0","14.1","367","52.8","26","1.5","21.7","0.21","13","50.0","193","11.4","27.9","1.60","7.42","14.85","75","5.77","7","0.54","2","50.0","0","2","1","7","21","28.4","1","0.08","5","0.041","1","3.8","16","61.5","1","3.8","2","1","50.0","0","84.3","24.1","-1.4","100.0","","","","0.36","2.5","43.3","49.4","2.9","0.41","49.4"
"33","DJ Moore","CHI","WR","17","2025","123","92.5","14.5","289","27.2","20","1.2","16.8","0.16","13","65.0","193","11.4","22.7","1.57","9.65","14.85","49","3.77","9","0.69","0","0.0","2","1","0","6","14","20.0","0","","8","0.065","2","10.0","17","85.0","3","15.0","5","3","60.0","1","75.6","18.7","0.4","100.0","","","","0.26","1.9","32.3","36.6","2.2","0.30","36.6"
"34","Ricky Pearsall","SF","WR","9","2025","65","94.2","14.5","218","43.5","15","1.7","24.6","0.23","10","66.7","192","21.3","35.8","2.95","12.80","19.20","36","3.60","7","0.70","0","0.0","1","1","0","4","13","31.7","0","","9","0.138","1","6.7","11","73.3","1","6.7","2","2","100.0","0","109.7","27.3","3.5","100.0","","","","0.45","3.2","29.2","33.3","3.7","0.51","33.3"
"35","Cooper Kupp","SEA","WR","16","2025","73","94.8","8.3","99","17.2","12","0.8","16.9","0.16","10","83.3","185","11.6","23.9","2.53","15.42","18.50","113","11.30","68","6.80","0","0.0","2","1","0","0","7","15.2","5","0.50","6","0.082","1","8.3","12","100.0","1","8.3","2","0","0.0","0","118.8","18.5","7.8","100.0","","","","0.38","1.7","27.5","22.3","1.4","0.30","22.3"
"36","Parker Washington","JAX","WR","16","2025","58","90.6","14.5","261","52.8","18","1.1","31.0","0.31","12","66.7","182","11.4","46.0","3.14","10.11","15.17","20","1.67","8","0.67","1","100.0","1","1","1","4","15","40.5","1","0.08","10","0.172","1","5.6","14","77.8","0","","3","2","66.7","1","95.1","32.7","1.0","100.0","","","","0.62","2.3","36.2","38.1","2.4","0.66","38.1"
"37","Khalil Shakir","BUF","WR","16","2025","39","95.1","1.2","16","10.3","13","0.8","35.1","0.33","10","76.9","182","11.4","46.7","4.67","14.00","18.20","136","13.60","101","10.10","2","50.0","0","0","0","0","11","45.8","7","0.70","6","0.154","1","7.7","11","84.6","6","46.2","0","0","0.0","0","157.9","37.1","7.7","100.0","","","","1.03","2.5","40.2","21.6","1.4","0.55","21.6"
"38","Jauan Jennings","SF","WR","15","2025","109","93.2","10.7","213","30.8","20","1.3","19.8","0.18","12","60.0","174","11.6","20.1","1.60","8.70","14.50","38","3.17","15","1.25","0","0.0","1","1","0","1","18","26.5","1","0.08","10","0.092","3","15.0","16","80.0","0","","6","4","66.7","0","48.8","21.3","0.1","100.0","","","","0.26","1.9","28.4","39.0","2.6","0.36","39.0"
"39","Zay Flowers","BLT","WR","17","2025","86","97.7","12.3","234","37.0","19","1.1","27.1","0.22","14","73.7","166","9.8","32.0","1.93","8.74","11.86","25","1.79","12","0.86","0","0.0","0","0","0","2","17","37.0","3","0.21","9","0.105","0","","15","78.9","1","5.3","4","4","100.0","0","99.9","28.8","-0.2","100.0","","","","0.36","1.8","30.6","36.0","2.1","0.42","36.0"
"40","Michael Pittman","IND","WR","17","2025","103","96.3","8.1","178","21.7","22","1.3","22.2","0.21","17","77.3","157","9.2","17.2","1.52","7.14","9.24","64","3.76","24","1.41","0","0.0","0","0","0","2","18","25.0","3","0.18","6","0.058","1","4.5","19","86.4","1","4.5","1","0","0.0","1","77.3","23.4","-0.3","100.0","","","","0.32","1.9","32.7","32.7","1.9","0.32","32.7"
"41","Jayden Higgins","HST","WR","17","2025","76","95.0","9.3","176","28.7","19","1.1","27.9","0.25","13","68.4","157","9.2","26.6","2.07","8.26","12.08","49","3.77","11","0.85","0","0.0","0","0","0","1","11","24.4","1","0.08","9","0.118","0","","14","73.7","0","","1","0","0.0","0","93.5","29.2","0.6","100.0","","","","0.38","1.7","28.7","31.5","1.9","0.41","31.5"
"42","Mack Hollins","NE","WR","15","2025","87","94.6","14.1","226","39.0","16","1.1","21.1","0.18","12","75.0","155","10.3","25.1","1.78","9.69","12.92","28","2.33","6","0.50","0","0.0","1","0","0","3","14","29.2","0","","6","0.069","1","6.3","13","81.3","0","","1","1","100.0","0","104.9","22.9","0.9","100.0","","","","0.32","1.8","27.5","28.3","1.9","0.33","28.3"
"43","Xavier Worthy","KC","WR","14","2025","84","92.3","19.4","369","55.6","19","1.4","24.4","0.23","11","57.9","155","11.1","22.6","1.85","8.16","14.09","55","5.00","15","1.36","0","0.0","1","1","0","6","16","32.7","1","0.09","8","0.095","1","5.3","12","63.2","1","5.3","0","0","0.0","0","62.4","26.4","-1.8","100.0","","","","0.32","1.9","26.5","39.6","2.8","0.47","39.6"
"44","Adonai Mitchell","NYJ, IND","WR","16","2025","73","88.0","16.6","283","58.6","17","1.1","24.3","0.23","9","52.9","154","9.6","32.8","2.11","9.06","17.11","63","7.00","40","4.44","0","0.0","2","1","0","5","16","30.8","3","0.33","3","0.041","1","5.9","10","58.8","0","","3","3","100.0","1","59.4","26.2","-0.3","100.0","","","","0.32","1.5","23.4","33.5","2.1","0.46","33.5"
"45","CeeDee Lamb","DAL","WR","14","2025","58","98.3","13.9","194","42.4","14","1.0","25.9","0.24","10","71.4","152","10.9","37.7","2.62","10.86","15.20","42","4.20","9","0.90","1","33.3","1","1","1","3","10","32.3","0","","6","0.103","1","7.1","12","85.7","0","","3","2","66.7","0","130.7","26.9","1.8","100.0","","","","0.54","2.2","31.2","26.3","1.9","0.45","26.3"
"46","Elic Ayomanor","TEN","WR","16","2025","125","89.3","14.1","310","37.8","22","1.4","17.6","0.18","11","50.0","151","9.4","21.4","1.21","6.86","13.73","27","2.45","13","1.18","0","0.0","1","1","0","4","16","20.5","0","","8","0.064","4","18.2","15","68.2","0","","2","2","100.0","1","72.3","19.6","-2.1","100.0","","","","0.21","1.6","26.1","38.1","2.4","0.30","38.1"
"47","Keenan Allen","LAC","WR","17","2025","57","98.3","9.4","159","30.7","17","1.0","34.0","0.30","13","76.5","149","8.8","30.7","2.61","8.76","11.46","42","3.23","14","1.08","2","50.0","2","2","2","2","14","43.8","2","0.15","7","0.123","0","","13","76.5","1","5.9","2","2","100.0","0","117.0","36.2","0.9","100.0","","","","0.70","2.3","39.9","32.4","1.9","0.57","32.4"
"48","Kendrick Bourne","SF","WR","16","2025","78","98.7","12.1","157","29.0","13","0.8","17.8","0.17","9","69.2","149","9.3","24.2","1.91","11.46","16.56","50","5.56","41","4.56","0","0.0","0","0","0","2","11","20.4","1","0.11","7","0.090","2","15.4","11","84.6","0","","4","3","75.0","0","75.5","18.8","2.7","100.0","","","","0.31","1.5","23.9","19.2","1.2","0.25","19.2"
"49","Jakobi Meyers","LV, JAX","WR","16","2025","74","97.4","10.3","165","29.6","16","1.0","23.5","0.22","12","75.0","145","9.1","26.5","1.96","9.06","12.08","30","2.50","14","1.17","1","33.3","2","2","1","0","11","24.4","2","0.17","7","0.095","1","6.3","14","87.5","1","6.3","4","2","50.0","0","123.2","24.6","0.8","100.0","","","","0.44","2.0","32.5","29.1","1.8","0.39","29.1"
"50","Darnell Mooney","ATL","WR","15","2025","72","87.8","11.8","235","47.5","20","1.3","26.0","0.28","12","60.0","141","9.4","23.9","1.96","7.05","11.75","11","0.92","6","0.50","0","0.0","2","0","0","2","18","36.0","1","0.08","8","0.111","1","5.0","14","70.0","1","5.0","2","1","50.0","0","81.5","29.0","-1.7","100.0","","","","0.36","1.7","26.1","36.5","2.4","0.51","36.5"
"51","Wan'Dale Robinson","NYG","WR","16","2025","57","98.3","10.2","153","36.3","15","0.9","30.6","0.26","10","66.7","138","8.6","29.2","2.42","9.20","13.80","32","3.20","3","0.30","1","25.0","0","1","1","3","12","36.4","0","","6","0.105","1","6.7","12","80.0","2","13.3","4","1","25.0","0","90.4","32.6","1.4","100.0","","","","0.52","1.9","29.8","24.3","1.5","0.43","24.3"
"52","Rome Odunze","CHI","WR","12","2025","73","88.0","11.9","203","35.6","17","1.4","23.3","0.23","10","58.8","134","11.2","26.2","1.84","7.88","13.40","68","6.80","20","2.00","2","50.0","3","3","1","3","12","27.9","1","0.10","9","0.123","1","5.9","12","70.6","0","","2","0","0.0","0","123.2","25.0","-0.5","100.0","","","","0.48","3.0","35.4","32.5","2.7","0.44","32.5"
"53","Christian Watson","GB","WR","10","2025","46","100.0","11.1","133","35.1","12","1.2","31.6","0.26","9","75.0","127","12.7","32.3","2.76","10.58","14.11","21","2.33","3","0.33","0","0.0","0","0","0","1","10","41.7","0","","7","0.152","1","8.3","12","100.0","0","","4","3","75.0","0","108.7","32.4","1.9","100.0","","","","0.47","2.2","21.7","21.5","2.1","0.47","21.5"
"54","Keon Coleman","BUF","WR","13","2025","87","90.6","8.6","164","29.3","19","1.5","23.8","0.22","13","68.4","119","9.2","17.7","1.37","6.26","9.15","40","3.08","5","0.38","0","0.0","1","0","0","3","15","32.6","0","","8","0.092","1","5.3","15","78.9","1","5.3","5","2","40.0","0","85.2","24.4","-1.4","100.0","","","","0.27","1.8","23.9","35.0","2.7","0.40","35.0"
"55","Mike Evans","TB","WR","8","2025","55","93.2","17.4","278","69.7","16","2.0","32.7","0.29","9","56.3","113","14.1","36.5","2.05","7.06","12.56","6","0.67","3","0.33","0","0.0","0","1","0","5","11","37.9","1","0.11","6","0.109","1","6.3","12","75.0","0","","6","3","50.0","0","78.4","34.0","-2.3","100.0","","","","0.37","2.5","20.3","29.6","3.7","0.54","29.6"
"56","Dyami Brown","JAX","WR","14","2025","58","86.6","17.4","209","40.9","12","0.9","19.4","0.21","7","58.3","112","8.0","27.3","1.93","9.33","16.00","12","1.71","15","2.14","0","0.0","0","0","0","4","11","22.9","0","","6","0.103","2","16.7","10","83.3","0","","3","1","33.3","0","89.6","20.3","-0.3","100.0","","","","0.31","1.3","18.2","22.5","1.6","0.39","22.5"
"57","Jordan Addison","MIN","WR","14","2025","75","80.6","15.2","228","37.1","15","1.1","17.6","0.20","6","40.0","102","7.3","15.5","1.36","6.80","17.00","23","3.83","9","1.50","0","0.0","0","0","0","4","12","21.8","0","","5","0.067","2","13.3","9","60.0","1","6.7","1","0","0.0","0","63.8","19.5","-2.6","100.0","","","","0.22","1.2","16.2","26.7","1.9","0.36","26.7"
"58","Tyreek Hill","MIA","WR","4","2025","13","100.0","12.8","64","61.5","5","1.3","41.7","0.38","5","100.0","101","25.3","70.6","7.77","20.20","20.20","37","7.40","11","2.20","0","0.0","0","0","0","1","4","50.0","1","0.20","5","0.385","0","","5","100.0","0","","0","0","0.0","0","118.8","45.5","12.3","100.0","","","","1.16","3.8","15.1","8.2","2.0","0.63","8.2"
"59","Tee Higgins","CIN","WR","15","2025","92","93.9","8.5","110","17.8","13","0.9","14.1","0.14","10","76.9","99","6.6","17.3","1.08","7.62","9.90","19","1.90","13","1.30","0","0.0","2","0","0","0","11","19.3","1","0.10","4","0.043","0","","12","92.3","0","","5","2","40.0","0","97.9","14.8","0.0","100.0","","","","0.22","1.3","19.9","20.0","1.3","0.22","20.0"
"60","Marquise Brown","KC","WR","16","2025","57","87.7","10.6","117","36.8","11","0.7","18.6","0.19","8","72.7","98","6.1","19.6","1.72","8.91","12.25","37","4.63","14","1.75","0","0.0","0","0","0","1","8","21.1","1","0.13","6","0.105","1","9.1","10","90.9","1","9.1","1","0","0.0","1","99.8","20.4","0.7","100.0","","","","0.31","1.1","17.8","20.4","1.3","0.36","20.4"
"61","Xavier Hutchinson","HST","WR","17","2025","86","92.5","9.2","120","22.2","13","0.8","15.5","0.15","6","46.2","97","5.7","14.4","1.13","7.46","16.17","37","6.17","3","0.50","0","0.0","1","1","0","0","11","19.6","1","0.17","5","0.058","0","","8","61.5","0","","3","2","66.7","0","71.6","16.0","-0.5","100.0","","","","0.18","0.9","15.7","22.2","1.3","0.26","22.2"
"62","Isaac TeSlaa","DET","WR","17","2025","58","96.7","14.7","103","21.3","7","0.4","13.2","0.12","5","71.4","95","5.6","19.3","1.64","13.57","19.00","19","3.80","11","2.20","1","50.0","2","2","1","1","6","17.1","0","","5","0.086","0","","5","71.4","0","","0","0","0.0","2","153.3","14.3","4.1","100.0","","","","0.35","1.2","20.5","13.4","0.8","0.23","13.4"
"63","Tyquan Thornton","KC","WR","14","2025","34","87.2","32.2","161","44.4","5","0.4","16.1","0.15","3","60.0","95","6.8","29.1","2.79","19.00","31.67","8","2.67","1","0.33","1","50.0","0","1","1","4","4","21.1","0","","3","0.088","1","20.0","4","80.0","0","","0","0","0.0","0","143.8","17.2","6.6","100.0","","","","0.54","1.3","18.5","8.9","0.6","0.26","8.9"
"64","Ladd McConkey","LAC","WR","16","2025","52","89.7","12.8","102","32.9","8","0.5","16.0","0.15","6","75.0","94","5.9","21.8","1.81","11.75","15.67","22","3.67","5","0.83","0","0.0","0","0","0","1","3","10.3","0","","4","0.077","0","","6","75.0","0","","0","0","0.0","0","74.0","17.4","2.6","100.0","","","","0.30","1.0","15.4","12.2","0.8","0.23","12.2"
"65","KaVontae Turpin","DAL","WR","15","2025","15","100.0","11.1","78","57.8","7","0.5","46.7","0.47","6","85.7","93","6.2","66.9","6.20","13.29","15.50","45","7.50","5","0.83","0","0.0","0","0","0","1","6","60.0","1","0.17","4","0.267","0","","6","85.7","1","14.3","0","0","0.0","0","118.8","50.0","5.5","100.0","","","","1.02","1.0","15.3","12.0","0.8","0.80","12.0"
"66","Rashid Shaheed","SEA, NO","WR","18","2025","100","99.0","12.3","185","26.4","15","0.8","17.6","0.15","9","60.0","90","5.0","13.7","0.90","6.00","10.00","5","0.56","3","0.33","0","0.0","0","1","0","2","11","22.0","0","","4","0.040","1","6.7","10","66.7","0","","1","1","100.0","0","49.3","18.3","-3.0","100.0","","","","0.18","1.0","18.0","24.0","1.3","0.24","24.0"
