"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"14","Romeo Doubs","GB","WR","16","2025","14","100.0","5.0","35","54.7","7","0.4","50.0","0.50","6","85.7","29","1.8","46.8","2.07","4.14","4.83","12","2.00","4","0.67","3","42.9","5","4","3","0","7","58.3","0","","5","0.357","0","","7","100.0","1","14.3","3","3","100.0","0","123.5","53.8","-2.4","100.0","","","","1.92","1.7","26.9","20.5","1.3","1.47","20.5"
"15","Wan'Dale Robinson","NYG","WR","16","2025","5","100.0","10.5","21","42.0","2","0.1","50.0","0.40","2","100.0","28","1.8","100.0","5.60","14.00","14.00","7","3.50","3","1.50","0","0.0","0","0","0","0","0","0.0","0","","2","0.400","0","","2","100.0","0","","0","0","0.0","0","118.8","50.0","5.8","100.0","","","","0.96","0.3","4.8","2.8","0.2","0.55","2.8"
"16","Quentin Johnston","LAC","WR","14","2025","14","93.3","12.0","36","61.0","3","0.2","27.3","0.21","2","66.7","27","1.9","49.1","1.93","9.00","13.50","1","0.50","","","0","0.0","1","1","0","1","3","30.0","0","","1","0.071","0","","2","66.7","0","","1","1","100.0","0","95.1","30.0","0.5","100.0","","","","0.34","0.3","4.7","6.1","0.4","0.44","6.1"
"17","Davante Adams","LA","WR","14","2025","25","100.0","7.3","87","63.5","12","0.9","50.0","0.48","6","50.0","26","1.9","28.6","1.04","2.17","4.33","0","","","","6","60.0","12","11","6","1","12","57.1","0","","6","0.240","1","8.3","9","75.0","0","","4","2","50.0","0","95.8","50.0","-5.0","100.0","","","","1.78","3.2","44.6","41.4","3.0","1.66","41.4"
"18","Zay Flowers","BLT","WR","17","2025","26","100.0","7.4","37","27.0","5","0.3","22.7","0.19","3","60.0","25","1.5","24.0","0.96","5.00","8.33","6","2.00","2","0.67","1","33.3","1","0","0","0","5","35.7","0","","2","0.077","0","","3","60.0","0","","0","0","0.0","0","112.5","27.8","-2.4","100.0","","","","0.44","0.7","11.5","10.0","0.6","0.38","10.0"
"19","Tetairoa McMillan","CAR","WR","17","2025","7","87.5","20.0","40","108.1","2","0.1","28.6","0.29","1","50.0","22","1.3","84.6","3.14","11.00","22.00","0","","","","1","50.0","0","1","1","1","2","33.3","0","","1","0.143","0","","1","50.0","0","","0","0","0.0","0","129.2","33.3","1.1","100.0","","","","1.31","0.5","9.2","4.0","0.2","0.57","4.0"
"20","Rashod Bateman","BLT","WR","13","2025","16","94.1","7.0","14","16.9","2","0.2","13.3","0.13","2","100.0","20","1.5","29.4","1.25","10.00","10.00","6","3.00","4","2.00","0","0.0","1","0","0","0","1","10.0","0","","2","0.125","0","","2","100.0","0","","0","0","0.0","0","108.3","15.4","3.2","100.0","","","","0.25","0.3","4.0","3.2","0.2","0.20","3.2"
"21","Calvin Austin","PIT","WR","14","2025","2","100.0","5.5","11","100.0","2","0.1","100.0","1.00","1","50.0","19","1.4","100.0","9.50","9.50","19.00","13","13.00","3","3.00","0","0.0","0","0","0","0","2","100.0","0","","1","0.500","0","","1","50.0","0","","0","0","0.0","0","83.3","100.0","2.8","100.0","","","","1.45","0.2","2.9","2.8","0.2","1.42","2.8"
"22","Marvin Harrison","ARZ","WR","12","2025","5","100.0","11.0","22","37.9","2","0.2","40.0","0.40","2","100.0","19","1.6","61.3","3.80","9.50","9.50","-1","-0.50","","","1","100.0","1","1","1","0","2","40.0","0","","2","0.400","0","","2","100.0","0","","0","0","0.0","0","145.8","40.0","1.0","100.0","","","","1.98","0.8","9.9","5.1","0.4","1.03","5.1"
"23","Jameson Williams","DET","WR","17","2025","21","91.3","6.0","6","7.6","1","0.1","4.8","0.05","1","100.0","18","1.1","19.8","0.86","18.00","18.00","12","12.00","12","12.00","0","0.0","0","0","0","0","0","0.0","1","1.00","1","0.048","0","","1","100.0","0","","0","0","0.0","0","118.8","5.9","11.1","100.0","","","","0.13","0.2","2.8","1.2","0.1","0.05","1.2"
"24","DeVonta Smith","PHI","WR","17","2025","15","93.8","10.5","42","33.1","4","0.2","25.0","0.27","2","50.0","18","1.1","21.7","1.20","4.50","9.00","4","2.00","2","1.00","0","0.0","0","0","0","1","4","28.6","0","","1","0.067","1","25.0","3","75.0","0","","2","1","50.0","0","62.5","26.7","-3.8","100.0","","","","0.25","0.2","3.8","6.1","0.4","0.41","6.1"
"25","Marquise Brown","KC","WR","16","2025","11","84.6","10.0","20","27.0","2","0.1","15.4","0.18","2","100.0","18","1.1","26.9","1.64","9.00","9.00","0","","","","2","66.7","2","2","2","0","1","11.1","0","","2","0.182","0","","2","100.0","0","","0","0","0.0","0","143.8","16.7","0.4","100.0","","","","1.44","1.0","15.8","6.0","0.4","0.54","6.0"
"26","Kayshon Boutte","NE","WR","14","2025","13","86.7","33.5","67","67.7","2","0.1","16.7","0.15","1","50.0","16","1.1","34.0","1.23","8.00","16.00","0","","","","1","50.0","1","1","1","2","2","20.0","0","","1","0.077","0","","1","50.0","0","","1","1","100.0","1","116.7","18.2","-4.9","100.0","","","","0.66","0.6","8.6","7.3","0.5","0.56","7.3"
"27","Jahmyr Gibbs","DET","RB","17","2025","3","100.0","3.5","7","100.0","2","0.1","66.7","0.67","2","100.0","16","0.9","100.0","5.33","8.00","8.00","9","4.50","8","4.00","0","0.0","1","0","0","0","2","100.0","2","1.00","1","0.333","0","","2","100.0","1","50.0","1","1","100.0","0","100.0","100.0","1.3","100.0","","","","1.20","0.2","3.6","3.8","0.2","1.27","3.8"
"28","Jakobi Meyers","LV, JAX","WR","16","2025","17","89.5","14.0","56","21.9","4","0.3","21.1","0.24","2","50.0","15","0.9","7.6","0.88","3.75","7.50","-1","-0.50","-1","-0.50","1","20.0","1","2","1","1","4","25.0","0","","1","0.059","1","25.0","3","75.0","0","","1","1","100.0","1","99.0","23.5","-5.6","100.0","","","","0.56","0.6","9.5","8.5","0.5","0.50","8.5"
"29","DJ Moore","CHI","WR","17","2025","24","96.0","8.5","34","21.0","4","0.2","18.2","0.17","3","75.0","14","0.8","34.1","0.58","3.50","4.67","2","0.67","1","0.33","2","50.0","3","2","2","0","4","30.8","0","","3","0.125","0","","3","75.0","0","","1","1","100.0","0","118.8","23.5","-4.3","100.0","","","","0.68","1.0","16.4","11.3","0.7","0.47","11.3"
"30","Aaron Jones","MIN","RB","12","2025","2","100.0","-1.0","-1","-14.3","1","0.1","50.0","0.50","1","100.0","14","1.2","100.0","7.00","14.00","14.00","15","15.00","1","1.00","0","0.0","0","0","0","0","1","50.0","0","","1","0.500","0","","1","100.0","1","100.0","0","0","0.0","0","118.8","50.0","8.2","100.0","","","","1.20","0.2","2.4","1.4","0.1","0.72","1.4"
"31","Tee Higgins","CIN","WR","15","2025","8","88.9","23.5","94","79.7","4","0.3","44.4","0.50","1","25.0","13","0.9","56.5","1.63","3.25","13.00","0","","","","1","50.0","1","2","1","2","4","57.1","0","","1","0.125","0","","4","100.0","0","","4","1","25.0","0","80.2","50.0","-7.9","100.0","","","","1.04","0.6","8.3","8.5","0.6","1.06","8.5"
"32","John Metchie","NYJ, PHI","WR","16","2025","3","100.0","7.0","7","33.3","1","0.1","33.3","0.33","1","100.0","13","0.8","100.0","4.33","13.00","13.00","6","6.00","1","1.00","1","100.0","1","0","0","0","1","50.0","0","","1","0.333","0","","1","100.0","0","","0","0","0.0","0","158.3","33.3","5.9","100.0","","","","2.77","0.5","8.3","1.8","0.1","0.60","1.8"
"33","Roman Wilson","PIT","WR","13","2025","1","50.0","3.0","3","100.0","1","0.1","50.0","1.00","1","100.0","13","1.0","100.0","13.00","13.00","13.00","10","10.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","118.8","100.0","7.6","100.0","","","","2.30","0.2","2.3","1.3","0.1","1.27","1.3"
"34","Tre Harris","LAC","WR","17","2025","4","80.0","20.0","40","90.9","2","0.1","50.0","0.50","1","50.0","12","0.7","63.2","3.00","6.00","12.00","0","","","","0","0.0","0","0","0","1","2","66.7","0","","1","0.250","0","","1","50.0","0","","0","0","0.0","0","68.8","66.7","-4.1","100.0","","","","0.55","0.1","2.2","2.5","0.1","0.62","2.5"
"35","Ashton Jeanty","LV","RB","17","2025","1","100.0","-4.0","-4","100.0","1","0.1","100.0","1.00","1","100.0","11","0.6","100.0","11.00","11.00","11.00","15","15.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","1","100.0","0","0","0.0","0","112.5","100.0","5.4","100.0","","","","2.10","0.1","2.1","1.5","0.1","1.49","1.5"
"36","Travis Etienne","JAX","RB","17","2025","1","100.0","-4.0","-4","100.0","1","0.1","100.0","1.00","1","100.0","11","0.6","100.0","11.00","11.00","11.00","15","15.00","","","1","100.0","1","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","1","100.0","0","0","0.0","0","152.1","100.0","5.4","100.0","","","","8.10","0.5","8.1","1.8","0.1","1.78","1.8"
"37","Devaughn Vele","NO","WR","13","2025","1","100.0","8.0","8","100.0","1","0.1","100.0","1.00","1","100.0","10","0.8","100.0","10.00","10.00","10.00","2","2.00","","","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","108.3","100.0","2.5","100.0","","","","2.00","0.2","2.0","1.5","0.1","1.51","1.5"
"38","Ryan Flournoy","DAL","WR","15","2025","15","100.0","5.0","5","11.9","1","0.1","6.7","0.07","1","100.0","10","0.7","10.9","0.67","10.00","10.00","5","5.00","3","3.00","0","0.0","0","0","0","0","1","11.1","0","","1","0.067","0","","1","100.0","0","","0","0","0.0","0","108.3","9.1","3.6","100.0","","","","0.13","0.1","2.0","1.6","0.1","0.11","1.6"
"39","Kyle Pitts","ATL","TE","17","2025","6","75.0","9.0","9","60.0","1","0.1","14.3","0.17","1","100.0","10","0.6","142.9","1.67","10.00","10.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","20.0","0","","1","0.167","0","","1","100.0","0","","1","1","100.0","0","108.3","16.7","2.7","100.0","","","","0.33","0.1","2.0","1.8","0.1","0.30","1.8"
"40","Dallas Goedert","PHI","TE","15","2025","5","100.0","0.0","0","0.0","2","0.1","40.0","0.40","2","100.0","9","0.6","50.0","1.80","4.50","4.50","9","4.50","4","2.00","2","100.0","2","0","0","0","2","50.0","0","","2","0.400","0","","2","100.0","1","50.0","0","0","0.0","0","125.0","40.0","-1.1","100.0","","","","2.98","1.0","14.9","6.6","0.4","1.33","6.6"
"41","Deebo Samuel","WAS","WR","16","2025","5","100.0","14.0","14","15.7","1","0.1","20.0","0.20","1","100.0","8","0.5","22.9","1.60","8.00","8.00","0","","","","1","100.0","1","1","1","0","1","20.0","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","139.6","20.0","-1.8","100.0","","","","1.56","0.5","7.8","2.4","0.2","0.49","2.4"
"42","Hunter Henry","NE","TE","17","2025","7","100.0","6.5","13","59.1","2","0.1","28.6","0.29","1","50.0","8","0.5","19.0","1.14","4.00","8.00","1","1.00","1","1.00","0","0.0","1","0","0","0","2","40.0","0","","1","0.143","0","","1","50.0","0","","1","1","100.0","0","60.4","33.3","-3.2","100.0","","","","0.26","0.1","1.8","6.5","0.4","0.93","6.5"
"43","Nico Collins","HST","WR","15","2025","10","83.3","7.0","14","22.2","2","0.1","20.0","0.20","1","50.0","8","0.5","200.0","0.80","4.00","8.00","4","4.00","4","4.00","0","0.0","1","1","0","0","2","22.2","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","60.4","20.0","-2.8","100.0","","","","0.18","0.1","1.8","4.6","0.3","0.46","4.6"
"44","Josh Downs","IND","WR","16","2025","3","100.0","4.0","8","100.0","2","0.1","66.7","0.67","1","50.0","8","0.5","100.0","2.67","4.00","8.00","3","3.00","","","1","100.0","2","0","0","0","2","100.0","0","","1","0.333","0","","1","50.0","0","","0","0","0.0","0","100.0","100.0","-1.9","100.0","","","","2.60","0.5","7.8","3.9","0.2","1.31","3.9"
"45","Jayden Higgins","HST","WR","17","2025","7","87.5","7.0","7","19.4","1","0.1","12.5","0.14","1","100.0","8","0.5","66.7","1.14","8.00","8.00","1","1.00","","","0","0.0","0","0","0","0","1","20.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","16.7","0.9","100.0","","","","0.26","0.1","1.8","1.5","0.1","0.21","1.5"
"46","Josh Palmer","BUF","WR","12","2025","7","100.0","5.7","17","23.0","3","0.3","42.9","0.43","1","33.3","8","0.7","22.9","1.14","2.67","8.00","3","3.00","5","5.00","0","0.0","3","1","0","0","3","60.0","0","","0","0.000","0","","2","66.7","0","","1","0","0.0","0","42.4","42.9","-4.0","100.0","","","","0.26","0.2","1.8","6.7","0.6","0.96","6.7"
"47","Casey Washington","ATL","WR","7","2025","2","66.7","7.0","7","70.0","1","0.1","33.3","0.50","1","100.0","7","1.0","36.8","3.50","7.00","7.00","0","","","","0","0.0","0","0","0","0","1","33.3","0","","1","0.500","0","","1","100.0","0","","1","1","100.0","0","95.8","33.3","-0.1","100.0","","","","0.85","0.2","1.7","1.3","0.2","0.64","1.3"
"48","Olamide Zaccheaus","CHI","WR","16","2025","11","91.7","6.0","18","21.2","3","0.2","30.0","0.27","2","66.7","7","0.4","9.6","0.64","2.33","3.50","0","","","","1","20.0","2","1","1","0","2","28.6","0","","2","0.182","0","","2","66.7","0","","2","2","100.0","1","109.7","33.3","-4.6","100.0","","","","0.79","0.5","8.7","7.2","0.5","0.66","7.2"
"49","Cedrick Wilson","MIA","WR","10","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","7","0.7","100.0","7.00","7.00","7.00","4","4.00","4","4.00","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","1","1","100.0","0","95.8","100.0","1.6","100.0","","","","1.70","0.2","1.7","1.4","0.1","1.43","1.4"
"50","Brock Bowers","LV","TE","12","2025","3","100.0","7.0","7","17.1","1","0.1","50.0","0.33","1","100.0","7","0.6","21.2","2.33","7.00","7.00","0","","","","1","50.0","1","1","1","0","1","50.0","0","","1","0.333","0","","1","100.0","0","","1","1","100.0","1","135.4","50.0","-0.3","100.0","","","","2.57","0.6","7.7","3.2","0.3","1.06","3.2"
"51","Jack Bech","LV","WR","16","2025","8","100.0","6.0","6","50.0","1","0.1","20.0","0.13","1","100.0","6","0.4","35.3","0.75","6.00","6.00","0","","5","5.00","0","0.0","1","0","0","0","1","50.0","0","","1","0.125","0","","1","100.0","0","","0","0","0.0","0","91.7","33.3","-0.9","100.0","","","","0.20","0.1","1.6","1.8","0.1","0.22","1.8"
"52","Mike Gesicki","CIN","TE","13","2025","1","100.0","6.0","6","100.0","1","0.1","100.0","1.00","1","100.0","6","0.5","100.0","6.00","6.00","6.00","0","","","","0","0.0","0","0","0","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","0","0","0.0","0","91.7","100.0","-1.1","100.0","","","","1.60","0.1","1.6","1.3","0.1","1.30","1.3"
"53","DeAndre Hopkins","BLT","WR","17","2025","13","92.9","15.0","30","34.5","2","0.1","15.4","0.15","1","50.0","6","0.4","23.1","0.46","3.00","6.00","-1","-1.00","-1","-1.00","0","0.0","1","1","0","1","1","12.5","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","56.3","20.0","-5.6","100.0","","","","0.12","0.1","1.6","5.3","0.3","0.41","5.3"
"54","Darnell Mooney","ATL","WR","15","2025","8","80.0","-2.0","-2","-6.1","1","0.1","10.0","0.13","1","100.0","6","0.4","20.0","0.75","6.00","6.00","8","8.00","","","0","0.0","0","0","0","0","1","11.1","0","","1","0.125","0","","1","100.0","1","100.0","0","0","0.0","0","91.7","10.0","0.5","100.0","","","","0.20","0.1","1.6","1.7","0.1","0.22","1.7"
"55","Jaylen Waddle","MIA","WR","16","2025","7","100.0","5.5","11","78.6","2","0.1","28.6","0.29","2","100.0","6","0.4","23.1","0.86","3.00","3.00","0","","","","2","50.0","2","2","2","0","2","66.7","0","","2","0.286","0","","2","100.0","0","","0","0","0.0","0","118.8","50.0","-3.5","100.0","","","","2.09","0.9","14.6","6.6","0.4","0.95","6.6"
"56","CeeDee Lamb","DAL","WR","14","2025","10","100.0","4.7","14","24.1","3","0.2","30.0","0.30","1","33.3","5","0.4","12.5","0.50","1.67","5.00","1","1.00","1","1.00","0","0.0","2","1","0","0","3","37.5","0","","0","0.000","0","","2","66.7","0","","1","0","0.0","1","42.4","30.0","-4.5","100.0","","","","0.15","0.1","1.5","14.4","1.0","1.44","14.4"
"57","Michael Wilson","ARZ","WR","17","2025","7","100.0","10.5","21","33.3","2","0.1","33.3","0.29","1","50.0","5","0.3","23.8","0.71","2.50","5.00","0","","","","0","0.0","1","1","0","0","2","40.0","0","","1","0.143","0","","1","50.0","0","","0","0","0.0","0","56.3","40.0","-5.7","100.0","","","","0.21","0.1","1.5","4.0","0.2","0.57","4.0"
"58","Josh Jacobs","GB","RB","15","2025","1","100.0","5.0","5","100.0","1","0.1","100.0","1.00","1","100.0","5","0.3","100.0","5.00","5.00","5.00","0","","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","87.5","100.0","-2.2","100.0","","","","1.50","0.1","1.5","1.5","0.1","1.47","1.5"
"59","Jordan Addison","MIN","WR","14","2025","7","87.5","5.7","17","32.7","3","0.2","37.5","0.43","1","33.3","5","0.4","14.3","0.71","1.67","5.00","-1","-1.00","-1","-1.00","0","0.0","1","0","0","0","2","28.6","0","","1","0.143","0","","1","33.3","0","","1","0","0.0","0","42.4","37.5","-5.6","100.0","","","","0.21","0.1","1.5","6.1","0.4","0.88","6.1"
"60","Tyreek Hill","MIA","WR","4","2025","2","100.0","12.0","12","80.0","1","0.3","50.0","0.50","1","100.0","5","1.3","62.5","2.50","5.00","5.00","0","","","","1","50.0","1","1","1","0","1","50.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","127.1","50.0","-4.0","100.0","","","","3.75","1.9","7.5","2.4","0.6","1.22","2.4"
"61","Troy Franklin","DEN","WR","17","2025","10","83.3","4.0","12","21.1","3","0.2","25.0","0.30","2","66.7","5","0.3","10.2","0.50","1.67","2.50","4","2.00","","","1","50.0","2","2","1","0","2","22.2","0","","1","0.100","0","","2","66.7","1","33.3","1","1","100.0","1","70.1","30.0","-4.7","100.0","","","","0.85","0.5","8.5","10.0","0.6","1.00","10.0"
"62","Khalil Shakir","BUF","WR","16","2025","7","100.0","3.0","6","23.1","2","0.1","40.0","0.29","1","50.0","5","0.3","100.0","0.71","2.50","5.00","2","2.00","1","1.00","0","0.0","2","0","0","0","2","100.0","0","","0","0.000","1","50.0","2","100.0","0","","0","0","0.0","0","56.3","40.0","-2.9","100.0","","","","0.21","0.1","1.5","5.6","0.3","0.80","5.6"
"63","Ja'Marr Chase","CIN","WR","16","2025","9","100.0","7.0","14","13.1","2","0.1","22.2","0.22","1","50.0","4","0.3","13.8","0.44","2.00","4.00","1","1.00","","","1","33.3","2","1","0","0","2","33.3","0","","1","0.111","1","50.0","2","100.0","0","","1","0","0.0","0","95.8","28.6","-4.9","100.0","","","","0.82","0.5","7.4","5.2","0.3","0.58","5.2"
"64","Darren Waller","MIA","TE","9","2025","1","100.0","12.0","12","100.0","1","0.1","100.0","1.00","1","100.0","4","0.4","100.0","4.00","4.00","4.00","0","","","","1","100.0","1","1","1","0","1","100.0","0","","1","1.000","0","","1","100.0","0","","1","1","100.0","1","122.9","100.0","-4.7","100.0","","","","7.40","0.8","7.4","2.9","0.3","2.94","2.9"
"65","Isaiah Likely","BLT","TE","14","2025","2","100.0","11.0","11","100.0","1","0.1","100.0","0.50","1","100.0","4","0.3","100.0","2.00","4.00","4.00","0","","","","1","100.0","1","1","1","0","0","0.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","122.9","100.0","-4.7","100.0","","","","3.70","0.5","7.4","3.3","0.2","1.63","3.3"
"66","Davis Allen","LA","TE","17","2025","2","66.7","12.0","12","44.4","1","0.1","33.3","0.50","1","100.0","4","0.2","80.0","2.00","4.00","4.00","0","","","","1","50.0","1","1","1","0","0","0.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","122.9","33.3","-4.7","100.0","","","","3.70","0.4","7.4","2.9","0.2","1.47","2.9"
"67","Jalen Nailor","MIN","WR","17","2025","4","100.0","4.0","8","57.1","2","0.1","66.7","0.50","1","50.0","4","0.2","44.4","1.00","2.00","4.00","0","","","","1","100.0","2","2","1","0","2","66.7","0","","1","0.250","0","","1","50.0","0","","0","0","0.0","0","95.8","66.7","-3.9","100.0","","","","1.85","0.4","7.4","11.2","0.7","2.79","11.2"
"68","Adam Thielen","MIN, PIT","WR","16","2025","3","100.0","2.0","2","8.7","1","0.1","33.3","0.33","1","100.0","4","0.3","100.0","1.33","4.00","4.00","2","2.00","1","1.00","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","33.3","-1.3","100.0","","","","0.47","0.1","1.4","1.6","0.1","0.54","1.6"
