"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"39","Xavier Hutchinson","HST","WR","17","2025","2","100.0","4.0","4","23.5","1","0.1","50.0","0.50","1","100.0","9","0.5","100.0","4.50","9.00","9.00","5","5.00","3","3.00","0","0.0","0","0","0","0","1","50.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","104.2","50.0","3.0","","100.0","","","0.95","0.1","1.9","1.4","0.1","0.69","1.4"
"40","Scott Miller","PIT","WR","13","2025","3","100.0","8.0","16","53.3","2","0.2","66.7","0.67","1","50.0","9","0.7","100.0","3.00","4.50","9.00","0","","","","0","0.0","1","0","0","0","2","66.7","0","","1","0.333","0","","1","50.0","0","","0","0","0.0","0","62.5","66.7","-2.8","","100.0","","","0.63","0.1","1.9","3.5","0.3","1.18","3.5"
"41","Trey McBride","ARZ","TE","17","2025","6","85.7","5.0","5","12.5","1","0.1","20.0","0.17","1","100.0","8","0.5","29.6","1.33","8.00","8.00","3","3.00","3","3.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","100.0","25.0","1.5","","100.0","","","0.30","0.1","1.8","1.6","0.1","0.27","1.6"
"42","Christian Watson","GB","WR","10","2025","2","100.0","9.0","9","100.0","1","0.1","100.0","0.50","1","100.0","8","0.8","100.0","4.00","8.00","8.00","-1","-1.00","","","0","0.0","0","0","0","0","1","100.0","0","","1","0.500","0","","1","100.0","0","","0","0","0.0","0","100.0","100.0","0.5","","100.0","","","0.90","0.2","1.8","1.8","0.2","0.88","1.8"
"43","Tre Harris","LAC","WR","17","2025","3","100.0","7.0","7","50.0","1","0.1","50.0","0.33","1","100.0","8","0.5","100.0","2.67","8.00","8.00","1","1.00","1","1.00","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","100.0","50.0","0.9","","100.0","","","0.60","0.1","1.8","1.4","0.1","0.48","1.4"
"44","Zay Flowers","BLT","WR","17","2025","3","100.0","0.0","0","0.0","1","0.1","33.3","0.33","1","100.0","7","0.4","17.1","2.33","7.00","7.00","7","7.00","1","1.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","95.8","33.3","1.0","","100.0","","","0.57","0.1","1.7","1.3","0.1","0.45","1.3"
"45","Chris Olave","NO","WR","16","2025","6","100.0","11.5","23","33.8","2","0.1","33.3","0.33","1","50.0","7","0.4","38.9","1.17","3.50","7.00","6","6.00","2","2.00","0","0.0","1","1","0","1","1","25.0","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","58.3","33.3","-5.0","","100.0","","","0.28","0.1","1.7","5.2","0.3","0.87","5.2"
"46","Grant Calcaterra","PHI","TE","15","2025","1","100.0","6.0","6","100.0","1","0.1","100.0","1.00","1","100.0","6","0.4","100.0","6.00","6.00","6.00","0","","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","91.7","100.0","-1.1","","100.0","","","1.60","0.1","1.6","1.4","0.1","1.41","1.4"
"47","Christian Kirk","HST","WR","13","2025","3","100.0","13.0","26","81.3","2","0.2","66.7","0.67","1","50.0","6","0.5","42.9","2.00","3.00","6.00","0","","","","0","0.0","0","0","0","1","1","50.0","0","","0","0.000","0","","1","50.0","0","","0","0","0.0","0","56.3","66.7","-5.9","","100.0","","","0.53","0.1","1.6","3.0","0.2","1.01","3.0"
"48","CeeDee Lamb","DAL","WR","14","2025","4","100.0","4.0","4","13.8","1","0.1","25.0","0.25","1","100.0","5","0.4","22.7","1.25","5.00","5.00","1","1.00","","","0","0.0","0","0","0","0","1","33.3","0","","1","0.250","0","","1","100.0","0","","0","0","0.0","0","87.5","25.0","-1.0","","100.0","","","0.38","0.1","1.5","1.4","0.1","0.36","1.4"
"49","Kenneth Gainwell","PIT","RB","17","2025","2","100.0","1.0","1","33.3","1","0.1","50.0","0.50","1","100.0","4","0.2","66.7","2.00","4.00","4.00","3","3.00","1","1.00","0","0.0","0","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","83.3","50.0","-1.7","","100.0","","","0.70","0.1","1.4","1.4","0.1","0.70","1.4"
"50","Justin Watson","HST","WR","3","2025","2","100.0","3.0","3","0.0","1","0.3","50.0","0.50","1","100.0","3","1.0","10.0","1.50","3.00","3.00","0","","","","0","0.0","1","0","0","0","1","50.0","0","","0","0.000","0","","1","100.0","0","","1","1","100.0","0","79.2","50.0","-2.4","","100.0","","","0.65","0.4","1.3","1.3","0.4","0.67","1.3"
"51","Andre Baccellia","ARZ","WR","5","2025","1","100.0","-3.0","-3","100.0","1","0.2","100.0","1.00","1","100.0","3","0.6","100.0","3.00","3.00","3.00","6","6.00","3","3.00","0","0.0","0","0","0","0","1","100.0","2","2.00","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","100.0","-1.9","","100.0","","","1.30","0.3","1.3","1.6","0.3","1.64","1.6"
"52","Noah Gray","KC","TE","16","2025","1","100.0","3.0","3","100.0","1","0.1","100.0","1.00","1","100.0","3","0.2","100.0","3.00","3.00","3.00","0","","","","0","0.0","0","0","0","0","1","100.0","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","100.0","-3.3","","100.0","","","1.30","0.1","1.3","1.4","0.1","1.41","1.4"
"53","Brenton Strange","JAX","TE","12","2025","4","100.0","1.0","1","3.3","1","0.1","33.3","0.25","1","100.0","2","0.2","6.5","0.50","2.00","2.00","1","1.00","","","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","33.3","-3.8","","100.0","","","0.30","0.1","1.2","1.5","0.1","0.36","1.5"
"54","David Njoku","CLV","TE","12","2025","4","100.0","-2.0","-2","-10.5","1","0.1","33.3","0.25","1","100.0","2","0.2","8.7","0.50","2.00","2.00","4","4.00","2","2.00","0","0.0","0","0","0","0","1","33.3","0","","0","0.000","0","","1","100.0","1","100.0","0","0","0.0","0","79.2","33.3","-2.9","","100.0","","","0.30","0.1","1.2","1.5","0.1","0.38","1.5"
"55","Chase Brown","CIN","RB","17","2025","2","100.0","-1.0","-1","-33.3","1","0.1","50.0","0.50","1","100.0","1","0.1","12.5","0.50","1.00","1.00","2","2.00","-2","-2.00","0","0.0","0","0","0","0","0","0.0","1","1.00","0","0.000","0","","1","100.0","0","","0","0","0.0","0","79.2","50.0","-4.8","","100.0","","","0.55","0.1","1.1","1.4","0.1","0.72","1.4"
"56","Elijah Higgins","ARZ","TE","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"57","Calvin Austin","PIT","WR","14","2025","7","100.0","15.5","31","40.3","2","0.1","33.3","0.29","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","1","2","66.7","0","","0","0.000","1","50.0","1","50.0","0","","0","0","0.0","0","0.0","33.3","-9.2","","100.0","","","0.00","","0.0","3.3","0.2","0.47","3.3"
"58","Dallas Goedert","PHI","TE","15","2025","6","100.0","24.0","24","27.6","1","0.1","16.7","0.17","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","1","1","33.3","0","","0","0.000","0","","0","","0","","0","0","0.0","0","39.6","20.0","-15.4","","100.0","","","0.00","","0.0","4.3","0.3","0.71","4.3"
"59","Tanner Hudson","CIN","TE","13","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"60","DeAndre Hopkins","BLT","WR","17","2025","1","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"61","Jeremy McNichols","WAS","RB","17","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"62","DeVonta Smith","PHI","WR","17","2025","3","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
"63","Brian Thomas","JAX","WR","14","2025","2","100.0","0.0","0","0.0","0","0.0","0.0","","0","","0","0.0","0.0","","0.00","","0","","","","0","0.0","0","0","0","0","0","0.0","0","","0","0.000","0","","0","","0","","0","0","0.0","0","0.0","","","","100.0","","","0.00","","0.0","0.0","0.0","0.00","0.0"
