"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","CeeDee Lamb","DAL","WR","14","2025","25","100.0","14.7","44","24.3","3","0.2","13.6","0.12","3","100.0","83","5.9","43.2","3.32","27.67","27.67","39","13.00","","","1","100.0","1","0","0","1","3","27.3","0","","2","0.080","0","","3","100.0","0","","1","1","100.0","0","158.3","15.8","18.9","","100.0","","","0.69","1.2","17.3","8.8","0.6","0.35","8.8"
"12","Jake Ferguson","DAL","TE","17","2025","50","92.6","9.3","130","36.3","14","0.8","28.6","0.28","10","71.4","81","4.8","23.0","1.62","5.79","8.10","37","3.70","14","1.40","0","0.0","1","1","0","3","7","38.9","0","","3","0.060","0","","12","85.7","0","","1","0","0.0","0","56.0","36.8","-2.7","","100.0","","","0.36","1.1","18.1","24.6","1.4","0.49","24.6"
"13","Rashee Rice","KC","WR","8","2025","6","100.0","3.0","15","100.0","5","0.6","83.3","0.83","5","100.0","79","9.9","90.8","13.17","15.80","15.80","64","12.80","3","0.60","1","100.0","0","0","0","1","4","100.0","1","0.20","2","0.333","0","","5","100.0","3","60.0","0","0","0.0","0","158.3","83.3","9.4","","100.0","","","3.15","2.4","18.9","7.7","1.0","1.28","7.7"
"14","Drake London","ATL","WR","12","2025","15","83.3","8.9","71","81.6","8","0.7","50.0","0.53","7","87.5","77","6.4","59.7","5.13","9.63","11.00","27","3.86","10","1.43","0","0.0","0","0","0","1","8","57.1","0","","5","0.333","0","","7","87.5","0","","2","2","100.0","0","106.8","50.0","2.0","","100.0","","","0.98","1.2","14.7","15.1","1.3","1.00","15.1"
"15","Stefon Diggs","NE","WR","17","2025","36","100.0","8.5","102","50.0","12","0.7","40.0","0.33","10","83.3","77","4.5","30.1","2.14","6.42","7.70","19","1.90","10","1.00","0","0.0","0","0","0","1","7","53.8","2","0.20","3","0.083","0","","11","91.7","0","","3","2","66.7","0","93.4","41.4","-0.8","","100.0","","","0.49","1.0","17.7","17.1","1.0","0.47","17.1"
"16","Trey McBride","ARZ","TE","17","2025","46","90.2","5.8","76","27.5","13","0.8","27.7","0.28","7","53.8","76","4.5","23.0","1.65","5.85","10.86","59","8.43","31","4.43","0","0.0","0","0","0","0","9","32.1","4","0.57","3","0.065","0","","9","69.2","4","30.8","3","1","33.3","0","71.3","29.5","-1.3","","100.0","","","0.32","0.9","14.6","18.6","1.1","0.40","18.6"
"17","Mike Gesicki","CIN","TE","13","2025","51","92.7","10.1","101","35.7","10","0.8","22.2","0.20","7","70.0","73","5.6","22.1","1.43","7.30","10.43","20","2.86","7","1.00","1","100.0","1","0","0","1","9","34.6","0","","3","0.059","0","","8","80.0","0","","3","2","66.7","0","124.2","24.4","-1.0","","100.0","","","0.40","1.6","20.3","19.5","1.5","0.38","19.5"
"18","Sam LaPorta","DET","TE","9","2025","18","90.0","9.0","63","45.0","7","0.8","36.8","0.39","4","57.1","72","8.0","45.0","4.00","10.29","18.00","36","9.00","18","4.50","1","100.0","1","0","0","0","4","33.3","1","0.25","3","0.167","0","","5","71.4","0","","1","0","0.0","0","132.1","38.9","2.7","","100.0","","","0.96","1.9","17.2","10.4","1.2","0.58","10.4"
"19","Cade Otton","TB","TE","16","2025","38","84.4","7.3","66","17.6","9","0.6","21.4","0.24","7","77.8","72","4.5","28.1","1.89","8.00","10.29","20","2.86","2","0.29","0","0.0","0","0","0","0","9","31.0","0","","4","0.105","0","","8","88.9","0","","3","2","66.7","0","100.0","22.5","0.5","","100.0","","","0.37","0.9","14.2","12.8","0.8","0.34","12.8"
"20","Parker Washington","JAX","WR","16","2025","22","100.0","12.3","74","41.3","6","0.4","31.6","0.27","4","66.7","70","4.4","30.6","3.18","11.67","17.50","34","8.50","15","3.75","0","0.0","0","0","0","2","6","54.5","1","0.25","2","0.091","2","33.3","6","100.0","1","16.7","0","0","0.0","0","106.3","35.3","2.8","","100.0","","","0.50","0.7","11.0","10.4","0.7","0.47","10.4"
"21","Ja'Marr Chase","CIN","WR","16","2025","53","100.0","3.2","41","17.7","13","0.8","27.7","0.25","10","76.9","69","4.3","25.1","1.30","5.31","6.90","37","3.70","19","1.90","0","0.0","4","0","0","0","11","42.3","3","0.30","3","0.057","1","7.7","11","84.6","2","15.4","2","2","100.0","0","88.3","29.5","-0.9","","100.0","","","0.30","1.0","15.9","18.5","1.2","0.35","18.5"
"22","Ladd McConkey","LAC","WR","16","2025","40","97.6","14.1","99","25.8","7","0.4","19.4","0.18","5","71.4","65","4.1","18.9","1.63","9.29","13.00","16","3.20","6","1.20","1","50.0","1","2","1","2","2","11.8","0","","1","0.025","1","14.3","7","100.0","0","","1","0","0.0","0","139.9","20.0","0.3","","100.0","","","0.44","1.1","17.5","14.1","0.9","0.35","14.1"
"23","Zach Ertz","WAS","TE","13","2025","30","81.1","19.1","153","63.5","8","0.6","25.0","0.27","5","62.5","65","5.0","31.4","2.17","8.13","13.00","1","0.20","1","0.20","0","0.0","1","0","0","3","4","26.7","0","","3","0.100","0","","6","75.0","0","","6","5","83.3","1","88.0","29.6","-0.7","","100.0","","","0.38","0.9","11.5","16.5","1.3","0.55","16.5"
"24","T.J. Hockenson","MIN","TE","15","2025","30","90.9","8.3","50","23.6","6","0.4","26.1","0.20","5","83.3","61","4.1","36.7","2.03","10.17","12.20","23","4.60","8","1.60","0","0.0","0","0","0","1","2","15.4","0","","3","0.100","0","","5","83.3","0","","0","0","0.0","0","109.0","26.1","2.4","","100.0","","","0.37","0.7","11.1","10.3","0.7","0.34","10.3"
"25","Pat Bryant","DEN","WR","15","2025","26","92.9","9.7","87","64.0","9","0.6","34.6","0.35","7","77.8","59","3.9","37.3","2.27","6.56","8.43","23","3.29","7","1.00","0","0.0","1","0","0","1","6","40.0","1","0.14","4","0.154","1","11.1","8","88.9","1","11.1","0","0","0.0","0","94.0","34.6","-1.2","","100.0","","","0.50","0.9","12.9","12.6","0.8","0.49","12.6"
"26","Chris Olave","NO","WR","16","2025","47","97.9","7.4","81","25.8","11","0.7","25.0","0.23","7","63.6","59","3.7","19.3","1.26","5.36","8.43","13","1.86","6","0.86","1","50.0","0","1","1","2","9","36.0","1","0.14","3","0.064","1","9.1","9","81.8","2","18.2","3","2","66.7","0","107.8","26.8","-1.7","","100.0","","","0.40","1.2","18.9","17.5","1.1","0.37","17.5"
"27","Jayden Reed","GB","WR","7","2025","10","90.9","18.5","37","34.3","2","0.3","20.0","0.20","2","100.0","57","8.1","58.8","5.70","28.50","28.50","20","10.00","6","3.00","0","0.0","0","0","0","0","2","33.3","0","","2","0.200","0","","2","100.0","0","","0","0","0.0","0","118.8","22.2","17.1","","100.0","","","0.77","1.1","7.7","3.0","0.4","0.30","3.0"
"28","Zay Flowers","BLT","WR","17","2025","32","100.0","5.0","40","41.2","8","0.5","29.6","0.25","6","75.0","57","3.4","37.3","1.78","7.13","9.50","37","6.17","14","2.33","0","0.0","0","0","0","0","7","46.7","3","0.50","4","0.125","1","12.5","7","87.5","1","12.5","1","1","100.0","0","94.3","30.8","0.6","","100.0","","","0.37","0.7","11.7","12.0","0.7","0.38","12.0"
"29","DeMario Douglas","NE","WR","17","2025","30","100.0","11.8","59","33.9","5","0.3","20.0","0.17","3","60.0","56","3.3","23.2","1.87","11.20","18.67","27","9.00","4","1.33","0","0.0","0","0","0","2","3","23.1","2","0.67","1","0.033","0","","3","60.0","0","","0","0","0.0","0","98.8","21.7","3.3","","100.0","","","0.29","0.5","8.6","9.0","0.5","0.30","9.0"
"30","Keenan Allen","LAC","WR","17","2025","24","100.0","8.9","71","45.5","8","0.5","40.0","0.33","6","75.0","56","3.3","39.2","2.33","7.00","9.33","31","5.17","12","2.00","0","0.0","0","0","0","1","7","63.6","2","0.33","2","0.083","0","","6","75.0","0","","1","1","100.0","0","93.8","44.4","-0.4","","100.0","","","0.48","0.7","11.6","13.1","0.8","0.54","13.1"
"31","Travis Kelce","KC","TE","17","2025","12","75.0","6.3","25","62.5","4","0.2","30.8","0.33","4","100.0","52","3.1","44.4","4.33","13.00","13.00","27","6.75","9","2.25","0","0.0","0","0","0","0","3","33.3","0","","3","0.250","0","","4","100.0","0","","0","0","0.0","0","118.8","30.8","5.9","","100.0","","","0.77","0.5","9.2","6.1","0.4","0.51","6.1"
"32","Isaiah Likely","BLT","TE","14","2025","36","97.3","5.1","36","19.0","7","0.5","22.6","0.19","6","85.7","51","3.6","21.2","1.42","7.29","8.50","18","3.00","3","0.50","0","0.0","0","0","0","0","2","15.4","0","","2","0.056","0","","6","85.7","0","","1","1","100.0","0","97.0","25.0","0.5","","100.0","","","0.31","0.8","11.1","9.8","0.7","0.27","9.8"
"33","Brock Bowers","LV","TE","12","2025","31","93.9","7.3","51","26.2","7","0.6","24.1","0.23","6","85.7","51","4.3","30.0","1.65","7.29","8.50","16","2.67","12","2.00","0","0.0","0","0","0","0","5","27.8","1","0.17","1","0.032","0","","6","85.7","0","","0","0","0.0","0","57.4","25.9","0.1","","100.0","","","0.36","0.9","11.1","12.4","1.0","0.40","12.4"
"34","Dalton Kincaid","BUF","TE","12","2025","13","100.0","12.8","51","63.8","4","0.3","36.4","0.31","3","75.0","50","4.2","45.5","3.85","12.50","16.67","21","7.00","8","2.67","0","0.0","0","0","0","2","3","50.0","0","","3","0.231","0","","4","100.0","0","","1","0","0.0","0","116.7","40.0","3.2","","100.0","","","0.62","0.7","8.0","5.8","0.5","0.44","5.8"
"35","Josh Downs","IND","WR","16","2025","33","91.7","10.0","60","30.9","6","0.4","17.1","0.18","5","83.3","50","3.1","21.1","1.52","8.33","10.00","4","0.80","1","0.20","0","0.0","0","0","0","0","5","26.3","0","","2","0.061","0","","5","83.3","0","","1","1","100.0","0","101.4","18.2","0.0","","100.0","","","0.30","0.6","10.0","9.8","0.6","0.30","9.8"
"36","George Kittle","SF","TE","11","2025","7","77.8","11.7","35","50.0","3","0.3","42.9","0.43","3","100.0","48","4.4","50.5","6.86","16.00","16.00","13","4.33","4","1.33","0","0.0","0","0","0","1","3","50.0","0","","2","0.286","0","","3","100.0","1","33.3","1","1","100.0","0","118.8","42.9","6.6","","100.0","","","1.11","0.7","7.8","5.5","0.5","0.79","5.5"
"37","Jauan Jennings","SF","WR","15","2025","18","100.0","9.8","49","35.3","5","0.3","31.3","0.28","4","80.0","48","3.2","29.3","2.67","9.60","12.00","12","3.00","7","1.75","0","0.0","0","0","0","1","4","40.0","0","","3","0.167","0","","4","80.0","0","","1","1","100.0","0","106.7","31.3","1.3","","100.0","","","0.49","0.6","8.8","8.1","0.5","0.45","8.1"
"38","Jaylin Lane","WAS","WR","15","2025","7","87.5","22.5","45","51.1","2","0.1","25.0","0.29","2","100.0","48","3.2","40.0","6.86","24.00","24.00","3","1.50","2","1.00","0","0.0","0","0","0","1","2","33.3","0","","1","0.143","0","","2","100.0","0","","1","1","100.0","0","118.8","25.0","13.1","","100.0","","","0.97","0.5","6.8","3.1","0.2","0.45","3.1"
"39","Tez Johnson","TB","WR","16","2025","13","92.9","10.3","31","47.7","3","0.2","23.1","0.23","3","100.0","47","2.9","34.8","3.62","15.67","15.67","16","5.33","","","0","0.0","0","0","0","0","2","28.6","2","0.67","2","0.154","0","","3","100.0","0","","0","0","0.0","0","118.8","25.0","6.6","","100.0","","","0.59","0.5","7.7","5.9","0.4","0.45","5.9"
"40","Calvin Ridley","TEN","WR","7","2025","9","90.0","17.5","70","72.2","4","0.6","57.1","0.44","1","25.0","47","6.7","70.1","5.22","11.75","47.00","7","7.00","","","0","0.0","0","0","0","1","4","66.7","0","","1","0.111","0","","1","25.0","0","","0","0","0.0","0","76.0","57.1","2.0","","100.0","","","0.63","0.8","5.7","8.3","1.2","0.92","8.3"
"41","Puka Nacua","LA","WR","16","2025","12","100.0","6.0","30","46.9","5","0.3","41.7","0.42","3","60.0","46","2.9","50.0","3.83","9.20","15.33","27","9.00","16","5.33","0","0.0","0","0","0","0","4","50.0","1","0.33","2","0.167","0","","4","80.0","1","20.0","1","0","0.0","0","90.4","45.5","2.1","","100.0","","","0.63","0.5","7.6","7.3","0.5","0.61","7.3"
"42","Matthew Golden","GB","WR","14","2025","8","66.7","43.0","43","86.0","1","0.1","9.1","0.13","1","100.0","46","3.3","35.7","5.75","46.00","46.00","3","3.00","3","3.00","0","0.0","0","0","0","1","1","14.3","0","","1","0.125","0","","1","100.0","0","","1","1","100.0","0","118.8","10.0","31.0","","100.0","","","0.70","0.4","5.6","2.5","0.2","0.31","2.5"
"43","Devaughn Vele","NO","WR","13","2025","11","84.6","14.8","59","80.8","4","0.3","40.0","0.36","3","75.0","45","3.5","59.2","4.09","11.25","15.00","6","2.00","2","0.67","0","0.0","0","0","0","1","3","60.0","0","","2","0.182","0","","3","75.0","0","","2","2","100.0","1","111.5","44.4","1.5","","100.0","","","0.68","0.6","7.5","6.5","0.5","0.59","6.5"
"44","Casey Washington","ATL","WR","7","2025","7","100.0","17.5","35","64.8","2","0.3","28.6","0.29","2","100.0","44","6.3","50.6","6.29","22.00","22.00","9","4.50","3","1.50","0","0.0","0","0","0","0","2","50.0","0","","2","0.286","0","","2","100.0","0","","0","0","0.0","0","118.8","28.6","10.7","","100.0","","","0.91","0.9","6.4","4.1","0.6","0.59","4.1"
"45","Khalil Shakir","BUF","WR","16","2025","24","96.0","5.4","27","12.6","5","0.3","21.7","0.21","4","80.0","44","2.8","20.9","1.83","8.80","11.00","36","9.00","8","2.00","0","0.0","0","0","0","0","5","35.7","0","","3","0.125","0","","4","80.0","1","20.0","0","0","0.0","0","103.3","21.7","1.8","","100.0","","","0.35","0.5","8.4","6.9","0.4","0.29","6.9"
"46","Brenton Strange","JAX","TE","12","2025","9","75.0","12.7","38","38.4","3","0.3","30.0","0.33","3","100.0","42","3.5","28.0","4.67","14.00","14.00","4","1.33","2","0.67","0","0.0","0","0","0","1","1","20.0","1","0.33","2","0.222","0","","3","100.0","0","","1","1","100.0","0","118.8","30.0","6.0","","100.0","","","0.80","0.6","7.2","5.1","0.4","0.57","5.1"
"47","Tyler Warren","IND","TE","17","2025","29","93.5","4.0","20","12.3","5","0.3","17.9","0.17","5","100.0","41","2.4","23.4","1.41","8.20","8.20","21","4.20","3","0.60","0","0.0","0","0","0","0","2","11.8","0","","2","0.069","0","","5","100.0","0","","0","0","0.0","0","100.8","20.0","1.9","","100.0","","","0.31","0.5","9.1","7.2","0.4","0.25","7.2"
"48","Chimere Dike","TEN","WR","17","2025","42","91.3","5.0","35","15.2","7","0.4","16.7","0.17","3","42.9","40","2.4","16.1","0.95","5.71","13.33","21","7.00","4","1.33","0","0.0","1","0","0","0","5","18.5","0","","3","0.071","1","14.3","4","57.1","2","28.6","0","0","0.0","0","61.6","17.1","-1.2","","100.0","","","0.17","0.4","7.0","12.6","0.7","0.30","12.6"
"49","Christian Watson","GB","WR","10","2025","5","83.3","23.0","23","35.9","1","0.1","20.0","0.20","1","100.0","39","3.9","38.2","7.80","39.00","39.00","16","16.00","2","2.00","1","100.0","0","0","0","1","1","25.0","0","","1","0.200","0","","1","100.0","0","","0","0","0.0","0","158.3","20.0","28.8","","100.0","","","2.18","1.1","10.9","2.3","0.2","0.46","2.3"
"50","Josh Jacobs","GB","RB","15","2025","2","100.0","-2.5","-5","100.0","2","0.1","100.0","1.00","2","100.0","39","2.6","100.0","19.50","19.50","19.50","44","22.00","24","12.00","0","0.0","0","0","0","0","1","100.0","1","0.50","1","0.500","0","","2","100.0","1","50.0","0","0","0.0","0","118.8","100.0","13.8","","100.0","","","2.95","0.4","5.9","3.4","0.2","1.71","3.4"
"51","Chase Brown","CIN","RB","17","2025","10","100.0","1.3","5","18.5","4","0.2","44.4","0.40","4","100.0","39","2.3","43.8","3.90","9.75","9.75","28","7.00","12","3.00","0","0.0","0","0","0","0","3","50.0","2","0.50","3","0.300","0","","4","100.0","1","25.0","1","1","100.0","0","107.3","44.4","2.0","","100.0","","","0.79","0.5","7.9","5.9","0.3","0.59","5.9"
"52","Elic Ayomanor","TEN","WR","16","2025","12","85.7","24.3","73","62.4","3","0.2","25.0","0.25","1","33.3","39","2.4","31.5","3.25","13.00","39.00","18","18.00","4","4.00","0","0.0","0","0","0","2","3","42.9","0","","1","0.083","0","","2","66.7","0","","0","0","0.0","0","81.9","27.3","0.8","","100.0","","","0.41","0.3","4.9","4.4","0.3","0.37","4.4"
"53","Theo Johnson","NYG","TE","15","2025","37","77.1","5.8","35","9.8","6","0.4","14.0","0.16","4","66.7","35","2.3","10.3","0.95","5.83","8.75","25","6.25","13","3.25","0","0.0","1","1","0","0","5","16.7","0","","2","0.054","0","","6","100.0","1","16.7","2","0","0.0","0","81.9","15.0","-1.6","","100.0","","","0.20","0.5","7.5","10.3","0.7","0.28","10.3"
"54","Travis Hunter","JAX","WR","7","2025","24","100.0","2.3","9","4.8","4","0.6","19.0","0.17","4","100.0","35","5.0","17.8","1.46","8.75","8.75","26","6.50","14","3.50","0","0.0","0","0","0","0","3","25.0","2","0.50","2","0.083","0","","4","100.0","2","50.0","0","0","0.0","0","103.1","21.1","2.0","","100.0","","","0.31","1.1","7.5","6.8","1.0","0.28","6.8"
"55","Chris Godwin","TB","WR","9","2025","15","83.3","4.7","14","15.4","3","0.3","20.0","0.20","3","100.0","34","3.8","26.0","2.27","11.33","11.33","20","6.67","8","2.67","0","0.0","0","0","0","0","3","30.0","0","","3","0.200","0","","3","100.0","0","","0","0","0.0","0","113.9","21.4","5.1","","100.0","","","0.43","0.7","6.4","4.3","0.5","0.28","4.3"
"56","Greg Dortch","ARZ","WR","12","2025","17","94.4","-2.0","-12","-23.1","6","0.5","33.3","0.35","6","100.0","33","2.8","28.9","1.94","5.50","5.50","45","7.50","9","1.50","0","0.0","0","0","0","0","6","46.2","1","0.17","2","0.118","0","","6","100.0","5","83.3","0","0","0.0","0","89.6","33.3","0.0","","100.0","","","0.55","0.8","9.3","9.3","0.8","0.54","9.3"
"57","Hunter Henry","NE","TE","17","2025","30","96.8","9.7","29","14.8","3","0.2","13.6","0.10","3","100.0","31","1.8","17.4","1.03","10.33","10.33","2","0.67","1","0.33","0","0.0","0","0","0","0","2","16.7","0","","2","0.067","0","","3","100.0","0","","1","1","100.0","0","109.7","14.3","2.3","","100.0","","","0.20","0.4","6.1","4.5","0.3","0.15","4.5"
"58","Brevyn Spann-Ford","DAL","TE","17","2025","4","80.0","23.0","46","51.7","2","0.1","50.0","0.50","1","50.0","31","1.8","50.8","7.75","15.50","31.00","12","12.00","4","4.00","0","0.0","0","0","0","1","2","50.0","1","1.00","1","0.250","0","","1","50.0","0","","0","0","0.0","0","95.8","50.0","3.4","","100.0","","","1.03","0.2","4.1","2.1","0.1","0.52","2.1"
"59","Mason Taylor","NYJ","TE","13","2025","21","84.0","5.2","26","26.5","5","0.4","27.8","0.24","3","60.0","31","2.4","51.7","1.48","6.20","10.33","15","5.00","7","2.33","0","0.0","0","0","0","0","2","25.0","0","","2","0.095","1","20.0","4","80.0","0","","0","0","0.0","0","77.9","31.3","-0.4","","100.0","","","0.29","0.5","6.1","7.1","0.5","0.34","7.1"
"60","Mark Andrews","BLT","TE","17","2025","40","87.0","6.6","33","13.8","5","0.3","13.9","0.13","4","80.0","31","1.8","11.9","0.78","6.20","7.75","8","2.00","7","1.75","0","0.0","0","0","0","0","5","26.3","0","","2","0.050","0","","4","80.0","0","","0","0","0.0","0","92.5","14.3","-0.9","","100.0","","","0.18","0.4","7.1","7.6","0.4","0.19","7.6"
"61","Oronde Gadsden","LAC","TE","15","2025","22","91.7","13.0","26","13.8","2","0.1","9.5","0.09","2","100.0","31","2.1","20.0","1.41","15.50","15.50","5","2.50","2","1.00","0","0.0","0","0","0","1","2","20.0","0","","1","0.045","0","","2","100.0","0","","0","0","0.0","0","118.8","10.5","7.2","","100.0","","","0.19","0.3","4.1","2.7","0.2","0.12","2.7"
"62","Darren Waller","MIA","TE","9","2025","11","91.7","10.3","31","34.8","3","0.3","30.0","0.27","2","66.7","30","3.3","21.1","2.73","10.00","15.00","14","7.00","2","1.00","0","0.0","0","0","0","1","2","33.3","0","","2","0.182","0","","2","66.7","1","33.3","1","1","100.0","0","99.3","30.0","0.4","","100.0","","","0.45","0.6","5.0","5.2","0.6","0.47","5.2"
"63","Michael Wilson","ARZ","WR","17","2025","30","96.8","3.5","14","10.8","4","0.2","14.3","0.13","4","100.0","29","1.7","14.8","0.97","7.25","7.25","15","3.75","3","0.75","0","0.0","0","0","0","0","3","20.0","0","","2","0.067","0","","4","100.0","0","","0","0","0.0","0","96.9","15.4","0.6","","100.0","","","0.23","0.4","6.9","5.9","0.3","0.20","5.9"
"64","Tetairoa McMillan","CAR","WR","17","2025","16","100.0","7.3","22","27.2","3","0.2","25.0","0.19","3","100.0","29","1.7","42.0","1.81","9.67","9.67","7","2.33","4","1.33","0","0.0","0","0","0","0","3","42.9","1","0.33","2","0.125","0","","3","100.0","0","","0","0","0.0","0","106.9","30.0","2.5","","100.0","","","0.37","0.3","5.9","4.4","0.3","0.27","4.4"
"65","Bijan Robinson","ATL","RB","17","2025","7","100.0","0.5","2","5.3","4","0.2","57.1","0.57","3","75.0","29","1.7","49.2","4.14","7.25","9.67","27","9.00","6","2.00","0","0.0","1","0","0","0","3","75.0","0","","2","0.286","0","","4","100.0","1","25.0","1","0","0.0","0","94.8","66.7","1.0","","100.0","","","0.84","0.3","5.9","5.7","0.3","0.82","5.7"
"66","Luke Musgrave","GB","TE","17","2025","7","100.0","12.0","24","43.6","2","0.1","40.0","0.29","2","100.0","28","1.6","70.0","4.00","14.00","14.00","4","2.00","","","0","0.0","0","0","0","0","1","33.3","0","","2","0.286","0","","2","100.0","0","","0","0","0.0","0","118.8","40.0","5.3","","100.0","","","0.69","0.3","4.8","2.8","0.2","0.40","2.8"
"67","Andrei Iosivas","CIN","WR","17","2025","81","98.8","9.0","99","25.1","11","0.6","14.3","0.14","4","36.4","28","1.6","5.4","0.35","2.55","7.00","1","0.25","2","0.50","0","0.0","0","0","0","1","7","15.9","0","","2","0.025","1","9.1","9","81.8","0","","3","0","0.0","0","44.9","15.1","-4.9","","100.0","","","0.08","0.4","6.8","16.3","1.0","0.20","16.3"
