"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"39","Kalif Raymond","DET","WR","15","2025","14","87.5","5.0","20","20.6","4","0.3","25.0","0.29","4","100.0","47","3.1","31.5","3.36","11.75","11.75","27","6.75","6","1.50","0","0.0","0","0","0","0","4","40.0","0","","3","0.214","0","","4","100.0","1","25.0","0","0","0.0","0","115.6","28.6","4.8","","100.0","","","0.62","0.6","8.7","6.7","0.4","0.48","6.7"
"40","Kendrick Bourne","SF","WR","16","2025","14","93.3","4.4","22","13.6","5","0.3","33.3","0.36","5","100.0","47","2.9","43.5","3.36","9.40","9.40","25","5.00","12","2.40","0","0.0","0","0","0","0","4","30.8","0","","2","0.143","0","","5","100.0","1","20.0","1","1","100.0","0","105.8","33.3","2.9","","100.0","","","0.69","0.6","9.7","7.7","0.5","0.55","7.7"
"41","Troy Franklin","DEN","WR","17","2025","29","90.6","4.1","33","19.5","8","0.5","27.6","0.28","6","75.0","47","2.8","34.3","1.62","5.88","7.83","39","6.50","15","2.50","0","0.0","2","0","0","0","7","35.0","2","0.33","2","0.069","0","","6","75.0","3","37.5","1","1","100.0","0","89.1","30.8","-0.9","","100.0","","","0.37","0.6","10.7","11.5","0.7","0.40","11.5"
"42","JuJu Smith-Schuster","KC","WR","17","2025","28","75.7","4.5","18","14.6","4","0.2","12.1","0.14","4","100.0","47","2.8","23.2","1.68","11.75","11.75","29","7.25","22","5.50","0","0.0","0","0","0","0","2","8.7","1","0.25","2","0.071","0","","4","100.0","0","","1","1","100.0","0","115.6","13.3","5.1","","100.0","","","0.31","0.5","8.7","5.8","0.3","0.21","5.8"
"43","Ja'Tavion Sanders","CAR","TE","13","2025","27","93.1","6.1","43","20.5","7","0.5","28.0","0.26","6","85.7","46","3.5","25.3","1.70","6.57","7.67","23","3.83","6","1.00","0","0.0","2","1","0","1","6","30.0","1","0.17","1","0.037","0","","6","85.7","0","","1","1","100.0","0","94.0","30.4","-0.5","","100.0","","","0.39","0.8","10.6","11.3","0.9","0.42","11.3"
"44","Xavier Legette","CAR","WR","15","2025","33","94.3","7.6","53","30.6","7","0.5","21.2","0.21","5","71.4","44","2.9","26.8","1.33","6.29","8.80","16","3.20","4","0.80","0","0.0","2","0","0","0","5","22.7","0","","1","0.030","1","14.3","6","85.7","0","","2","1","50.0","0","48.2","24.1","-1.0","","100.0","","","0.28","0.6","9.4","11.5","0.8","0.35","11.5"
"45","Ricky Pearsall","SF","WR","9","2025","11","100.0","22.7","68","67.3","3","0.3","30.0","0.27","2","66.7","44","4.9","32.6","4.00","14.67","22.00","6","3.00","3","1.50","0","0.0","0","0","0","2","3","37.5","0","","2","0.182","0","","2","66.7","0","","0","0","0.0","0","109.7","30.0","4.0","","100.0","","","0.58","0.7","6.4","4.6","0.5","0.42","4.6"
"46","Chris Godwin","TB","WR","9","2025","16","84.2","8.7","26","10.2","3","0.3","17.6","0.19","2","66.7","43","4.8","16.7","2.69","14.33","21.50","34","17.00","11","5.50","0","0.0","0","0","0","0","2","16.7","1","0.50","2","0.125","0","","3","100.0","0","","1","0","0.0","0","109.7","18.8","6.3","","100.0","","","0.39","0.7","6.3","4.6","0.5","0.29","4.6"
"47","Adam Thielen","MIN, PIT","WR","16","2025","13","86.7","7.8","39","50.0","5","0.3","35.7","0.38","4","80.0","43","2.7","47.3","3.31","8.60","10.75","13","3.25","5","1.25","0","0.0","0","0","0","0","4","33.3","1","0.25","3","0.231","0","","4","80.0","0","","1","1","100.0","0","102.5","38.5","1.3","","100.0","","","0.64","0.5","8.3","6.6","0.4","0.51","6.6"
"48","Devaughn Vele","NO","WR","13","2025","28","93.3","12.0","36","13.4","3","0.2","10.7","0.11","3","100.0","42","3.2","21.9","1.50","14.00","14.00","6","2.00","2","0.67","0","0.0","0","0","0","0","2","11.1","0","","3","0.107","0","","3","100.0","0","","1","1","100.0","0","118.8","11.5","5.1","","100.0","","","0.26","0.6","7.2","5.1","0.4","0.18","5.1"
