"Player Details","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"Rank","Name","Team","POS","G","Season","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"11","Chig Okonkwo","TEN","TE","17","2025","53","84.1","7.9","111","33.0","14","0.8","23.7","0.26","12","85.7","153","9.0","36.4","2.89","10.93","12.75","68","5.67","21","1.75","0","0.0","0","0","0","2","11","29.7","2","0.17","5","0.094","0","","12","85.7","2","14.3","1","1","100.0","0","112.2","28.0","2.6","","100.0","","","0.52","1.6","27.3","22.1","1.3","0.42","22.1"
"12","Stefon Diggs","NE","WR","17","2025","70","95.9","8.9","124","31.6","14","0.8","23.0","0.20","13","92.9","136","8.0","25.7","1.94","9.71","10.46","41","3.15","11","0.85","0","0.0","0","0","0","3","10","25.6","3","0.23","5","0.071","0","","13","92.9","1","7.1","0","0","0.0","0","107.1","24.1","2.2","","100.0","","","0.38","1.6","26.6","23.8","1.4","0.34","23.8"
"13","Juwan Johnson","NO","TE","17","2025","72","91.1","8.5","127","22.2","15","0.9","22.4","0.21","13","86.7","134","7.9","25.5","1.86","8.93","10.31","31","2.38","10","0.77","0","0.0","0","0","0","1","11","23.4","0","","6","0.083","1","6.7","14","93.3","1","6.7","3","3","100.0","1","103.9","22.7","1.0","","100.0","","","0.37","1.6","26.4","23.6","1.4","0.33","23.6"
"14","Ja'Marr Chase","CIN","WR","16","2025","46","100.0","5.5","88","28.9","16","1.0","36.4","0.35","12","75.0","132","8.3","37.3","2.87","8.25","11.00","90","7.50","21","1.75","1","100.0","1","1","1","2","14","53.8","4","0.33","5","0.109","1","6.3","13","81.3","5","31.3","1","1","100.0","1","119.8","37.2","1.6","","100.0","","","0.68","2.0","31.2","24.5","1.5","0.53","24.5"
"15","Drake London","ATL","WR","12","2025","38","82.6","10.4","145","54.1","14","1.2","34.1","0.37","9","64.3","127","10.6","34.7","3.34","9.07","14.11","39","4.33","13","1.44","2","66.7","2","2","2","2","10","34.5","2","0.22","8","0.211","1","7.1","11","78.6","0","","2","1","50.0","0","103.3","37.8","0.7","","100.0","","","0.89","2.8","33.7","29.6","2.5","0.78","29.6"
"16","Rashee Rice","KC","WR","8","2025","31","96.9","3.2","35","18.6","11","1.4","39.3","0.35","9","81.8","125","15.6","49.8","4.03","11.36","13.89","92","10.22","12","1.33","0","0.0","0","0","0","0","9","52.9","2","0.22","6","0.194","1","9.1","10","90.9","6","54.5","1","1","100.0","0","114.0","42.3","4.8","","100.0","","","0.69","2.7","21.5","16.8","2.1","0.54","16.8"
"17","Travis Kelce","KC","TE","17","2025","52","91.2","7.7","85","26.2","11","0.6","22.4","0.21","9","81.8","124","7.3","34.8","2.38","11.27","13.78","54","6.00","11","1.22","1","100.0","0","0","0","1","8","24.2","4","0.44","5","0.096","1","9.1","10","90.9","0","","0","0","0.0","0","143.9","23.4","4.0","","100.0","","","0.53","1.6","27.4","16.8","1.0","0.32","16.8"
"18","Olamide Zaccheaus","CHI","WR","16","2025","55","90.2","5.6","79","29.7","14","0.9","25.9","0.25","11","78.6","120","7.5","37.5","2.18","8.57","10.91","67","6.09","25","2.27","1","100.0","3","0","0","1","11","33.3","1","0.09","5","0.091","0","","11","78.6","3","21.4","0","0","0.0","0","126.2","29.8","1.8","","100.0","","","0.53","1.8","29.0","22.9","1.4","0.42","22.9"
"19","Emeka Egbuka","TB","WR","17","2025","64","92.8","8.1","122","27.3","15","0.9","24.2","0.23","10","66.7","117","6.9","39.4","1.83","7.80","11.70","40","4.00","12","1.20","0","0.0","1","1","0","1","12","31.6","1","0.10","6","0.094","1","6.7","12","80.0","2","13.3","1","0","0.0","0","90.1","25.0","0.2","","100.0","","","0.34","1.3","21.7","25.2","1.5","0.39","25.2"
"20","Oronde Gadsden","LAC","TE","15","2025","33","94.3","10.0","70","27.9","7","0.5","22.6","0.21","6","85.7","111","7.4","33.9","3.36","15.86","18.50","53","8.83","47","7.83","0","0.0","1","1","0","1","6","31.6","2","0.33","3","0.091","0","","6","85.7","0","","0","0","0.0","0","118.8","23.3","7.4","","100.0","","","0.52","1.1","17.1","11.8","0.8","0.36","11.8"
"21","T.J. Hockenson","MIN","TE","15","2025","44","84.6","6.9","83","20.8","12","0.8","26.1","0.27","10","83.3","110","7.3","27.6","2.50","9.17","11.00","43","4.30","14","1.40","0","0.0","2","0","0","1","7","22.6","1","0.10","6","0.136","1","8.3","11","91.7","0","","2","2","100.0","0","104.9","27.3","1.9","","100.0","","","0.48","1.4","21.0","18.5","1.2","0.42","18.5"
"22","Jaxon Smith-Njigba","SEA","WR","17","2025","37","100.0","9.4","75","34.2","8","0.5","24.2","0.22","6","75.0","108","6.4","36.4","2.92","13.50","18.00","55","9.17","15","2.50","0","0.0","0","0","0","0","7","36.8","0","","4","0.108","0","","6","75.0","2","25.0","0","0","0.0","0","77.1","26.7","5.3","","100.0","","","0.45","1.0","16.8","14.7","0.9","0.40","14.7"
"23","Deebo Samuel","WAS","WR","16","2025","85","97.7","2.0","44","11.5","22","1.4","31.0","0.26","16","72.7","108","6.8","25.1","1.27","4.91","6.75","125","7.81","35","2.19","0","0.0","1","1","0","1","19","42.2","2","0.13","4","0.047","1","4.5","19","86.4","10","45.5","2","0","0.0","0","64.2","32.8","-1.2","","100.0","","","0.32","1.7","26.8","37.9","2.4","0.45","37.9"
"24","DeVonta Smith","PHI","WR","17","2025","88","95.7","5.3","96","15.6","18","1.1","23.1","0.20","14","77.8","107","6.3","19.2","1.22","5.94","7.64","81","5.79","11","0.79","0","0.0","1","0","0","2","12","26.1","0","","6","0.068","0","","16","88.9","5","27.8","4","2","50.0","0","91.4","24.0","-1.0","","100.0","","","0.28","1.5","24.7","28.4","1.7","0.32","28.4"
"25","Bijan Robinson","ATL","RB","17","2025","32","100.0","2.3","35","18.1","15","0.9","46.9","0.47","13","86.7","104","6.1","56.2","3.25","6.93","8.00","81","6.23","32","2.46","1","100.0","1","1","1","0","11","50.0","1","0.08","4","0.125","1","6.7","14","93.3","4","26.7","0","0","0.0","0","117.8","48.4","0.2","","100.0","","","0.92","1.7","29.4","25.6","1.5","0.80","25.6"
"26","Theo Johnson","NYG","TE","15","2025","50","86.2","11.5","92","18.9","8","0.5","17.0","0.16","7","87.5","104","6.9","20.8","2.08","13.00","14.86","10","1.43","9","1.29","0","0.0","0","0","0","2","5","17.2","0","","4","0.080","1","12.5","8","100.0","0","","3","3","100.0","0","118.8","17.4","3.9","","100.0","","","0.35","1.2","17.4","13.5","0.9","0.27","13.5"
"27","Marquise Brown","KC","WR","16","2025","44","97.8","28.0","140","36.1","5","0.3","14.3","0.11","3","60.0","102","6.4","27.3","2.32","20.40","34.00","17","5.67","7","2.33","0","0.0","0","0","0","3","4","16.7","1","0.33","2","0.045","0","","3","60.0","0","","0","0","0.0","0","64.6","14.7","8.4","","100.0","","","0.30","0.8","13.2","10.6","0.7","0.24","10.6"
"28","Ty Johnson","BUF","RB","17","2025","14","100.0","-1.3","-8","-16.0","6","0.4","60.0","0.43","5","83.3","100","5.9","52.4","7.14","16.67","20.00","104","20.80","46","9.20","1","33.3","0","0","0","0","5","71.4","1","0.20","3","0.214","0","","5","83.3","4","66.7","0","0","0.0","0","158.3","60.0","11.1","","100.0","","","1.50","1.2","21.0","9.0","0.5","0.64","9.0"
"29","Christian Kirk","HST","WR","13","2025","55","93.2","7.8","101","20.5","13","1.0","23.6","0.24","10","76.9","98","7.5","23.0","1.78","7.54","9.80","39","3.90","11","1.10","1","50.0","2","1","1","1","9","22.5","0","","5","0.091","0","","10","76.9","2","15.4","0","0","0.0","0","91.2","24.5","0.1","","100.0","","","0.47","2.0","25.8","22.2","1.7","0.40","22.2"
"30","Chimere Dike","TEN","WR","17","2025","87","91.6","4.6","69","17.1","15","0.9","18.1","0.17","12","80.0","95","5.6","20.1","1.09","6.33","7.92","56","4.67","4","0.33","1","50.0","1","0","0","0","12","23.5","0","","4","0.046","0","","12","80.0","6","40.0","1","1","100.0","0","115.3","19.2","-0.5","","100.0","","","0.32","1.6","27.5","26.8","1.6","0.31","26.8"
"31","JuJu Smith-Schuster","KC","WR","17","2025","36","76.6","4.6","46","14.6","10","0.6","25.0","0.28","9","90.0","95","5.6","21.8","2.64","9.50","10.56","54","6.00","10","1.11","0","0.0","1","0","0","0","8","28.6","0","","5","0.139","1","10.0","10","100.0","2","20.0","1","1","100.0","0","106.3","27.0","2.7","","100.0","","","0.51","1.1","18.5","14.2","0.8","0.39","14.2"
"32","Brock Bowers","LV","TE","12","2025","50","94.3","8.2","74","26.4","9","0.8","20.0","0.18","8","88.9","92","7.7","31.0","1.84","10.22","11.50","27","3.38","27","3.38","0","0.0","2","0","0","1","8","25.8","2","0.25","4","0.080","0","","8","88.9","0","","3","3","100.0","0","69.7","22.0","2.4","","100.0","","","0.34","1.4","17.2","14.6","1.2","0.29","14.6"
"33","Tyler Warren","IND","TE","17","2025","61","100.0","7.8","86","14.5","11","0.6","20.0","0.18","7","63.6","89","5.2","16.7","1.46","8.09","12.71","31","4.43","15","2.14","1","100.0","2","0","0","0","9","20.9","1","0.14","4","0.066","0","","8","72.7","0","","3","2","66.7","0","81.3","21.2","0.5","","100.0","","","0.36","1.3","21.9","21.3","1.3","0.35","21.3"
"34","Mark Andrews","BLT","TE","17","2025","59","93.7","8.4","117","26.5","14","0.8","27.5","0.24","11","78.6","85","5.0","22.6","1.44","6.07","7.73","16","1.45","3","0.27","1","100.0","1","1","1","1","10","28.6","1","0.09","5","0.085","1","7.1","12","85.7","0","","0","0","0.0","0","115.8","29.2","-1.8","","100.0","","","0.43","1.5","25.5","25.3","1.5","0.43","25.3"
"35","Cooper Kupp","SEA","WR","16","2025","52","91.2","9.3","93","25.5","10","0.6","19.6","0.19","7","70.0","84","5.3","23.3","1.62","8.40","12.00","51","7.29","8","1.14","0","0.0","2","1","0","2","8","27.6","2","0.29","3","0.058","0","","8","80.0","1","10.0","1","0","0.0","0","95.4","22.7","0.8","","100.0","","","0.28","0.9","14.4","18.5","1.2","0.36","18.5"
"36","Jordan Whittington","LA","WR","17","2025","43","78.2","9.6","67","18.7","7","0.4","13.2","0.16","6","85.7","84","4.9","17.9","1.95","12.00","14.00","35","5.83","8","1.33","0","0.0","0","0","0","1","5","14.7","0","","3","0.070","0","","6","85.7","0","","0","0","0.0","0","116.7","14.0","3.9","","100.0","","","0.33","0.8","14.4","11.0","0.6","0.26","11.0"
"37","Isaiah Likely","BLT","TE","14","2025","50","89.3","9.3","56","16.3","6","0.4","13.0","0.12","5","83.3","83","5.9","28.3","1.66","13.83","16.60","31","6.20","4","0.80","0","0.0","0","0","0","1","5","14.7","0","","4","0.080","0","","5","83.3","0","","1","1","100.0","0","118.8","13.6","5.9","","100.0","","","0.27","1.0","13.3","9.1","0.6","0.18","9.1"
"38","Cade Otton","TB","TE","16","2025","69","81.2","3.9","54","11.5","14","0.9","18.7","0.20","12","85.7","82","5.1","16.7","1.19","5.86","6.83","34","2.83","13","1.08","1","50.0","2","0","0","0","11","21.2","0","","3","0.043","0","","14","100.0","1","7.1","5","3","60.0","0","85.1","19.2","-0.6","","100.0","","","0.38","1.6","26.2","22.5","1.4","0.33","22.5"
"39","Courtland Sutton","DEN","WR","17","2025","32","91.4","11.4","103","53.6","9","0.5","26.5","0.28","7","77.8","81","4.8","35.7","2.53","9.00","11.57","28","4.00","13","1.86","0","0.0","1","0","0","3","7","30.4","1","0.14","3","0.094","0","","7","77.8","0","","0","0","0.0","0","104.2","30.0","1.5","","100.0","","","0.47","0.9","15.1","16.8","1.0","0.52","16.8"
"40","Tommy Tremble","CAR","TE","17","2025","27","87.1","4.2","21","19.1","5","0.3","18.5","0.19","4","80.0","80","4.7","47.1","2.96","16.00","20.00","58","14.50","43","10.75","0","0.0","1","0","0","0","4","22.2","5","1.25","2","0.074","1","20.0","5","100.0","0","","0","0","0.0","0","118.8","21.7","9.4","","100.0","","","0.44","0.7","12.0","8.0","0.5","0.30","8.0"
"41","Rashid Shaheed","NO, SEA","WR","18","2025","55","88.7","13.7","151","44.3","11","0.6","20.0","0.20","7","63.6","79","4.4","25.2","1.44","7.18","11.29","26","3.71","4","0.57","0","0.0","1","0","0","3","8","19.5","1","0.14","2","0.036","0","","7","63.6","1","9.1","0","0","0.0","0","45.5","21.6","-1.7","","100.0","","","0.27","0.8","14.9","18.3","1.0","0.33","18.3"
"42","Pat Bryant","DEN","WR","15","2025","52","86.7","10.9","76","17.5","7","0.5","12.5","0.13","4","57.1","79","5.3","18.2","1.52","11.29","19.75","31","7.75","7","1.75","0","0.0","0","0","0","1","4","12.1","0","","3","0.058","0","","4","57.1","0","","0","0","0.0","0","57.1","13.2","2.9","","100.0","","","0.23","0.8","11.9","10.4","0.7","0.20","10.4"
"43","Zach Ertz","WAS","TE","13","2025","56","86.2","10.0","60","16.1","6","0.5","11.3","0.11","6","100.0","78","6.0","17.8","1.39","13.00","13.00","18","3.00","6","1.00","0","0.0","0","0","0","0","4","12.9","0","","3","0.054","0","","6","100.0","0","","0","0","0.0","0","118.8","11.8","4.7","","100.0","","","0.25","1.1","13.8","11.1","0.9","0.20","11.1"
"44","Andrei Iosivas","CIN","WR","17","2025","59","92.2","13.0","78","19.7","6","0.4","9.8","0.10","5","83.3","76","4.5","18.8","1.29","12.67","15.20","11","2.20","","","1","50.0","0","0","0","1","2","5.4","2","0.40","5","0.085","0","","5","83.3","0","","0","0","0.0","0","118.8","10.5","3.8","","100.0","","","0.32","1.1","18.6","10.6","0.6","0.18","10.6"
"45","A.J. Brown","PHI","WR","15","2025","15","93.8","12.6","88","57.9","7","0.5","53.8","0.47","4","57.1","75","5.0","85.2","5.00","10.71","18.75","18","4.50","3","0.75","1","100.0","1","0","0","1","5","55.6","0","","3","0.200","0","","4","57.1","0","","0","0","0.0","0","133.9","58.3","1.9","","100.0","","","1.17","1.2","17.5","11.6","0.8","0.77","11.6"
"46","Alec Pierce","IND","WR","15","2025","15","83.3","24.0","120","84.5","5","0.3","29.4","0.33","3","60.0","75","5.0","53.6","5.00","15.00","25.00","12","4.00","3","1.00","0","0.0","0","0","0","2","5","38.5","0","","2","0.133","0","","4","80.0","0","","3","1","33.3","0","104.2","31.3","3.2","","100.0","","","0.70","0.7","10.5","10.3","0.7","0.68","10.3"
"47","Dawson Knox","BUF","TE","17","2025","32","80.0","15.0","60","33.3","4","0.2","12.9","0.13","4","100.0","73","4.3","23.2","2.28","18.25","18.25","13","3.25","4","1.00","1","50.0","1","1","1","0","2","10.0","0","","3","0.094","0","","4","100.0","0","","0","0","0.0","0","158.3","13.8","7.7","","100.0","","","0.54","1.0","17.3","7.5","0.4","0.23","7.5"
"48","Gunnar Helm","TEN","TE","16","2025","29","80.6","6.9","69","29.5","10","0.6","32.3","0.34","8","80.0","70","4.4","36.3","2.41","7.00","8.75","22","2.75","7","0.88","1","50.0","0","0","0","1","8","34.8","0","","2","0.069","0","","9","90.0","2","20.0","2","1","50.0","0","129.2","33.3","-0.2","","100.0","","","0.72","1.3","21.0","15.9","1.0","0.55","15.9"
"49","KaVontae Turpin","DAL","WR","15","2025","44","100.0","10.0","40","8.3","4","0.3","9.5","0.09","4","100.0","70","4.7","19.8","1.59","17.50","17.50","30","7.50","2","0.50","0","0.0","0","0","0","1","3","12.0","1","0.25","3","0.068","0","","4","100.0","0","","0","0","0.0","0","118.8","9.8","9.9","","100.0","","","0.25","0.7","11.0","6.1","0.4","0.14","6.1"
"50","Parker Washington","JAX","WR","16","2025","62","91.2","8.9","89","23.6","10","0.6","17.9","0.16","7","70.0","70","4.4","18.4","1.13","7.00","10.00","17","2.43","3","0.43","0","0.0","1","0","0","1","8","22.2","0","","1","0.016","1","10.0","8","80.0","0","","1","1","100.0","0","89.6","18.5","-0.8","","100.0","","","0.23","0.9","14.0","18.1","1.1","0.29","18.1"
"51","Cedric Tillman","CLV","WR","13","2025","21","80.8","14.8","59","30.1","4","0.3","17.4","0.19","3","75.0","70","5.4","30.4","3.33","17.50","23.33","21","7.00","4","1.33","0","0.0","0","0","0","0","4","23.5","0","","3","0.143","0","","3","75.0","0","","0","0","0.0","0","116.7","18.2","7.7","","100.0","","","0.48","0.8","10.0","7.0","0.5","0.33","7.0"
"52","Jaylin Noel","HST","WR","17","2025","33","97.1","17.3","69","29.4","4","0.2","13.8","0.12","3","75.0","69","4.1","28.2","2.09","17.25","23.00","17","5.67","7","2.33","0","0.0","0","0","0","2","3","17.6","0","","3","0.091","1","25.0","4","100.0","0","","1","1","100.0","0","116.7","14.8","7.3","","100.0","","","0.30","0.6","9.9","9.8","0.6","0.30","9.8"
"53","Justin Jefferson","MIN","WR","17","2025","33","100.0","8.0","64","30.3","8","0.5","28.6","0.24","5","62.5","68","4.0","27.9","2.06","8.50","13.60","42","8.40","9","1.80","0","0.0","0","0","0","0","8","40.0","0","","3","0.091","2","25.0","7","87.5","2","25.0","0","0","0.0","0","89.6","32.0","0.6","","100.0","","","0.36","0.7","11.8","11.9","0.7","0.36","11.9"
"54","Xavier Smith","LA","WR","16","2025","26","76.5","15.0","45","12.4","3","0.2","9.1","0.12","3","100.0","67","4.2","21.5","2.58","22.33","22.33","22","7.33","6","2.00","0","0.0","1","0","0","1","1","4.2","0","","2","0.077","0","","3","100.0","0","","0","0","0.0","0","118.8","9.4","13.5","","100.0","","","0.37","0.6","9.7","4.6","0.3","0.18","4.6"
"55","Tez Johnson","TB","WR","16","2025","28","93.3","11.2","56","25.0","5","0.3","18.5","0.18","4","80.0","66","4.1","32.0","2.36","13.20","16.50","23","5.75","3","0.75","1","100.0","0","0","0","1","5","27.8","0","","1","0.036","0","","4","80.0","0","","0","0","0.0","1","158.3","19.2","5.4","","100.0","","","0.59","1.0","16.6","10.6","0.7","0.38","10.6"
"56","Kyle Pitts","ATL","TE","17","2025","53","84.1","8.2","107","29.7","13","0.8","22.0","0.25","8","61.5","66","3.9","18.2","1.25","5.08","8.25","42","5.25","7","0.88","0","0.0","0","0","0","2","10","21.7","1","0.13","3","0.057","0","","10","76.9","3","23.1","3","1","33.3","0","74.5","24.1","-3.1","","100.0","","","0.28","0.9","14.6","21.3","1.3","0.40","21.3"
"57","Christian McCaffrey","SF","RB","17","2025","28","100.0","8.6","60","29.6","7","0.4","28.0","0.25","4","57.1","66","3.9","26.8","2.36","9.43","16.50","38","9.50","11","2.75","0","0.0","0","0","0","1","3","17.6","1","0.25","1","0.036","0","","4","57.1","1","14.3","0","0","0.0","0","89.0","29.2","1.8","","100.0","","","0.38","0.6","10.6","11.2","0.7","0.40","11.2"
"58","DeMario Douglas","NE","WR","17","2025","57","95.0","8.6","86","21.2","10","0.6","19.6","0.18","7","70.0","66","3.9","16.4","1.16","6.60","9.43","45","6.43","8","1.14","0","0.0","0","0","0","2","9","25.7","0","","3","0.053","0","","7","70.0","2","20.0","1","1","100.0","0","87.9","20.4","-1.2","","100.0","","","0.24","0.8","13.6","22.3","1.3","0.39","22.3"
"59","Keenan Allen","LAC","WR","17","2025","45","95.7","7.7","92","23.7","12","0.7","28.6","0.27","10","83.3","65","3.8","26.4","1.44","5.42","6.50","21","2.10","8","0.80","1","100.0","1","1","1","1","9","34.6","0","","4","0.089","0","","10","83.3","1","8.3","0","0","0.0","0","117.0","29.3","-1.7","","100.0","","","0.50","1.3","22.5","19.8","1.2","0.44","19.8"
"60","Tyquan Thornton","KC","WR","14","2025","21","87.5","30.0","60","30.8","2","0.1","11.1","0.10","2","100.0","65","4.6","37.6","3.10","32.50","32.50","5","2.50","-3","-1.50","0","0.0","0","0","0","2","1","10.0","0","","1","0.048","0","","2","100.0","0","","0","0","0.0","0","118.8","11.1","19.7","","100.0","","","0.40","0.6","8.5","4.7","0.3","0.22","4.7"
"61","Dallas Goedert","PHI","TE","15","2025","57","98.3","13.7","96","20.6","7","0.5","14.6","0.12","4","57.1","65","4.3","14.5","1.14","9.29","16.25","5","1.25","2","0.50","1","33.3","1","1","1","1","4","14.3","0","","2","0.035","0","","4","57.1","0","","2","2","100.0","0","128.0","14.9","1.1","","100.0","","","0.29","1.1","16.5","12.7","0.8","0.22","12.7"
"62","Ricky Pearsall","SF","WR","9","2025","22","91.7","13.6","109","57.1","8","0.9","38.1","0.36","5","62.5","64","7.1","31.4","2.91","8.00","12.80","9","1.80","2","0.40","0","0.0","0","1","0","1","7","50.0","0","","4","0.182","0","","5","62.5","0","","0","0","0.0","0","47.9","42.1","-0.9","","100.0","","","0.52","1.3","11.4","14.1","1.6","0.64","14.1"
"63","Brenton Strange","JAX","TE","12","2025","36","81.8","9.7","58","17.0","6","0.5","15.4","0.17","4","66.7","64","5.3","25.1","1.78","10.67","16.00","38","9.50","10","2.50","0","0.0","0","0","0","0","5","17.9","1","0.25","4","0.111","0","","5","83.3","0","","2","1","50.0","0","102.1","16.7","2.1","","100.0","","","0.29","0.9","10.4","8.4","0.7","0.23","8.4"
"64","Dontayvion Wicks","GB","WR","14","2025","28","96.6","13.3","93","40.4","7","0.5","28.0","0.25","4","57.1","64","4.6","39.5","2.29","9.14","16.00","17","4.25","9","2.25","0","0.0","0","0","0","3","7","41.2","2","0.50","3","0.107","0","","4","57.1","0","","0","0","0.0","0","48.2","31.8","0.3","","100.0","","","0.37","0.7","10.4","12.5","0.9","0.45","12.5"
"65","Jalen Nailor","MIN","WR","17","2025","49","86.0","16.3","98","27.3","6","0.4","12.0","0.12","4","66.7","63","3.7","14.5","1.29","10.50","15.75","21","5.25","14","3.50","0","0.0","1","0","0","2","4","12.5","1","0.25","2","0.041","0","","4","66.7","1","16.7","1","1","100.0","1","101.4","12.5","1.0","","100.0","","","0.21","0.6","10.3","9.4","0.6","0.19","9.4"
"66","Luther Burden","CHI","WR","15","2025","31","91.2","1.4","7","4.0","5","0.3","17.2","0.16","5","100.0","63","4.2","29.3","2.03","12.60","12.60","56","11.20","7","1.40","0","0.0","0","0","0","0","5","25.0","0","","4","0.129","0","","5","100.0","3","60.0","0","0","0.0","0","118.8","19.2","7.2","","100.0","","","0.36","0.8","11.3","7.0","0.5","0.22","7.0"
"67","Ryan Flournoy","DAL","WR","15","2025","26","100.0","6.3","38","18.7","6","0.4","24.0","0.23","6","100.0","61","4.1","28.1","2.35","10.17","10.17","23","3.83","14","2.33","0","0.0","0","0","0","0","5","29.4","0","","5","0.192","0","","6","100.0","0","","1","1","100.0","0","109.0","25.0","3.2","","100.0","","","0.47","0.8","12.1","9.0","0.6","0.35","9.0"
